TZ16_CODE,TZ16_NAME,Tz16_Area
"4626",Leura Station_South,4993684.33715000004
"4629",Hazelbrook Station,20080904.74410000071
"4630",Linden Station,6181472.19713000022
"4631",Lawson Station,7502855.95727999974
"4632",Bullaburra Station,6127703.79681999981
"4633",Woodford Station,6908510.12370999996
"4636",Winmalee Shopping Centre,8856215.90844999999
"4637",Springwood Hospital,8607349.49345999956
"4638",Springwood High School,9759230.39915000089
"4639",Yellow Rock Lookout,19795841.03610000014
"4640",Springwood Country Club,3414913.48345999978
"4641",Springwood Station_North,1428603.02426999994
"4642",Faulconbridge Station,5433817.63611999992
"4643",Valley Heights Station_North,3994257.06571000023
"4644",Springwood Station_South,4178259.63420000020
"4645",Valley Heights Station_South,4067674.13260000013
"4648",Wenworth Falls Country Club,7628148.99301999994
"4649",Wentworth Falls_Falls Rd and Great Western Hwy,2416933.08669999987
"4650",Wentworth Falls Station,10951772.15090000071
"4800",Warragamba Dam,2452671590.55000019073
"4900",Cambridge Gardens,771390.44387900003
"4901",Werrington Downs,1106916.04780999990
"4902",Werrington County,1126215.65836000000
"4903",Cambridge Park,906884.39265000005
"4904",Cambridge Park High School,894935.44019300002
"4905",Werrington County Shopping Village,986169.13837199996
"4906",Cambridge Park_Devon Park,782260.50812599994
"4907",Penrith Lakes,8066664.78516000044
"4909",Castlereagh Public School,19756963.17850000039
"4910",Cranebrook_Andromeda Dr and Vincent Rd,2972179.17397999996
"4911",Llandilo Public School,12797303.56110000052
"4912",Henry Fulton Primary School,1750028.75175000005
"4913",Sydney International Regatta Centre,11890822.78089999966
"4914",Cranebrook_Owens Park,1094409.04426999995
"4915",Cranebrook,1340729.49013000005
"4916",Mt Pleasant Shopping Centre,693946.89340900001
"4917",McGarritys Hill,3334335.88100000005
"4918",Cranebrook_Pensax Rd and Sherringham Rd,1246196.28713000007
"4919",Llandilo,4360592.30479000043
"4920",Jordan Springs,2082414.80869000009
"4922",Emu Heights,3224482.91177000012
"4923",Emu Plains Station_North,4025667.64090000000
"4924",Emu Plains Station_South,1903731.10330999992
"4925",Emu Plains,1153296.15896999999
"4926",Lennox Shopping Centre,1351636.40419999999
"4927",Lapstone Station_East,2110038.50449999981
"4930",Regentville,1141545.79615999991
"4931",Regentville Public School,804616.26225100004
"4932",Glenmore Park,748734.07365000003
"4933",Glenmore Park_Lady Jamison Dr and Stein Pl,1495337.57407000009
"4934",Glenmore Park_Penrith Golf and Recreation Club,1527706.70808000001
"4935",Glenmore Park High School,1230522.39726000000
"4936",Glenmore Park_Forest Ridge Park,788450.81043099996
"4937",Glenmore Park_Blue Hills Wetland,1479632.00561000011
"4940",Jamisontown Industrial Area,2748009.06222000020
"4941",South Penrith,1179210.31826000009
"4942",South Penrith_Fragar Rd and Smith St,1402660.10198000004
"4943",Jamisontown,1202440.05615000008
"4944",Southlands Shopping Centre,1119128.77640000009
"4945",Jamison High School,1350227.04362999997
"4948",Werrington Station_North,1323008.50851000007
"4949",Kingswood Station_North,872648.94045800006
"4950",Werrington Public School,754755.75505399995
"4951",Kingswood Station_South,405744.09795000002
"4952",Kingswood,1006129.12922999996
"4953",Werrington Station_South_Uni of Western Sydney,2188953.00590000022
"4954",Kingswood High School,1549581.58410999994
"4955",Tafe Nsw Western Sydney,2577142.39061000012
"4956",Claremont Meadows_Myrtle St Fields,673344.66746699996
"4957",Claremont Meadows Shopping Centre,2360880.05973999994
"4959",Kingswood_Statfford St and Somerset St,285253.67368399998
"4958",Glenmore Park_Surveyors Creek,1797079.71634999989
"4960",Orchard Hills,2926387.75346999988
"4961",Orchard Hills_Homestead Rd,5144792.80630000029
"4962",Orchard Hills Golf Club,13750287.67640000023
"4963",Mulgoa,3571027.72348000016
"4964",Kingswood Golf Club,23591969.28099999949
"4965",Penrith Landfill Depot,8938798.50029000081
"4966",Rileys Mountain Lookout,23489118.08870000020
"4967",Luddenham_Model Park SSME,12329451.46499999985
"4968",Twin Creeks Golf Course,3232931.49929999979
"4969",Wallacia,16627219.00449999981
"4970",Luddenham Hall,4969216.09312999994
"4971",Luddenham,10733443.09109999985
"4972",Orchard Hills_South Creek,11332591.90650000051
"4973",Luddenham Road,7133868.79643000010
"4983",Kemps Creeks_Elizabeth Dr North,8824605.77315000072
"4974",Penrith_Crane Enfield Metals,1760560.89635999990
"4975",Penrith Industrial Area_North West,1179227.26842000009
"4976",Penrith,1537479.86926999991
"4977",Penrith Station Car Park,744233.36540999997
"4978",Governor Phillip Special Hospital,759510.07779600006
"4979",Penrith CBD_Penrith Station_South,461286.19747999997
"4980",Penrith Panthers,1572875.60962000000
"4981",Penrith_Nepean Square,1029282.51927000005
"4982",Penrith_Spence Park,703655.56846099999
"4987",Penrith High School,378260.78045999998
"4988",Penrith_TAFE NSW,248611.48750600000
"4985",Warragamba Plaza,12426721.56970000081
"4986",Silverdale,51075581.13109999895
"4700",Colo High School,15121110.18789999932
"4701",Richmond,28850791.84919999912
"4702",Richmond North Public School,6955517.01881000027
"4703",Richmond Station,1291825.61639999994
"4704",Richmond RAAF Base,4061880.10319000017
"4705",Hobartville,1431993.78148999996
"4706",Clarendon Station,16820712.05999999866
"4709",Windsor Town Centre,2814343.39951999998
"4710",Windsor Station,1389843.43834999995
"4711",South Windsor Industrial Area,2024811.28560000006
"4712",Chisholm Catholic Primary School,2988967.71488999994
"4713",South Windsor,3314838.30929999985
"4714",Bligh Park Shopping Centre,1171711.69374000002
"4715",Bligh Park,1421418.07377999998
"4716",Windsor Downs,7561423.24160999991
"4719",River Park Christian Youth Camp,25871960.98869999871
"4720",Londonderry_Milford Rd and Carrington Rd,7517601.93450000044
"4721",Richmond Greyhound Racing Club,18119058.75239999965
"4722",Londonderry_Bennett Rd and Carrington Rd,10545824.42039999925
"4723",John Morony Corrections Centre,19231159.82229999825
"5000",Erskine Park Shopping Centre,1584485.10690000001
"5001",James Erskine High School,1398442.52105999994
"5002",Mount Vernon_Erskine Park Landfill and Recycling,5396323.34504999965
"5005",St Clair_Mark Leece Sport Complex,769500.82241899997
"5006",St Clair_Mamre rd and Banks Dr,1718682.48610999994
"5007",St Clair_Clairgate Public School,1155029.20399999991
"5008",St Clair Shopping Centre,1278572.86688000010
"5009",St Clair_Mamre Rd and Mcintyre Av,1374115.41605000012
"5010",St Clair_Blackwell Av and Coowarra Dr,894575.80106900004
"5020",Oxley Park,1285193.30431000004
"5023",Colyton,953597.67731299996
"5024",Colyton Shopping Centre,1587113.94757999992
"5025",Colyton_Bennet Rd Public School,817755.76250299998
"5011",St Marys Station_South_East,515956.61702700000
"5012",St Marys Fire Station,944931.52046499995
"5013",3m Distribution Centre,2609042.75425000023
"5014",St Marys Industrial Area_Northern End,695042.90972600004
"5015",Dunheved High School,2429179.27551000006
"5016",St Marys Station_North,1342395.31015000003
"5017",Integral Energy Mt Druitt,429917.00412699999
"5018",St Marys Station_South_West,738352.97177599999
"5019",St Marys_Australia St and Brisbane St,780736.08045899996
"5021",St Marys,1527374.83596000005
"5022",St Marys South Primary School,828110.13501600001
"1318",Sydney Olympic Park Ferry Wharf,230241.72514600001
"1319",Mulawa and Silverwater Correctional Centre,466409.45124600001
"1320",Newington Nature Reserve,1464557.37089999998
"1321",Silverwater_Newington Reserve,533644.70606400003
"1322",Silverwater,733042.17015400005
"1323",Silverwater_Silverwater_ Stubbs St and Beaconsfield St,831912.69074600004
"1324",Silverwater_Silverwater Industrial,388882.40040899999
"1325",Newington,461913.11696900002
"1326",Olympic Park Station,1831554.15510999993
"1327",Newington_Newington Bvd and Wing Pde,494727.14386800001
"1328",Homebush Bay Industrial Area,922669.20954700001
"1329",Wentworth Point_Verona Drive,128269.17296700001
"1330",Wentworth Point_Baywater Drive,233253.18390000000
"1331",Wentworth Common,2304210.37116000010
"1332",Homebush Bay_Carter St,216296.33045000001
"1351",Rookwood,3009681.32698999997
"1302",Clyde Marshalling Areas,673978.12818799994
"1307",Auburn_Mona Pk,797234.14224800002
"1308",St Josephs Hospital,408955.48439800000
"1309",Auburn Station_South,135286.65335199999
"1310",Auburn Botanic Gardens,732889.69044000003
"1311",Auburn Hospital District Hospital,649319.98898499995
"1312",Auburn_Tennis and Recreational Club,190258.48286300001
"1316",Auburn_Centre_South,138070.04388000001
"1300",Auburn_Parramatta Rd and Rawson St,717592.37540300004
"1301",Auburn_Domayne,384009.13177799998
"1303",Auburn Girls High School,395448.41917700000
"1304",Auburn_McDonalds,166930.94327700001
"1305",Auburn_Bardo Park,163548.11750699999
"1306",Auburn Station_North,265361.04972900002
"1313",Auburn_Wellington Rd and Park Rd,577915.70909000002
"1314",Auburn_Rosnay Golf Club,574200.85109999997
"1315",Regents Park_Peter Hislop Park,910297.90991199994
"1317",Auburn_Ettalong St,364398.10539899999
"1340",Berala_Dudley Reserve,248896.86735499999
"1343",Berala Station,474497.44322900003
"1344",Berala,1359352.99817000004
"1333",Auburn_Tooheys,564442.30462800001
"1334",Lidcombe_Frances St and Edith St,615094.92388500005
"1335",Lidcombe_Platform and Belgium St,382874.21372900001
"1336",Lidcombe Station,759967.93772499997
"1337",Lidcombe_Birnie Ave_South,590335.30103900004
"1338",Lidcombe_Phillips Pk,438452.64856599999
"1339",Lidcombe_Woodburn Rd and Wilfred St,437903.71442500001
"1341",Lidcombe_Joseph St and James St,345036.08636999998
"1342",Lidcombe,657284.47457700002
"1346",Minda Juvenile Justice Centre Lidcombe,1267696.59334999998
"1349",Lidcombe_Nyrang St,333492.13212800003
"1345",Regents Park Estate_Industrial Park,433474.58599100000
"1347",Regents Park Station,1013142.26563000004
"1348",Sefton_Jensen Park,582217.27198700001
"1096",Carlingford_Boundary Rd,171412.26073099999
"1100",Beecroft_Murray Farm Rd and Carawatha St,861609.93379599997
"1101",Murray Farm Primary School,1486333.34639000008
"1102",Carlingford High School,1217671.33009999990
"1103",Carlingford,1337648.60373000009
"1104",Carlingford_Harold West Reserve,426856.17907700001
"1105",Carlingford Court,887140.17464500002
"1106",Carlingford Station,261148.30332199999
"1107",Cumberland High School,1247402.86103000003
"1108",Carlingford_Marshall Rd and Kenny Pl,582782.77049200004
"1109",Dundas Valley_Orchard St and Dunlop St,777919.24548000004
"1110",Telopea_Calangara Park,166103.38289400001
"1198",James Ruse Agricultural High School,303906.43966400000
"1111",Dundas Station East,254691.64646600001
"1112",Dundas Station West,163567.31066700001
"1113",Lottie Stewart Hospital,495355.44653600000
"1114",St Patricks Marist College,973869.22017200000
"1115",Ermington_Cowells Lane Reserve,713824.81056200003
"1116",Dundas,673736.28037099994
"1117",Western Sydney Parramatta Campus,220777.29594800001
"1118",Ermington,848060.55138800002
"1119",Dundas_Macquarie Boys High School,258575.38683199999
"1120",Rydalmere Industrial Estate South,614928.43315199995
"1121",Reckitt Benckiser,827575.14590799995
"1122",Rydalmere John St Ferry Wharf,1264649.40540000005
"1123",George Kendall Riverside Reserve,1073452.17018999998
"1124",Ermington_River Rd and Lindsay Ave,644257.68870299996
"1125",Rydalmere Industrial Estate East,584183.34443099995
"1126",Rydalmere Station East,236775.72123800000
"1127",Oatlands,609804.90255400003
"1128",Dundas Valley,632383.18599400006
"1129",Telopea,507752.82737800002
"1130",Allowah Childrens Hospital,626942.17287000001
"1131",Telopea Station,506293.28134400002
"1132",Burnside Shopping Centre,1258060.33802999998
"1133",Dundas_Quarry Rd and Fullford St,281709.19241800002
"1134",Oatlands Golf Course_Dundas Station,1206728.80844999989
"1135",Telopea East,435523.12434899999
"1200",Villawood Detention Centre,1311184.57758000004
"1201",Chester Hill_Elliston St and Hector St,601066.52331500000
"1202",Leightonfield Station_North,793173.34385900002
"1203",Chester Hill Station_North,710739.49774999998
"1204",Sefton Station_North,660894.73687899997
"1205",Villawood Industrial Area_Southern End_Leighton Station,1111920.46219999995
"1206",Chester Hill Station_South,894126.31272699998
"1207",Sefton Station_South,1170813.44235999999
"1210",Yennora Station_South,1493731.67955000000
"1211",Fairfield East Industrial Area,984408.96714800003
"1212",Fairfield East,749667.68569299998
"1213",Villawood Station,346860.21065700002
"1214",Villawood North Pub School,482442.69654400001
"1215",Villawood_Bunnings,142861.04501100001
"1216",Carramar Station,1015522.32738000003
"1217",Carramar Pub School,485837.79389700003
"1209",Rosehill_Sydney Speedway,241870.65509799999
"1218",Rosehill_Grey St,375883.81801200000
"1219",Granville_Albert St,209311.58775199999
"1220",Granville Station_North,144455.02042600000
"1221",Granville_Walter St and Daniel St,233892.92443099999
"1222",Clyde Station_North,428584.57283299998
"1223",Granville_William St and Carhullen St,431573.82266399998
"1224",Granville Station_South,298347.55552800000
"1225",TAFE Sw Granville College,302276.97023799998
"1226",Granville,497979.29014599998
"1227",Clyde Station_South,159668.12676099999
"1228",Merrylands Station_East,422833.29635100003
"1229",Merrylands_Bertha St and Ethel St,415386.76089400001
"1230",Granville_The Trongate and Membrey St,501063.70235400001
"1231",Merrylands_Excelsior St and Lisgar St,935248.35850500001
"1234",Pemulwuy North,607064.44352099998
"1235",Greystanes High School,610348.69082400005
"1236",Beresford Road Primary,680977.17521400005
"1237",Greystanes_Wattle St and Gregory St,338418.35184500000
"1238",Pemulwuy Industrial Area,2274451.32904999983
"1239",Pemulwuy,576312.29937100003
"1240",Ringrose Public School,739137.95041699999
"1241",Kippax Street Greystanes,1003133.93625000003
"1242",Greystanes Shopping Centre,849592.49963199999
"1243",Greystanes,1267250.94647000008
"1244",Greystanes_Dahlia St and Macquarie Rd,988537.88480300002
"1245",Holroyd High School,792807.45738200005
"1246",Gipps Rd Sporting Complex,1099602.02952999994
"1249",Granville_Clyde St and Mona St,460990.25903199997
"1250",Guildford_Harold St and Oxford St,383835.37239099998
"1251",Bright Park,557484.97180399997
"1252",Dellwood Shopping Centre,798892.03601499996
"1253",Guildford Station_East,358062.14432800002
"1254",Guildford_Guildford Rd and West St,780135.20835400000
"1255",Blaxcell St Public School,686259.42784500006
"1256",Granville South High School,1590445.33645999990
"1257",South Granville Industrial Area,1168313.00234999997
"1260",Coolabah Shopping Centre,799201.86101999995
"1261",Merrylands West,553451.72341300000
"1262",Merrylands High School,597576.57832600002
"1263",Guildford West,1497042.75811000005
"1264",Holroyd Private Hospital,356194.75611100002
"1265",Guildford_Elizabeth St Park,402921.43274600001
"1266",Linnwood House,879070.10419900005
"1267",Guildford Station_West,370449.78233600000
"1270",Ted Burge Sports Ground,705510.94726000004
"1271",Hilltop Rd Primary School,631648.26324100001
"1272",South Wentworthville,1065362.71983000007
"1273",Merrylands_Victoria St and Rickard St,366340.38502599997
"1274",Holroyd Sportsground,437524.20506200002
"1275",Merrylands_Burnnett St and Blackwood Rd,983767.54405400006
"1276",Merrylands_Warwick Rd and Leeds St,428841.56254900002
"1277",Merrylands Station_West,163577.05703400000
"1278",Merrylands Public School,634353.54740100005
"1279",Merrylands_King Pk,480106.63062600000
"1280",Merrylands_Denmark St and St Ann St,516543.26221900003
"1281",Merrylands _Stockland Shopping Centre,293512.01786199998
"1283",Smithfield Industrial Area_Western End,985846.99573600001
"1284",Smithfield Industrial Area_North Eastern End,1044454.69331999996
"1285",Smithfield Industrial Area_South End,1240687.83514000010
"1286",Smithfield Industrial Area_South Eastern End,1022992.91119999997
"1289",Yennora Distribution Centre_Yennora Station_North,2075153.36587999994
"1014",The Kings School,2182612.90708999988
"1015",North Parramatta,261032.63891400001
"1016",North Parramatta_Belmore Park,592381.60389999999
"1017",North Parramatta_Bellevue St and Burnside St,271917.50177400000
"1018",Parramatta Correctional Centre,476675.28378400003
"1019",North Parramatta_O'Connell St and Albert St,227143.80128700001
"1020",North Parramatta_Buller St and Isabella St,387460.26970599999
"1021",North Parramatta_Albert St and Sorrell St,144380.45243199999
"1022",Parramatta_Webb St and Isabella St,764352.71572700003
"1023",Parramatta_St Patricks Primary School,118149.56097200001
"1024",Parramatta_Grose St and Sorrell St,128574.52357799999
"1025",Parramatta_Parramatta Stadium,342870.80199900002
"1026",Marsden Rehabilitation Centre,124479.95249200000
"1027",Macarthur Girls High School,380438.52920400002
"1028",Parramatta_Broughton St,296580.84312999999
"1029",Parramatta_Morton St and Pemberton Ln,348565.61296599999
"1031",Darling Mills State Forest North Rocks,1660079.01431000000
"1032",Westfield North Rocks,1198126.15449999995
"1033",Pure Milk,937373.99994600005
"1034",North Rocks,1131453.96084999992
"1035",North Rocks_Speers Road Reserve,439774.61555799999
"1036",Westmead_WSU Westmead Campus,181182.50581800001
"1037",Westmead_Darcy Rd and Bridge Rd,119639.74875200000
"1038",Northmead,538215.55614700005
"1039",Baulkham Hills_The Willows Retirement Village,528877.22070599999
"1040",Northmead Plaza,1254810.46491999994
"1041",Moxham Park,641214.19108400005
"1042",Northmead_Arthur Phillip Park,550905.87422999996
"1043",James Ruse Business Park,186040.54394000000
"1044",Coca-Cola,676133.65986699995
"1045",Westmead Hospital,649945.60513899999
"1046",Westmead Private Hospital,148187.14475499999
"1047",Westmead_Railway St and Water St,181213.91159900001
"1048",Westmead Station_North,266066.77250800002
"1030",Parramatta_Horwood Pl and Macquarie St,47906.33717670000
"1049",Parramatta CBD_Phillip St and Marsden St,78983.36437850000
"1050",Garfield Barwick Law Courts Building,51132.11796990000
"1051",Parramatta Regional Park,547205.45352500002
"1052",Parramatta CBD_Crowne Plaza,86733.72564990001
"1053",St. John's Cathedral,85431.14472670000
"1054",Parramatta_Octagon Building,67697.42272110000
"1055",Parramatta Station_North,53897.19150030000
"1056",Parramatta High School,344678.40487899998
"1057",Parramatta Public School,77315.70671830000
"1058",Westfield Parramatta CBD,109789.44869900000
"1059",Parramatta Station_South,75871.99855239999
"1060",Queens Wharf Park,301706.75526599999
"1061",Elizabeth Farmhouse Rosehill,383328.79695300001
"1062",Harris Park_Albion St and Una St,120060.96427500001
"1063",Parramatta_Bobart St and Glebe St,329486.19513599999
"1064",Parramatta_Inkerman St and Dixon St,147740.64118499999
"1065",Parramatta_High St and Raymond St,129743.52716300001
"1066",Mays Hill,312357.45321800001
"1067",Harris Park,347132.62285799999
"1068",Rosehill Station,983029.40397200000
"1069",Harris Park Station,138733.86762300000
"1070",Rosehill,271800.31900199997
"1071",Rosehill_Industrial Area,451611.74118999997
"1072",Holroyd_Marsden St and Meehan St,274156.30822000001
"1073",Parramatta Ferry Wharf,36970.51865210000
"1074",Parramatta - Arthur Phillip High School,47318.77532060000
"1085",Parramatta CBD_Angus Ln and Union St,41676.88605770000
"1091",Camellia_Station East,448880.33697599999
"1092",Rosehill_Industrial Area_East,1770994.76410000003
"1093",Rowland Hassall School,61157.20921970000
"1095",Parramatta_Marsden St and Great Western Highway,64701.47167180000
"1097",Parramatta_Marsden St and Early St,97351.91617380000
"1099",Parramatta_Jubilee Park,95491.85684100000
"1075",Johnstons Bridge Winston Hills,698285.13085600000
"1076",Toongabbie Station_East,1121578.71230000001
"1077",Baxter Healthcare,1169546.10009000008
"1078",Binalong Park,661281.87867300003
"1079",Constitution Hill,539915.87593600003
"1080",Pendle Hill High School,699131.25327900006
"1081",Parabianga Reserve,626831.86152000003
"1082",Pendle Hill Station_North,567137.44309299998
"1083",Wentworthville,825904.20736100001
"1084",Wentworthville Station_North,556184.62381400005
"1087",Baulkham Hills_Asquith Av and Melbourne Rd,666899.16447700001
"1088",Winston Heights Primary School,1606202.38164000004
"1089",Winston Hills_Timbergetters Reserve,1024030.72039999999
"1090",Winston Hills_Reilleys Rd and Barnetts Rd,1043421.48201000004
"1000",Girraween Public School,883282.13539700001
"1001",Girraween Industrial Area,1107355.41427999991
"1002",Girraween High School,752986.37013000005
"1003",Pendle Hill Station_South,356557.22643500002
"1004",Pendle Hill_West,769744.54212000000
"1008",Pendle Hill_East,583631.76972400001
"999",Wentworthville_Veron St,239941.69074500000
"1005",Wentworthville_Layton St and Dunmore St,751410.13378699997
"1006",Wentworthville Station_South,249561.51350700000
"1007",Westmead Station_South,322920.26683300000
"1009",Westmead_M.J. Bennett Reserve,461530.84427599999
"1010",Westmead,561106.99199300003
"1011",Westmead_Hawkesbury Rd and Amos St,605146.94793100003
"1012",Wentworthville_Smith st and Garfield st,381183.17201200000
"1013",Mays Hill Cemetery,356026.50447500002
"1400",North Epping_Norfolk Rd and Malton Rd,1321922.15604000003
"1401",North Epping,1006975.23904999997
"1402",Epping_Canberra St and Kandy Av,260462.57728699999
"1403",Epping_Kent St and Ray Rd,1033674.89737999998
"1404",Poplars Private Hospital,874010.88574699999
"1405",Epping West Primary School,1009001.55660000001
"1406",Epping Station_East,238319.43940800001
"1407",Epping Station_West,89388.46306330001
"1408",Epping_Essex St and Brigg Rd,942836.33375500003
"1409",Epping_Kent St and Bridge St,1078504.62150999997
"1410",Epping_Ryde St and Willoughby St,1008820.54313999997
"1413",Pennant Hills High School,1479215.94683000003
"1414",Pennant Hills Station_West,928766.33848200005
"1415",West Pennant Hills_New Line Rd and Victoria Rd,1377239.98460999993
"1416",Mount St Benedicts Girls High School,775453.22935499996
"1417",Pennant Hills Station_East,3287017.96592999995
"1418",Beecroft Station_East,943984.65658700000
"1419",Beecroft,1216372.17350000003
"1420",Beecroft Station_West,1641290.07095000008
"1421",Cheltenham Station,768499.66766000004
"1422",Cheltenham Girls High School,851681.01379700005
"1500",Eastwood Heights Public School,357263.81199800002
"1501",Eastwood_Eastwood Av and Rothwell St,497808.48107600003
"1502",Dundas Valley_Valley Rd and Skenes Av,629841.50911500002
"1503",Eastwood,646479.19318800000
"1504",Eastwood_Granny Smith Memorial Park,453707.44462899998
"1505",Eastwood_Oakes Av and O'Keefe Cr,679893.40187499998
"1506",Eastwood Station,504985.12226099998
"1507",St Edmunds Private Hospital,588920.08864600002
"1508",Brush Farm House Eastwood,923711.02920600004
"1509",Denistone East,485364.63200500002
"1510",Ryde Hospital_Denistone Station_East,516348.95079400000
"1511",Denistone,631213.07612400001
"1512",Denistone Station_West,890046.97038199997
"1515",Gladesville_Kennedy St,414659.42486700002
"1516",Gladesville_Nelson St,404729.56407299999
"1517",Enterprise Park,576359.34745600005
"1518",Ryde Swimming Centre,809518.29792399995
"1519",Gladesville,552418.36325299996
"1520",Gladesville_Morrison Rd and Ross St,939046.91075200005
"1521",Huntleys Point Ferry Wharf,486678.71822600003
"1522",Gladesville Hospital,523746.92683000001
"1525",Hunters Hill_Park Rd and High St,1321309.75698999991
"1526",Hunters Hill,898877.52668200003
"1527",Hunters Hill Hospital Private Hospital,672129.59631900000
"1528",Hunters Hill Ferry Wharf,733005.21827299998
"1529",Woolwich Ferry Wharf,518634.48379700002
"1533",Trafalgar Square,853744.90095799998
"1534",Epping Boys High School,752489.25543699996
"1535",Macquarie Park_Khartoum Rd and Fontenoy Rd,882305.29552699998
"1536",Macquarie Uni Station,1477564.40106000006
"1537",Macquarie Corporate Park,159217.01079500001
"1538",CSIRO Marsfield,716214.46660799999
"1539",Macquarie Centre,231178.61390999999
"1540",Marsfield,492724.79221699998
"1541",Morling College,170184.40731700000
"1542",Lane Cove NP,479233.00558599998
"1543",Macquarie Park_Lachlan Av and Peach Tree Rd,150749.09399800000
"1544",North Ryde_Centrecourt Business Park,216403.31834200001
"1545",Talavera Business Park,392063.33723800001
"1546",Eastwood_Abuklea Rd and Kingsford Av,277186.41905000003
"1547",Macquarie Park Station,252794.30409399999
"1548",Eden Park Shopping Centre,265397.40062400000
"1549",Kent Rd Primary School,944065.91420200001
"1550",Waterloo Business Park,222978.71471700000
"1551",North Ryde Station,1439744.16700999998
"1552",Macquarie Park_Wicks Rd and Epping Rd,206913.36308300000
"1553",Macquarie Uni Station_South,69826.87771960000
"1554",North Ryde_Blenheim Park,666315.74371600000
"1555",North Ryde_Milroy St and Trevitt Rd,642769.27019399998
"1556",North Ryde_Ada St and Mavis St,423628.14247999998
"1557",North Ryde,882695.77426700003
"1558",Chatswood West,941436.03195700003
"1559",Macquarie Hospital,460575.84488900000
"1560",North Ryde_Pittwater Rd and Coxs Rd,1289606.47809999995
"1561",Field Of Mars_Wallumatta NR,863740.23196300003
"1562",North Ryde Station_South,40704.09522700000
"1582",Marsden High School,830689.04368400003
"1583",West Ryde Station_West,407884.24572399998
"1584",West Ryde Station_East,310284.22133700002
"1585",West Ryde,500268.48068099999
"1586",West Ryde_Station St and Dunmore Rd,391854.96223499998
"1587",West Ryde Industrial Area,181776.49681099999
"1588",Melrose Park,1252059.40151000000
"1589",Meadowbank Station_East,223930.10356500000
"1590",Meadowbank Station_West,581748.82022200001
"1591",Meadowbank Ferry Wharf,102691.80148800000
"1563",Putney Ferry Wharf,872427.53143800003
"1578",Putney,644289.13457600004
"1564",Midway Shopping Centre,364827.89585799997
"1565",Ryde_Smalls Rd and Quarry Rd,1078800.90700999997
"1566",West Ryde Civic Centre,181640.71821100000
"1567",Ryde_Boyce St and Elizabeth St,684069.88513299997
"1568",Ryde TAFE,223442.94500599999
"1569",Ryde Secondary College,875682.83442900004
"1570",Ryde_Bowden St and Sewell St,326962.46428399999
"1571",Top Ryde Shopping Centre,511463.93853900000
"1572",Field Of Mars Wildlife Refuge Ryde,930198.03043000004
"1573",Ryde_Bowden St and Squire St,345882.05229999998
"1574",Ryde Bus Depot,522144.30534399999
"1575",Coorabel Hospital,470776.50970499997
"1576",Ryde Council Depot,83806.75027090000
"1577",St Charles Primary School,542259.81852099998
"1581",Ryde_Porter St,112706.73939500000
"3600",Heckenberg,926512.99941100006
"3601",Busby,1208683.41690999991
"3602",Ashcroft High School,1151869.89350000001
"3603",Valley Community Music Centre Sadleir,897576.53369800001
"3604",Miller Shopping Centre,1268137.85352999996
"3594",Kemps Creek_Western Rd and Braikfield Av,1195981.81893000007
"3599",Kemps Creek_Brandown Quarries,2313250.87961999979
"3607",Kemps Creek,3001063.56276000012
"3608",Badgerys Creek_Martin Rd and Cuthel St,3516754.59802999999
"3610",Sydney International Shooting Centre,7416478.86837999988
"3611",Kemps Creek_Western Rd and Tavistock Rd,2318056.64917000011
"3612",Badgerys Creek_Inghams Multiplication Farm,4855195.74889000040
"3613",Russian Sports Association,1456408.25598999998
"3614",Kemps Creek_Czechoslovakian Country Club,2910067.65257999999
"3615",Kemps Creek Nature Reserve,3844599.93084000004
"3616",Austral_Craik Ave and Seventeenth Ave,3013271.43686999986
"3617",Bringelly_Mersey Rd and Severn Rd,3238551.38189999992
"3618",Thompson Creek and South Creek,2211727.70142999990
"3619",Rossmore Grange,2943256.82518000016
"3620",NSW Animal Welfare League Rossmore,2808010.75969999982
"3621",West Hoxton Shopping Centre,1919345.06187000009
"3622",RAAF,2331703.06007000012
"3623",Bringelly_Kelvin Park Dr and The Retreat,1413390.58175999997
"3624",Austral,1658132.65968999988
"3625",Bents Basin Greendale,33871954.84260000288
"3626",Bringelly_Findley Rd and Francis St,5710310.42745999992
"3627",Austral_Kelly St and Tenth Ave,2176035.46143000014
"3628",Bringelly Public School,784521.61548200005
"3629",Bringelly_Kelvin Park Dr and Medich Pl,2788620.70490999985
"3630",Austral Bowling Club,1737230.91895000008
"3631",Rossmore,2664091.75644000014
"3632",Rossmore Trial Track,3140426.27027999982
"3633",Austral_Boyd St and Little St,1716763.36948000011
"3634",Austral_Scalabrini Village,1564314.93657999998
"3650",Bringelly_Robinson Rd and Jersey Rd,1712927.59554999997
"3651",Bringelly Village Shopping Centre,1797879.89818000002
"3652",Bringelly_Ironbark,4699573.37102000043
"3653",Rossmore Primary School,2171851.39325999981
"3654",Rossmore_Graham Rd and Bringelly Rd,2589907.03379999986
"3655",Leppington_Bringelly Rd and Eastwood Rd,1693353.88339000009
"3656",Leppington_Forest Lawn Gardens,2765631.72990000015
"3657",Bringelly_Carrington Rd and Jersey Rd,1848999.99191000010
"3658",Leppington Public School,1770678.83281000005
"3659",Bringelly_Birling,3298545.46096999990
"3660",Leppington_St Marys Catholic Church,1412361.29073000001
"3661",Cobbity_Coates Park Farm,19844895.78370000049
