"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10477350000,98504,250829,483103,912983,1595813,2181304,3071862,3841843,8475,4023185,4153879,4207043
10477360000,32780,176914,362969,650741,1242472,1913658,2496802,3579422,3446,3955388,4086766,4190278
10477370000,39021,186674,379471,683552,1289787,1970266,2589325,3653726,4021,3971817,4107230,4193102
10477390000,108427,270106,505346,952016,1660429,2228539,3150604,3858068,14171,4034828,4160645,4208749
10477400000,92010,223124,422802,752606,1495186,2034709,2706406,3749680,8732,3985752,4120625,4196293
10477410000,86031,221504,422245,750940,1497171,2039978,2726150,3754393,8282,3986503,4121545,4196573
10477420000,98054,227999,430864,786112,1501838,2035970,2648542,3710941,15517,3987223,4119838,4195480
10477430000,30602,172738,353111,643238,1215033,1895188,2462859,3532897,3714,3947829,4077457,4188763
10477440000,107906,268984,501383,950007,1679747,2189570,3076401,3843134,12787,4026120,4154494,4207371
10477450000,105634,243197,449457,838914,1564683,2082613,2824165,3788710,17801,4001899,4134755,4200352
10477460000,105695,266334,499765,944146,1680879,2193104,3078034,3844474,12781,4026367,4156299,4207503
10477470000,80924,227044,454511,844102,1504599,2104843,2927876,3814246,5091,4012253,4142069,4203340
10477480000,77284,181951,350161,694497,1227714,1807997,2301601,3503001,8197,3931559,4094815,4188351
10477490000,62134,149738,337291,699271,1150929,1672863,2540855,3641858,2221,3962694,4127463,4193941
10477500000,64998,158738,326056,642547,1117517,1723132,2223892,3364889,4324,3896640,4071408,4176198
10477510000,64414,220150,438086,830296,1488230,2089013,2863310,3806518,4859,4006877,4138881,4202058
10477520000,49544,198082,400443,726091,1353240,2016950,2670966,3731266,3292,3986909,4119990,4196812
10477530000,85672,202682,377229,697185,1401151,1935113,2574392,3695055,9512,3967619,4111636,4193305
10477540000,42089,188538,388353,699955,1314694,1990622,2621500,3693096,2880,3979806,4114686,4194307
10477560000,60792,160467,319749,603133,1086808,1720771,2212897,3301874,4935,3873607,4059877,4169974
10477570000,95969,234904,431147,802469,1546495,2037956,2883270,3801420,10117,4000516,4134921,4201060
10477580000,76165,184808,352816,681250,1212410,1812865,2298546,3456384,8278,3926992,4083985,4184077
10477590000,36759,177361,369994,667515,1268331,1932835,2527820,3608062,2673,3964491,4091391,4191492
10477600000,86938,195679,375146,708408,1326020,1883843,2409098,3576154,9920,3945358,4097415,4189759
10477610000,89914,198706,378229,721290,1374837,1918474,2483398,3617990,8310,3957866,4103589,4191783
10477620000,89918,198738,378263,721535,1374787,1918633,2483880,3618083,8310,3957843,4103618,4191790
10477630000,101202,226082,422488,792220,1526784,2013983,2866835,3798396,10202,3992906,4133746,4200747
10477640000,10294,100397,222555,568113,930262,1366030,2138077,3424986,474,3878372,4084021,4177305
10477650000,110656,252987,452320,849334,1592125,2077432,2997827,3819725,12095,4009762,4146257,4204106
10477660000,69361,182793,354907,649752,1271413,1837014,2431832,3614730,6856,3947681,4096434,4189213
10477670000,34154,136971,340531,719813,1094904,1583421,2727948,3651641,2300,3971792,4131564,4192024
10477680000,54391,208827,429413,822174,1323286,1886506,2295363,2828200,8524,3844616,4078461,4174188
10477690000,50034,210641,455443,847200,1315932,1921357,2327360,2837855,9607,3840380,4080294,4173767
10477700000,62121,228227,510178,902434,1403998,1987817,2371091,2970860,11926,3924468,4089318,4184029
10477710000,52752,208595,455311,855155,1322638,1936148,2335182,2857667,9732,3856396,4082106,4175300
10477720000,77489,239110,571236,960040,1546354,2069014,2480807,3245926,10741,4010616,4105387,4192387
10477730000,85048,246465,585839,977528,1585747,2098184,2510991,3308557,11725,4022864,4111098,4194956
10477740000,80561,220393,413667,859845,1276497,2057282,2447439,3340356,11457,3972484,4100172,4187483
10477750000,70218,219845,425898,850822,1258962,2052257,2454178,3352133,9399,3961542,4100770,4187176
10477760000,51460,196052,390834,794139,1261121,1852489,2275150,2755481,7200,3785028,4071049,4160076
10477780000,53110,192561,376425,787302,1264761,1849034,2265163,2769950,6830,3780023,4070406,4161391
10477800000,76773,192225,369286,779951,1323955,1876202,2268572,2899088,6660,3855363,4073502,4176217
10477810000,87027,205006,421421,819406,1393655,1922905,2323913,3005892,8701,3933626,4083250,4183609
10477820000,45713,192552,386045,791921,1209124,1841525,2271146,2731688,7574,3721245,4069500,4156808
10477830000,49691,192088,378960,786989,1209068,1839556,2269097,2739937,6922,3760226,4069333,4155521
10477840000,49528,188857,373082,784549,1206497,1836026,2261393,2737084,6988,3754603,4068768,4154804
10477850000,56162,191995,356912,764017,1276236,1831904,2229771,2782986,6645,3799364,4068733,4167980
10477860000,77450,187151,363990,685809,1302642,1858220,2454244,3627400,7233,3952390,4103469,4190280
10477870000,51524,173952,341615,621360,1199864,1807270,2351995,3554069,6068,3932725,4084162,4185655
10477880000,70620,183544,357515,651787,1286753,1845134,2447812,3622142,6896,3950074,4098888,4189593
10477890000,112423,265815,488436,916232,1631614,2134446,3037031,3832259,18921,4017021,4150421,4205354
10477920000,83944,173015,350959,714010,1292477,1798662,2394829,3538118,15426,3967875,4114186,4194352
10477940000,100175,205162,423895,833573,1422087,1943028,2524721,3651859,39212,4012240,4136887,4200010
10477950000,101993,217852,436184,861468,1443068,1960713,2536271,3654120,40647,4017971,4136873,4200919
10477960000,100005,205064,423845,833858,1421733,1942747,2520456,3650383,39211,4012015,4136353,4200131
10477970000,102672,219982,437435,890400,1449189,1964239,2540671,3664574,41309,4019398,4138504,4201411
10477980000,100871,208103,423512,835035,1425061,1944942,2533364,3659149,38797,4014600,4138354,4200145
10477990000,104731,233240,447112,876333,1494921,2008520,2564746,3657062,47301,4026232,4136867,4201984
10478010000,100552,217530,434013,863046,1446689,1960510,2531782,3639646,42093,4015921,4134884,4200390
10478020000,104836,222205,446433,914753,1475640,1980928,2573177,3691240,43544,4024243,4141954,4202079
10478030000,97574,208049,423128,827250,1426772,1945628,2510636,3621539,40617,4010354,4131691,4199801
10478060000,116573,255085,484306,955922,1590080,2149187,2573128,3667667,49037,4033143,4135467,4203568
10478070000,116779,255854,484772,978368,1590717,2150206,2574817,3670912,49173,4033997,4135755,4203727
10478100000,104157,231385,447272,837697,1495298,2027276,2514003,3578717,46711,4009028,4116956,4198895
10478110000,104507,235999,448389,864592,1499012,2014199,2545830,3642386,47283,4024113,4130494,4201369
10478120000,99441,221717,432498,813297,1440812,1973211,2505129,3609722,41864,4012072,4124425,4199133
10478130000,100151,217302,432246,819202,1444627,1974171,2509551,3619775,41994,4014059,4127110,4199528
10478140000,127352,274800,522563,1058805,1668286,2189144,2717854,3761655,51653,4050436,4152843,4206649
10478150000,113781,252408,483455,963687,1572017,2107025,2645372,3726810,47237,4042524,4150145,4204861
10478160000,114558,256622,489092,975277,1581773,2115069,2661230,3735898,48112,4045591,4151598,4205527
10478170000,129431,264918,523949,951775,1640195,2152164,2732438,3763872,55165,4039094,4145145,4202941
10478190000,124368,263624,511538,991919,1626768,2152358,2648171,3706226,50697,4040058,4139923,4203238
10478200000,122057,261861,510657,993301,1606974,2154786,2646661,3709153,50284,4041230,4144728,4204072
10478210000,126389,267025,516349,975547,1634574,2157689,2653196,3710576,50180,4040196,4137062,4202832
10478220000,131427,278495,531118,966909,1660929,2181107,2774191,3788932,56277,4043505,4148220,4204373
10478230000,129622,265251,517666,938502,1643662,2156295,2750858,3777126,55512,4036931,4146368,4203662
10478240000,132909,284974,531847,971012,1663961,2185683,2774305,3789556,57405,4044676,4148403,4204778
10478250000,128917,268822,519302,955746,1639286,2166719,2719109,3753224,53192,4037613,4144333,4203056
10478260000,132145,273735,524726,962839,1648784,2176647,2736513,3762727,54130,4040370,4145480,4203374
10478270000,128607,275543,524639,1018788,1647514,2176544,2694208,3740901,51515,4043131,4142271,4203700
10478280000,128666,266613,518083,946213,1634317,2163909,2712166,3749385,52054,4035820,4143863,4202901
10478290000,95373,204197,418215,790550,1409496,1939003,2487155,3595955,41126,4001643,4121968,4197436
10478300000,97841,200529,414422,820019,1407113,1932557,2510792,3638821,38352,4004663,4132716,4199245
10478310000,130085,264619,533940,933983,1665308,2180411,2876056,3815438,52640,4035504,4148941,4204663
10478320000,129288,266337,518827,936163,1644831,2154285,2773307,3780626,55224,4035822,4146967,4203545
10478330000,131783,269206,543707,950983,1687160,2190013,2916221,3827475,55367,4038776,4151355,4205033
10478340000,129276,267677,527603,931027,1648563,2161874,2800306,3801521,54117,4034582,4146886,4203024
10478350000,129445,269678,529156,934487,1655672,2164543,2806392,3802691,53606,4035510,4147556,4203405
10478360000,118724,254570,497153,895099,1602478,2152076,2773877,3791197,56055,4015914,4143922,4202150
10478380000,123470,259336,507240,899141,1627958,2162815,2862052,3812941,58125,4021994,4147320,4204052
10478400000,118960,256949,515732,915752,1587735,2175606,2699654,3743606,27888,4010996,4139403,4201027
10478410000,122916,260688,521360,931968,1606914,2184459,2711267,3754424,44213,4014008,4140705,4201880
10478420000,115474,250668,505517,902351,1570816,2160840,2662757,3720200,43493,4005607,4133742,4200247
10478430000,117886,253211,500810,897795,1588122,2153356,2697998,3742867,47943,4010894,4138725,4200349
10478440000,123460,256153,518852,909516,1613724,2175528,2730242,3768953,46583,4015451,4142302,4202123
10478450000,120154,256016,496748,888506,1607348,2146655,2812221,3803293,56722,4018333,4145895,4202811
10478460000,107479,246166,488175,884574,1575582,2143900,2720157,3760710,46055,4007960,4139287,4201193
10478480000,117707,250958,498645,895162,1585306,2142287,2699215,3743141,48344,4011770,4139363,4200515
10478490000,123264,261402,520493,915306,1634943,2164794,2801926,3805350,52917,4024060,4146749,4203288
10478500000,123305,261656,520701,915555,1635040,2164833,2802268,3805386,54218,4024199,4147114,4203344
10478510000,130004,265999,534530,938022,1674687,2186578,2887704,3820029,55203,4032713,4150719,4204932
10478520000,121694,258314,508288,905436,1618170,2151958,2777494,3792293,54141,4020831,4144799,4202217
10478540000,121194,255330,503805,891578,1607541,2143214,2769074,3788102,54089,4018455,4143979,4201931
10478550000,120471,252977,496320,885273,1586201,2137777,2748182,3769575,54427,4016373,4142485,4201502
10478560000,92060,217208,423769,784095,1396454,2049989,2583541,3650629,5952,3988213,4119284,4195856
10478610000,93589,266079,498319,905011,1359439,2142515,2515972,3530620,7798,3998118,4111618,4196972
10478620000,54871,198435,445316,835428,1284421,1911583,2322960,2834346,8152,3837270,4079948,4173129
10478630000,56501,205376,455077,856981,1322171,1935736,2335008,2857416,9836,3855925,4082079,4175274
10478660000,80299,208248,418602,841213,1403416,1919196,2309707,2982086,7668,3919407,4081353,4184047
10478670000,74842,191256,396758,795413,1368141,1896639,2283877,2956424,5774,3899055,4078511,4181434
10478680000,89687,215869,436208,854194,1437775,1945902,2339415,3074225,9599,3971183,4086362,4188742
10478690000,84050,198524,416876,822142,1402408,1928074,2324354,3047264,7613,3941452,4083561,4185105
10478700000,82015,187635,396239,805744,1378824,1945977,2332404,3005576,6768,3922132,4082260,4181332
10478710000,88783,213015,443847,872482,1475450,1991715,2368874,3188308,8658,3985537,4093809,4191306
10478720000,54440,172541,347726,751491,1272958,1844009,2245791,2792052,6237,3797423,4066987,4167549
10478730000,77694,192685,372067,784806,1323402,1878773,2278514,2898276,7521,3856604,4073581,4176027
10478740000,85507,201398,388099,804596,1346342,1894750,2297951,2943091,8322,3886713,4078200,4179982
10478750000,56156,171868,350769,742113,1226734,1829204,2256913,2758871,6605,3761069,4063665,4158077
10478760000,84157,189135,368016,771736,1279457,1864471,2272724,2809055,7262,3818020,4069587,4169009
10478770000,80610,179042,372550,775469,1312720,1886011,2286550,2858695,6913,3856229,4074176,4172456
10478780000,86098,195157,403694,821101,1400742,1965580,2348501,3054613,8255,3941811,4084882,4183758
10478790000,47540,142943,324387,667643,1153254,1767975,2203228,2702278,3416,3694724,4056516,4148822
10478800000,67196,150012,333526,688069,1186889,1791977,2217550,2717516,4058,3719399,4059604,4152130
10478810000,83317,182988,375169,783775,1320810,1891286,2292441,2896925,7333,3862669,4074971,4173057
10478820000,78857,164433,358004,735373,1238610,1843322,2259482,2781481,5287,3795470,4066673,4163544
10478830000,76302,161787,353193,728450,1228493,1837300,2256643,2774346,5085,3775032,4064927,4161780
10478840000,108348,219138,497822,933092,1570223,2104129,2459438,3431818,15661,4008839,4105027,4195057
10478850000,62764,187915,371655,779705,1199872,1874984,2297565,2778008,7494,3738704,4073486,4148022
10478860000,53283,191398,420628,812145,1227670,1868428,2292338,2774601,7422,3793908,4075288,4164018
10478870000,73479,214884,483167,893167,1374230,1980354,2365345,2926695,9111,3915204,4087632,4182513
10478880000,50030,185725,374819,785114,1201864,1842608,2273024,2733701,6941,3693657,4069987,4153859
10478890000,60104,184649,360078,759103,1166514,1851402,2286318,2755117,6905,3681272,4070702,4144275
10478900000,47894,180300,343796,735781,1147861,1786013,2222886,2692527,5465,3665196,4061477,4142490
10478910000,57949,195320,389050,793895,1283784,1863776,2275908,2791899,8419,3807578,4073037,4166415
10478920000,57928,194121,364379,768768,1280224,1846509,2249950,2792230,7146,3801893,4071002,4167475
10478930000,60551,185059,360925,761271,1167850,1854808,2288672,2765041,6987,3692431,4071280,4144996
10478940000,53936,190311,356582,760106,1258425,1840613,2244638,2771137,6842,3789003,4069430,4165260
10478950000,67073,198950,394116,809329,1236954,1920500,2323487,2843533,9023,3846678,4077379,4160432
10478960000,64659,194427,383404,784410,1207761,1910924,2319097,2860285,8886,3842861,4076335,4160254
10478970000,67831,196630,382129,793408,1218506,1913932,2326781,2884778,8755,3855167,4077682,4163303
10478980000,89979,204021,402505,822554,1246513,1942006,2344682,2927328,9482,3891626,4082152,4168638
10478990000,54971,173826,343866,734102,1142082,1805178,2250891,2724177,5878,3633465,4061113,4138189
10479000000,58296,178279,356309,745209,1212122,1822835,2264318,2747550,6594,3746066,4063582,4153164
10479010000,62660,190109,367642,768687,1182409,1890166,2304305,2793807,7775,3769929,4072623,4152881
10479020000,60242,185163,365606,757014,1174292,1852509,2289613,2771036,7440,3752367,4070236,4152518
10479030000,62837,190154,372421,767625,1253444,1885362,2295875,2812140,8135,3801881,4072698,4163371
10479040000,58828,182350,360254,754630,1253962,1859354,2271960,2793288,6940,3795879,4067359,4163739
10479050000,59963,181229,361251,751801,1166927,1841633,2286907,2759997,6571,3675909,4066241,4143425
10479060000,61693,187234,361545,764952,1257872,1858071,2269848,2791545,7021,3803540,4068124,4165058
10479070000,58148,173047,345245,726716,1138452,1795264,2246400,2699112,5820,3628416,4059121,4137878
10479080000,82990,185060,376031,783923,1288382,1892998,2298745,2842476,6389,3829270,4071593,4169339
10479090000,57545,176532,350203,738302,1158679,1811214,2258215,2730451,6380,3652592,4062887,4141693
10479100000,74100,164720,341191,715217,1129419,1780384,2234449,2648996,5517,3625932,4057868,4138064
10479110000,81081,176503,362074,744029,1221530,1837144,2278169,2754103,5698,3765026,4065814,4159789
10479120000,80212,174577,357685,723274,1205118,1824030,2262869,2725360,5100,3743931,4063185,4153950
10479130000,58260,178847,352261,750215,1151473,1821143,2284834,2760212,5853,3676420,4066365,4143461
10479140000,82323,192680,379474,785928,1215556,1911858,2322216,2877735,8257,3845602,4076260,4161218
10479150000,88784,200215,384771,798377,1276017,1948215,2345707,2919582,8000,3887982,4080082,4166981
10479160000,77998,184736,359166,762240,1181751,1881999,2300217,2823400,6533,3806356,4072946,4155675
10479170000,81488,176965,362220,744750,1221903,1846195,2278466,2754660,5641,3765563,4065876,4159819
10479180000,78432,166307,357127,730172,1175537,1803900,2248495,2716446,4565,3723487,4060993,4149463
10479190000,82002,178080,367648,745032,1223873,1841568,2273197,2770202,5353,3755167,4065379,4158410
10479200000,81591,189102,369198,769534,1237805,1894323,2306364,2851336,6785,3814748,4073638,4157061
10479210000,83728,196607,389496,790121,1287743,1922528,2326524,2909091,7351,3851330,4077144,4167510
10479220000,86931,201057,398892,797981,1315387,1935327,2333994,2989304,7843,3867421,4080578,4171131
10479230000,91797,205083,409954,803786,1346491,1945966,2342682,3057164,8280,3899472,4083435,4176344
10479260000,112706,227906,456214,906561,1524085,2082806,2454228,3435552,18800,3985100,4101459,4193729
10479270000,109663,218355,453250,900317,1520916,2081714,2451435,3435339,17089,3984798,4101462,4193808
10479290000,100827,201396,430327,866733,1468478,2049955,2415586,3334240,12257,3972951,4096639,4189052
10479300000,83001,186148,375813,780506,1292944,1898187,2299009,2841499,6737,3829867,4071902,4169570
10479310000,90631,186503,403380,798748,1407535,1993556,2367942,3168651,5332,3949304,4085614,4183320
10479320000,83843,184248,382440,764424,1261634,1883672,2296672,2841557,6361,3812873,4069551,4166194
10479340000,101138,215226,446563,859808,1393178,2009421,2389267,3118609,10192,3956268,4090007,4179403
10479350000,96200,207558,417912,816189,1369545,1967893,2356539,3073184,8883,3912514,4085518,4178044
10479360000,94673,208302,423451,844996,1349107,1995691,2377350,3056672,9359,3944171,4087741,4174128
10479370000,102186,221059,457700,885059,1396251,2033604,2409743,3163207,11835,3971889,4092384,4181533
10479380000,99955,211653,423984,825468,1400791,1995036,2373182,3165875,10040,3938582,4088987,4182157
10479390000,95009,200016,408154,801537,1362113,1958263,2349739,3137843,7834,3905315,4085189,4178183
10479400000,95173,199317,408111,810651,1386321,1982650,2369879,3176021,6590,3929132,4084364,4181528
10479410000,91456,185549,404507,803838,1382557,1982069,2368549,3177742,5218,3930079,4084343,4181741
10479420000,96869,197167,415228,824355,1408668,2011274,2386276,3246553,7106,3947961,4090687,4183869
10479430000,106897,212152,468099,894066,1516401,2085205,2439938,3418599,14045,3993501,4102637,4193583
10479440000,116872,236272,494172,941363,1578602,2116815,2495780,3501949,21352,4007059,4109483,4198299
10479450000,118067,230428,494218,948802,1574367,2115759,2488460,3496874,20840,4007241,4109527,4198049
10479460000,99018,197529,430340,857748,1484768,2066210,2420957,3396707,12068,3975958,4098542,4190421
10479470000,99642,200860,451386,855970,1479990,2059928,2424823,3335742,12059,3986151,4098945,4191152
10479480000,96373,191211,424322,838771,1472019,2048140,2417679,3392028,6703,3976778,4098091,4191264
10479490000,107271,209393,448821,897113,1533923,2090044,2461962,3475164,16600,3988384,4105315,4195424
10479500000,89580,179291,399717,783570,1362560,1963880,2357367,3153610,4293,3915317,4082415,4180104
10479510000,69816,209627,478015,882669,1350762,1965038,2354492,2904256,11077,3889458,4085510,4179569
10479520000,62967,205436,471616,863568,1333601,1952004,2346483,2879478,8887,3868295,4083799,4176762
10479561000,82691,243639,581311,969469,1564527,2080405,2489890,3258463,12185,4017316,4108617,4193252
10479562000,67445,229119,541087,933237,1483855,2029378,2437910,3125069,9385,3978532,4099394,4189438
10479570000,68349,207835,466332,864099,1334360,1951669,2346404,2867826,8069,3867873,4083751,4176639
10479580000,65804,205772,471451,878789,1350186,1965669,2355054,2905292,7581,3890810,4085771,4179913
10479590000,66442,199988,436394,839480,1276385,1906052,2324129,2829546,7751,3833990,4079721,4170545
10479600000,65885,199262,432311,832992,1269510,1913330,2323472,2817332,7232,3829434,4079473,4169666
10479610000,72207,234961,559470,947196,1519759,2058894,2458031,3208710,10145,4004001,4103129,4191173
10479620000,65594,227208,529052,918172,1450290,2013322,2412885,3088483,7578,3960159,4095338,4187549
10479640000,121363,287722,661761,1069251,1715213,2185697,2636563,3539138,18263,4049898,4127855,4202772
10479650000,87787,249699,590006,989569,1602291,2108393,2519609,3340160,12345,4026113,4116056,4195585
10479660000,80202,238520,565409,959973,1544237,2064426,2473415,3242570,9367,4008127,4104842,4191920
10479670000,73087,216621,501170,899943,1402247,1988008,2371091,2970998,7876,3924480,4089384,4184029
10479680000,84354,238773,526816,922430,1443119,2009468,2393018,3067943,10160,3958275,4093380,4186836
10479690000,67006,199604,427227,829982,1246774,1917745,2325157,2827903,7588,3825399,4079589,4165520
10479702000,97008,214767,459408,864903,1308487,2003469,2380150,3031045,10061,3953578,4090489,4177051
10479710000,101197,220592,478183,893648,1374314,2043229,2413479,3169985,12084,3980133,4095024,4182706
10479720000,128053,264247,611784,1006320,1602090,2106767,2520299,3335249,18455,4026791,4115657,4195384
10479730000,120875,258031,597076,990163,1580224,2093885,2505286,3284641,16798,4021567,4109627,4193567
10479740000,94015,246160,567283,956856,1513881,2051530,2455506,3185800,14778,4002160,4102649,4190511
10479750000,118787,260843,607445,1007567,1586701,2124623,2519456,3306683,16292,4027501,4108557,4192536
10479760000,114948,257199,596370,994466,1547466,2122845,2508388,3309242,17183,4027032,4107147,4192250
10479770000,103976,228635,511321,926962,1417490,2062519,2423668,3153266,11852,3996462,4096026,4184033
10479780000,104388,230699,512442,929220,1419045,2063849,2429371,3164030,12683,3997007,4096542,4184520
10479790000,99984,225510,487694,914624,1359461,2057413,2427986,3211061,10297,3990269,4097944,4185523
