"MB_CODE16","value"
10116710000,2482
10116720000,175
10116730000,162
10116740000,73
10116750000,2602
10116770000,1014
10116780000,162
10116790000,84
10116800000,1361
10116810000,348
10116820000,76
10116830000,8
10116840000,110
10116850000,72
10116860000,102
10116870000,53
10116880000,67
10116890000,39
10116900000,574
10116910000,628
10116920000,623
10116930000,612
10116940000,767
10116960000,45
10116970000,29
10116980000,225
10116990000,109
10117000000,93
10117010000,215
10117020000,155
10117030000,61
10117040000,47
10117050000,51
10117060000,63
10117070000,423
10117080000,32
10117090000,216
10117100000,43
10117110000,211
10117120000,34
10117130000,118
10117140000,292
10117150000,176
10117160000,204
10117170000,57
10117180000,663
10117190000,916
10117200000,19
10117210000,211
10117220000,129
10117230000,109
10117240000,249
10117250000,399
10117260000,466
10117270000,290
10117280000,241
10117290000,204
10117300000,299
10117310000,462
10117320000,236
10117330000,271
10117340000,213
10117350000,596
10117360000,214
10117370000,512
10117380000,195
10117390000,33
10117400000,80
10117410000,50
10117420000,380
10117430000,24
10117440000,392
10117450000,142
10117460000,31
10117470000,154
10117480000,130
10117490000,152
10117500000,80
10117510000,74
10117520000,29
10117530000,29
10117540000,80
10117550000,12
10117560000,68
10117570000,28
10117580000,152
10117590000,255
10117600000,269
10117610000,105
10117620000,310
10117631000,364
10117632000,337
10117633000,321
10117634000,349
10117640000,18
10117650000,151
10117660000,87
10117670000,236
10117681000,51
10117682000,128
10117690000,166
10117700000,81
10117710000,67
10117720000,305
10117730000,726
10117740000,2499
10117751000,2352
10117752000,2450
10117753000,2228
10117754000,2233
10117760000,2234
10117771000,1
10117772000,25
10117780000,2197
10117790000,2115
10117800000,745
10117810000,107
10117820000,203
10117830000,265
10117840000,296
10117850000,564
10117860000,171
10117870000,157
10117880000,60
10117890000,100
10117900000,210
10117910000,787
10117920000,19
10117930000,28
10117940000,31
10117950000,19
10117960000,83
10117970000,72
10117980000,34
10117990000,23
10118000000,19
10118011000,39
10118012000,67
10118013000,62
10118020000,227
10118040000,50
10118050000,27
10118060000,25
10118070000,12
10118080000,192
10118090000,41
10118100000,192
10118110000,313
10118120000,47
10118130000,47
10118140000,240
10118150000,11
10118160000,32
10118170000,11
10118180000,26
10118200000,0
10118210000,9
10118220000,0
10118230000,29
10118240000,36
10118261000,6
10118262000,195
10118270000,277
10118280000,150
10118290000,149
10118300000,23
10118310000,64
10118320000,1107
10118330000,1284
10118340000,208
10118350000,537
10118360000,13
10118370000,26
10118390000,138
10118400000,30
10118410000,138
10118421000,392
10118422000,577
10118430000,4
10118440000,230
10118450000,137
10118460000,46
10118470000,317
10118480000,51
10118490000,69
10118500000,56
10118510000,109
10118520000,353
10118530000,632
10118540000,578
10118550000,417
10118560000,623
10118570000,660
10118580000,528
10118590000,489
10118600000,155
10118610000,26
10118620000,157
10118630000,153
10118650000,260
10118660000,38
10118671000,6
10118672000,0
10118673000,0
10118680000,141
10118690000,122
10118700000,219
10118710000,677
10118720000,273
10118740000,18
10118750000,38
10118760000,126
10118781000,0
10118782000,113
10118783000,404
10118784000,498
10118790000,357
10118800000,261
10118810000,19
10118820000,0
10118830000,68
10118840000,305
10118850000,228
10118860000,74
10118870000,55
10118880000,89
10118890000,14
10118900000,0
10118910000,19
10118920000,9
10118930000,109
10118950000,88
10118960000,0
10118970000,52
10118980000,221
10118990000,90
10119001000,0
10119003000,0
10119010000,68
10119020000,68
10119030000,12
10119040000,386
10119050000,233
10119060000,26
10119070000,7
10119090000,43
10119100000,0
10119110000,153
10119120000,315
10119130000,209
10119140000,238
10119150000,1130
10119160000,434
10119170000,115
10119190000,220
10119210000,245
10119220000,231
10119230000,322
10119240000,618
10119250000,334
10119260000,255
10119270000,184
10119280000,184
10119290000,72
10119300000,437
10119310000,250
10119320000,336
10119330000,328
10119340000,249
10119350000,204
10119360000,50
10119370000,466
10119380000,277
10119390000,78
10119400000,92
10119410000,31
10119420000,165
10119430000,200
10119440000,421
10119450000,167
10119460000,71
10119470000,206
10119480000,427
10119490000,256
10119500000,302
10119510000,336
10119520000,1087
10119530000,1227
10119540000,734
10119550000,199
10119560000,30
10119570000,562
10119580000,498
10119590000,557
10119600000,2225
10119610000,661
10119620000,18
10119630000,0
10119640000,298
10119650000,103
10119660000,41
10119670000,36
10119680000,58
10119690000,58
10119700000,202
10119710000,189
10119720000,158
10119730000,178
10119740000,76
10119750000,59
10119760000,0
10119770000,0
10119780000,17
10119790000,265
10119800000,275
10119810000,2487
10119820000,2540
10119830000,437
10119840000,302
10119850000,30
10119860000,282
10119870000,28
10119880000,18
10119890000,219
10119900000,296
10119910000,93
10119920000,90
10119930000,414
10119940000,519
10119950000,581
10119960000,277
10119970000,118
10119980000,46
10119990000,42
10120000000,385
10120010000,219
10120020000,48
10120030000,40
10120040000,137
10120050000,71
10120060000,432
10120070000,0
10120080000,159
10120091000,2148
10120092000,2497
10120093000,2402
10120100000,190
10120110000,9
10120120000,444
10120130000,4
10120140000,21
10120150000,57
10120160000,36
10120170000,205
10120180000,107
10120190000,191
10120200000,6
10120220000,917
10120230000,1610
10120240000,1546
10120251000,23
10120252000,124
10120260000,5
10120270000,41
10120280000,24
10120290000,0
10120300000,0
10120310000,467
10120320000,128
10120330000,128
10120340000,309
10120350000,461
10120360000,139
10120370000,78
10120380000,314
10120390000,51
10120400000,175
10120410000,393
10120420000,27
10120430000,180
10120440000,92
10120450000,37
10120460000,44
10120470000,373
10120480000,159
10120490000,157
10120500000,10
10120510000,10
10120520000,11
10120530000,11
10120540000,388
10120550000,219
10120560000,120
10120570000,537
10120581000,267
10120582000,268
10120590000,8
10120600000,39
10120610000,23
10120620000,17
10120630000,144
10120640000,268
10120650000,279
10120660000,237
10120670000,502
10120681000,1354
10120682000,1444
10120690000,1734
10120700000,1557
10120710000,1591
10120720000,1358
10120740000,1312
10120750000,1307
10120760000,797
10120770000,127
10120780000,268
10120800000,49
10120810000,40
10120820000,49
10120830000,63
10120840000,82
10120850000,42
10120860000,19
10120870000,19
10120880000,29
10120890000,42
10120900000,83
10120910000,125
10120920000,83
10120930000,31
10120940000,77
10120950000,2269
10120960000,2246
10120970000,222
10120980000,25
10120990000,24
10121000000,230
10121010000,185
10121020000,300
10121030000,430
10121041000,77
10121042000,34
10121043000,81
10121044000,58
10121045000,0
10121046000,98
10121047000,301
10121050000,203
10121060000,32
10121070000,208
10121080000,205
10121090000,27
10121100000,35
10121110000,79
10121120000,74
10121130000,57
10121140000,385
10121151000,597
10121152000,782
10121153000,556
10121154000,811
10121161000,707
10121162000,920
10121163000,409
10121164000,476
10121165000,479
10121167000,479
10121170000,97
10121180000,275
10121191000,270
10121192000,274
10121193000,270
10121194000,302
10121195000,408
10121200000,300
10121210000,16
10121220000,32
10121230000,94
10121240000,135
10121250000,1
10121260000,0
10121270000,10
10121280000,0
10121290000,0
10121300000,289
10121310000,33
10121320000,51
10121330000,444
10121340000,432
10121350000,0
10121360000,39
10121370000,80
10121380000,239
10121391000,207
10121392000,207
10121410000,214
10121420000,197
10121430000,34
10121440000,76
10121450000,58
10121460000,137
10121470000,80
10121480000,72
10121490000,13
10121500000,67
10121510000,0
10121520000,22
10121531000,0
10121532000,23
10121540000,21
10121550000,15
10121560000,1824
10121570000,763
10121580000,124
10121590000,26
10121600000,0
10121610000,419
10121620000,100
10121631000,132
10121632000,153
10121633000,155
10121641000,335
10121642000,323
10121651000,0
10121652000,17
10121660000,47
10121670000,40
10121680000,14
10121690000,18
10121700000,76
10121710000,504
10121721000,502
10121722000,504
10121730000,90
10121740000,77
10121750000,0
10121760000,100
10121770000,27
10121780000,68
10121790000,59
10121800000,68
10121810000,7
10121820000,0
10121830000,21
10121840000,9
10121850000,9
10121860000,9
10121870000,9
10121880000,28
10121890000,24
10121901000,9
10121902000,9
10121903000,5
10121910000,33
10121920000,33
10121930000,0
10121940000,510
10121951000,234
10121952000,315
10121960000,322
10121970000,62
10121980000,60
10121990000,194
10122000000,0
10122010000,5
10122020000,9
10122030000,32
10122040000,31
10122050000,25
10122060000,1418
10122070000,1145
10122080000,698
10122091000,505
10122092000,435
10122093000,367
10122101000,1652
10122102000,434
10122110000,79
10122120000,50
10122130000,8
10122140000,186
10122150000,18
10122160000,9
10122171000,48
10122172000,15
10122173000,10
10122174000,7
10122175000,10
10122180000,18
10122190000,17
10122200000,135
10122210000,94
10122221000,124
10122222000,94
10122230000,47
10122240000,91
10122251000,93
10122252000,105
10122260000,69
10122270000,78
10122280000,74
10122290000,31
10122301000,293
10122302000,54
10122303000,117
10122310000,627
10122321000,633
10122322000,437
10122323000,498
10122330000,9
10122340000,0
10122350000,0
10122360000,56
10122370000,24
10122380000,0
10122390000,34
10122400000,0
10122410000,21
10122420000,53
10122430000,49
10122440000,39
10122451000,144
10122452000,229
10122460000,110
10122470000,73
10122481000,0
10122482000,26
10122490000,35
10122500000,44
10122510000,19
10122520000,34
10122530000,22
10122540000,16
10122550000,16
10122560000,3
10122570000,10
10122580000,25
10122680000,61
10122690000,74
10122700000,46
10122710000,42
10122720000,33
10122730000,54
10122740000,22
10122751000,207
10122752000,192
10122760000,87
10122770000,265
10122780000,304
10122790000,352
10122800000,299
10122810000,222
10122820000,56
10122830000,132
10122840000,594
10122850000,492
10122860000,755
10122870000,530
10122880000,641
10122890000,537
10122900000,581
10122910000,466
10122920000,484
10122930000,178
10122940000,183
10122950000,152
10122960000,242
10122970000,79
10122980000,117
10122990000,39
10123000000,224
10123010000,223
10123020000,477
10123030000,417
10123040000,199
10123050000,235
10123060000,166
10123070000,183
10123080000,80
10123090000,70
10123100000,225
10123110000,39
10123120000,826
10123130000,363
10123140000,1115
10123150000,603
10123160000,518
10123170000,386
10123180000,512
10123190000,468
10123200000,507
10123210000,665
10123220000,1223
10123231000,929
10123232000,921
10123240000,325
10123250000,530
10123260000,389
10123270000,531
10123280000,491
10123290000,124
10123300000,200
10123310000,267
10123320000,271
10123330000,118
10123340000,109
10123350000,119
10123360000,199
10123370000,28
10123380000,184
10123390000,210
10123400000,318
10123410000,314
10123420000,290
10123430000,324
10123440000,38
10123450000,119
10123460000,81
10123470000,437
10123480000,471
10123490000,128
10123500000,141
10123510000,128
10123520000,155
10123530000,162
10123540000,139
10123550000,75
10123560000,1274
10123570000,301
10123581000,49
10123582000,61
10123583000,31
10123590000,146
10123600000,28
10123610000,97
10123620000,31
10123630000,29
10123640000,52
10123650000,36
10123660000,167
10123670000,56
10123680000,189
10123690000,172
10123700000,2233
10123710000,1779
10123720000,1874
10123730000,1834
10123740000,1833
10123750000,30
10123760000,60
10123770000,961
10123780000,544
10123790000,341
10123800000,96
10123810000,96
10123820000,148
10123830000,76
10123840000,76
10123850000,297
10123860000,531
10123870000,531
10123880000,458
10123890000,445
10123900000,251
10123911000,293
10123912000,530
10123920000,122
10123930000,67
10123940000,23
10123950000,258
10123960000,274
10123970000,217
10123980000,601
10123990000,550
10124000000,815
10124010000,225
10124020000,212
10124030000,435
10124040000,157
10124050000,59
10124060000,52
10124070000,52
10124080000,60
10124090000,52
10124100000,59
10124111000,52
10124112000,125
10124120000,129
10124130000,8
10124140000,26
10124150000,26
10124160000,2523
10124170000,23
10124180000,120
10124190000,179
10124200000,148
10124210000,143
10124220000,144
10124230000,35
10124240000,52
10124250000,248
10124260000,171
10124270000,145
10124280000,167
10124290000,115
10124300000,272
10124310000,139
10124320000,57
10124330000,114
10124340000,239
10124350000,162
10124360000,135
10124370000,123
10124380000,135
10124390000,172
10124400000,14
10124410000,100
10124430000,36
10124440000,129
10124450000,18
10124461000,21
10124462000,28
10124470000,60
10124480000,55
10124490000,87
10124500000,109
10124510000,88
10124520000,88
10124530000,168
10124540000,479
10124550000,381
10124560000,326
10124570000,187
10124581000,541
10124582000,770
10124590000,1236
10124600000,1062
10124610000,543
10124620000,622
10124630000,552
10124640000,45
10124650000,96
10124660000,171
10124670000,242
10124680000,237
10124690000,394
10124700000,2179
10124730000,1875
10124740000,1740
10124750000,399
10124760000,452
10124770000,399
10124780000,631
10124790000,399
10124800000,382
10124821000,349
10124822000,613
10124830000,414
10124840000,10
10124850000,207
10124860000,143
10124870000,47
10124880000,71
10124890000,2071
10124900000,25
10124910000,15
10124921000,694
10124922000,668
10124930000,634
10124940000,568
10124950000,192
10124960000,36
10124970000,42
10124980000,119
10124990000,0
10125000000,0
10125010000,0
10125020000,0
10125030000,1
10125040000,0
10125050000,1
10125060000,1
10125070000,1
10125080000,672
10125090000,240
10125100000,257
10125110000,88
10125120000,0
10125130000,23
10125140000,0
10125150000,75
10125160000,91
10125170000,75
10125180000,196
10125190000,194
10125200000,194
10125210000,569
10125220000,187
10125230000,277
10125240000,15
10125250000,18
10125260000,98
10125270000,15
10125280000,134
10125290000,157
10125300000,119
10125310000,194
10125320000,1229
10125330000,231
10125340000,172
10125350000,135
10125360000,532
10125370000,104
10125380000,20
10125390000,14
10125400000,28
10125410000,62
10125420000,19
10125430000,32
10125440000,1911
10125450000,134
10125460000,79
10125470000,205
10125480000,57
10125490000,4
10125500000,13
10125510000,79
10125520000,1547
10125530000,208
10125540000,51
10125550000,13
10125560000,22
10125570000,19
10125580000,28
10125600000,31
10125620000,1
10125630000,1
10125640000,1
10125650000,23
10125660000,119
10125670000,26
10125680000,13
10125690000,326
10125700000,17
10125710000,13
10125720000,10
10125730000,221
10125740000,257
10125750000,8
10125760000,8
10125770000,382
10125790000,234
10125800000,432
10125811000,569
10125812000,322
10125820000,820
10125830000,619
10125840000,96
10125850000,96
10125860000,29
10125870000,1306
10125880000,1268
10125890000,65
10125900000,285
10125910000,28
10125920000,57
10125930000,350
10125940000,399
10125950000,336
10125960000,152
10125970000,221
10125980000,80
10126000000,20
10126010000,116
10126020000,532
10126031000,30
10126032000,48
10126033000,406
10126040000,32
10126050000,134
10126060000,2404
10126070000,306
10126080000,230
10126090000,248
10126100000,159
10126111000,586
10126112000,476
10126121000,568
10126122000,580
10126130000,58
10126140000,83
10126150000,255
10126160000,199
10126170000,262
10126180000,219
10126190000,255
10126201000,349
10126202000,275
10126210000,39
10126220000,15
10126230000,186
10126240000,764
10126250000,316
10126260000,307
10126270000,101
10126280000,93
10126290000,1861
10126300000,148
10126310000,35
10126320000,474
10126330000,302
10126340000,322
10126350000,306
10126360000,87
10126370000,79
10126380000,87
10126390000,602
10126400000,144
10126410000,41
10126420000,41
10126430000,13
10126440000,18
10126450000,35
10126460000,37
10126470000,0
10126480000,51
10126490000,48
10126500000,83
10126510000,80
10126520000,115
10126530000,85
10126540000,213
10126550000,261
10126560000,15
10126570000,23
10126580000,42
10126590000,11
10126600000,47
10126610000,310
10126620000,600
10126630000,53
10126640000,241
10126650000,453
10126660000,481
10126670000,62
10126680000,27
10126690000,37
10126700000,24
10126710000,12
10126720000,92
10126730000,13
10126740000,10
10126750000,36
10126760000,36
10126770000,0
10126781000,22
10126782000,98
10126790000,33
10126800000,74
10126810000,125
10126820000,31
10126830000,22
10126840000,43
10126850000,46
10126860000,638
10126870000,571
10126880000,317
10126890000,340
10126900000,477
10126910000,485
10126920000,69
10126930000,84
10126940000,191
10126950000,29
10126960000,591
10126970000,39
10126980000,14
10126990000,15
10127000000,200
10127010000,63
10127030000,156
10127040000,20
10127050000,90
10127060000,1288
10127070000,960
10127080000,81
10127090000,197
10127100000,282
10127110000,58
10127120000,263
10127130000,167
10127140000,246
10127150000,76
10127160000,9
10127170000,249
10127180000,253
10127190000,382
10127200000,230
10127210000,147
10127220000,180
10127230000,113
10127240000,188
10127250000,11
10127260000,194
10127270000,34
10127280000,463
10127291000,97
10127292000,65
10127300000,544
10127310000,165
10127320000,41
10127330000,512
10127340000,152
10127351000,258
10127352000,310
10127360000,721
10127370000,3
10127380000,4
10127390000,244
10127400000,286
10127410000,226
10127420000,226
10127430000,232
10127440000,239
10127450000,197
10127460000,50
10127470000,50
10127480000,50
10127490000,92
10127500000,72
10127510000,22
10127520000,71
10127530000,455
10127541000,665
10127542000,764
10127550000,78
10127560000,31
10127570000,31
10127580000,497
10127590000,14
10127600000,21
10127610000,577
10127620000,8
10127630000,13
10127640000,68
10127650000,259
10127660000,428
10127670000,59
10127680000,484
10127690000,14
10127700000,13
10127710000,7
10127720000,0
10127730000,7
10127740000,23
10127750000,90
10127760000,75
10127770000,137
10127781000,90
10127782000,121
10127790000,235
10127800000,199
10127811000,401
10127812000,180
10127820000,388
10127830000,95
10127841000,0
10127842000,4
10127843000,0
10127850000,0
10127861000,0
10127862000,0
10127863000,0
10127864000,32
10127865000,0
10127870000,356
10127880000,156
10127890000,254
10127900000,197
10127910000,144
10127920000,1648
10127930000,264
10127940000,29
10127951000,16
10127952000,238
10127961000,0
10127962000,0
10127963000,121
10127970000,174
10127981000,129
10127982000,143
10127990000,104
10128000000,39
10128010000,0
10128020000,123
10128030000,96
10128040000,92
10128050000,407
10128060000,267
10128070000,33
10128080000,81
10128090000,3
10128100000,36
10128110000,0
10128121000,9
10128122000,26
10128124000,74
10128131000,43
10128132000,16
10128140000,16
10128150000,62
10128160000,42
10130700000,0
10130710000,19501
10130720000,19665
10130730000,5666
10130740000,2308
10130750000,2927
10130760000,2205
10130770000,3838
10130780000,7590
10130790000,6769
10130800000,5439
10130810000,4200
10130820000,6329
10130850000,1219
10130860000,1169
10130870000,1896
10130880000,1707
10130890000,2538
10130900000,2074
10130920000,774
10130940000,853
10130950000,1792
10130970000,1627
10130980000,2100
10130990000,1714
10131000000,1471
10131010000,1797
10131020000,1442
10131030000,29
10131042000,19378
10131043000,20182
10131051000,10818
10131052000,15759
10131053000,15332
10131060000,13830
10131070000,13374
10131083000,23225
10131084000,20784
10131092000,23042
10131101000,6269
10131102000,13833
10131103000,17347
10131111000,16655
10131112000,15063
10131120000,20055
10131130000,12827
10131140000,790
10131160000,831
10131180000,2052
10131190000,1774
10131200000,1674
10131230000,1319
10131250000,792
10131260000,791
10131280000,789
10131300000,1433
10131310000,442
10131320000,1821
10131330000,1144
10131350000,1992
10131360000,640
10131370000,1369
10131390000,4331
10131400000,6698
10131410000,2767
10131420000,2669
10131430000,2681
10131440000,2207
10131450000,1974
10131460000,2730
10131480000,2388
10131490000,2383
10131500000,15298
10131510000,13534
10131540000,14284
10131550000,12202
10131560000,11098
10131570000,5788
10131580000,6774
10131601000,11471
10131602000,10586
10131610000,7208
10131620000,6919
10131640000,10941
10131670000,7105
10131682000,3744
10131683000,3556
10131684000,5885
10131690000,6412
10131710000,6756
10131730000,2396
10131751000,17849
10131752000,14723
10131753000,12658
10131754000,11209
10131800000,2579
10131810000,5375
10131860000,2862
10131870000,1709
10131880000,2166
10131890000,2495
10131900000,2099
10131920000,2349
10131930000,2556
10131940000,1634
10131950000,3479
10131960000,6994
10131970000,6390
10131980000,6301
10131990000,2792
10132000000,5083
10132040000,1630
10132050000,1312
10132110000,2114
10132120000,1559
10132140000,1849
10132160000,1518
10132170000,1491
10132180000,1708
10132190000,1701
10132220000,1378
10132230000,878
10132240000,786
10132250000,1853
10132280000,763
10132290000,2144
10132300000,1409
10132310000,549
10132320000,349
10132331000,1080
10132332000,1171
10132333000,1644
10132340000,927
10132350000,768
10132361000,616
10132362000,1352
10132370000,1259
10132380000,529
10132390000,1062
10132400000,714
10132410000,1072
10132420000,516
10132430000,1009
10132440000,741
10132450000,759
10132460000,739
10132470000,480
10132480000,826
10132490000,814
10132500000,829
10132530000,1217
10132540000,755
10132550000,795
10132580000,763
10132591000,778
10132592000,744
10132600000,1426
10132710000,1773
10132800000,1617
10132810000,1676
10132820000,2000
10132830000,1644
10132840000,893
10132850000,1618
10132860000,917
10132870000,957
10132880000,2067
10132890000,4117
10132900000,2392
10132910000,3009
10132920000,1699
10132930000,1185
10132940000,781
10132950000,888
10132960000,842
10132970000,855
10132980000,162
10132990000,1620
10133000000,1111
10133010000,1824
10133020000,2116
10133030000,1650
10133040000,1850
10133050000,2805
10133060000,2441
10133070000,2541
10133080000,2588
10133090000,2590
10133100000,2625
10133110000,2272
10133120000,2217
10133130000,1565
10133141000,1908
10133142000,1607
10133150000,1633
10133160000,2107
10133170000,1087
10133180000,1589
10133190000,1453
10133200000,1479
10133210000,1715
10133220000,1603
10133230000,3146
10133240000,1509
10133250000,1478
10133260000,1129
10133270000,1620
10133280000,1733
10133290000,1903
10133301000,1526
10133302000,1526
10133310000,1264
10133320000,1053
10133330000,1937
10133340000,1919
10133350000,2059
10133360000,1419
10133370000,1349
10133381000,1984
10133382000,1341
10133390000,1358
10133400000,1488
10133410000,1796
10133420000,1613
10133430000,1981
10133440000,1358
10133450000,1522
10133470000,4063
10133480000,1311
10133490000,2437
10133501000,1609
10133502000,1667
10133510000,3481
10133520000,3358
10133530000,2953
10133540000,2314
10133550000,3621
10133560000,2873
10133570000,2907
10133580000,2525
10133590000,2890
10133600000,2541
10133610000,1748
10133620000,2500
10133630000,2477
10133640000,1331
10133650000,2408
10133660000,1280
10133670000,2459
10133680000,2415
10133690000,1450
10133700000,3213
10133710000,2088
10133720000,2406
10133730000,2540
10133740000,1849
10133750000,2492
10133760000,2468
10133770000,1969
10133780000,2888
10133790000,2500
10133800000,2725
10133810000,2456
10133820000,2518
10133830000,2747
10133840000,2649
10133860000,2603
10133870000,1963
10133880000,2221
10133890000,2684
10133910000,1876
10133930000,1767
10133940000,2572
10133950000,2401
10133960000,1656
10133970000,1685
10133980000,2518
10133990000,1969
10134000000,2068
10134010000,2102
10134020000,2378
10134030000,1620
10134040000,1329
10134050000,1367
10134060000,1337
10134070000,1271
10134080000,2072
10134090000,2192
10134100000,2021
10134110000,2330
10134120000,2199
10134130000,1323
10134140000,1714
10134150000,3
10134161000,2332
10134162000,2499
10134181000,1274
10134182000,72
10134191000,1633
10134192000,1469
10134200000,2055
10134210000,2917
10134220000,3037
10134230000,1899
10134240000,1857
10134250000,1956
10134260000,3742
10134270000,2153
10134280000,2637
10134290000,3346
10134313000,1690
10134330000,3105
10134340000,2459
10134350000,2380
10134361000,3373
10134370000,3381
10134380000,3947
10134390000,4720
10134411000,5103
10134412000,4500
10134450000,5182
10134460000,4520
10134470000,6848
10134480000,5277
10134490000,5423
10134500000,5424
10134510000,4420
10134520000,5298
10134531000,4377
10134540000,5833
10134550000,5641
10134560000,5712
10134570000,4547
10134580000,5540
10134591000,4248
10134592000,5762
10134601000,5803
10134602000,5657
10134603000,5622
10134604000,5684
10134611000,3634
10134612000,2778
10134613000,3750
10134620000,1949
10134631000,2406
10134632000,3219
10134633000,4961
10134641000,5561
10134642000,2007
10134650000,2649
10134660000,2782
10134672000,3511
10134673000,2378
10134680000,2202
10134690000,2206
10134701000,5041
10134702000,5533
10134720000,2961
10134730000,1065
10134741000,2865
10134742000,2966
10134743000,5048
10134750000,3390
10134770000,3842
10134781000,1280
10134782000,0
10134783000,9886
10134785000,7983
10134786000,1357
10134790000,1349
10134800000,1594
10134810000,2431
10134820000,2408
10134840000,8674
10134870000,917
10134880000,499
10134890000,2386
10134900000,1565
10134920000,8
10134940000,7233
10140510000,886
10140520000,673
10140530000,1240
10140540000,589
10140550000,1403
10140560000,703
10140570000,10331
10140580000,9832
10140590000,7028
10140600000,1326
10140610000,2919
10140620000,11855
10140630000,4806
10140640000,1126
10140650000,945
10140660000,1572
10140670000,697
10140680000,10590
10140690000,4561
10140700000,1073
10140710000,8889
10140720000,6524
10140730000,8698
10140740000,9893
10140750000,1865
10140760000,2554
10140770000,1852
10140790000,2651
10140800000,2757
10140810000,2669
10140820000,2612
10140830000,2535
10140840000,647
10140850000,1049
10140860000,900
10140880000,1161
10140890000,1034
10140900000,1354
10140910000,680
10140920000,1232
10140930000,12513
10140940000,7217
10140950000,1415
10140960000,11559
10140980000,11592
10140990000,11587
10141010000,1603
10141030000,5781
10141040000,2937
10141060000,1811
10141090000,8980
10141100000,9118
10141110000,9302
10141120000,12002
10141130000,11973
10141140000,13071
10141160000,8943
10141170000,9503
10141180000,12945
10141190000,5993
10141200000,7160
10141210000,6818
10141220000,9591
10141230000,7644
10141240000,5990
10141260000,11962
10141270000,12110
10141280000,11302
10141290000,11620
10141310000,5271
10141330000,3919
10141340000,11286
10141350000,10138
10141360000,11880
10141370000,11543
10141390000,10615
10141400000,9136
10141430000,9256
10141450000,998
10141500000,1666
10141520000,869
10141530000,912
10141560000,1116
10141570000,1420
10141580000,749
10141590000,1050
10141610000,9248
10141640000,6247
10141680000,10157
10141690000,10291
10141700000,10694
10141710000,9931
10141730000,1937
10141740000,1707
10141750000,4574
10141770000,6643
10141800000,4814
10141811000,3370
10141812000,5017
10141816000,4802
10141817000,6385
10141830000,11793
10141840000,12159
10141850000,11237
10141871000,12280
10141881000,12070
10141882000,11851
10141891000,11056
10141892000,11613
10141893000,10923
10141911000,2404
10141912000,2778
10141913000,2474
10141914000,2164
10141915000,2219
10141916000,2176
10141920000,9688
10141951000,9447
10141952000,9074
10141962000,10089
10141970000,10302
10141990000,11062
10142000000,10830
10142011000,2955
10142012000,2911
10142020000,1069
10142031000,1258
10142032000,967
10142040000,718
10142050000,5435
10142061000,5891
10142062000,6414
10142063000,7550
10142070000,744
10142090000,8920
10142100000,9056
10142120000,9106
10142130000,8943
10142140000,9287
10142170000,8312
10142190000,2714
10142200000,1954
10142210000,2435
10142220000,2109
10142240000,3151
10142260000,3012
10142270000,5243
10142280000,13344
10142300000,6987
10142320000,3745
10142330000,5848
10142340000,10392
10142360000,10856
10142370000,681
10142380000,740
10142390000,664
10142400000,567
10142410000,361
10142420000,639
10142430000,321
10142440000,300
10142450000,949
10142460000,440
10142470000,688
10142480000,668
10142490000,736
10142500000,607
10142510000,726
10142520000,932
10142530000,1172
10142540000,905
10142550000,1220
10142560000,1144
10142571000,693
10142572000,1040
10142580000,862
10142590000,772
10142600000,714
10142610000,697
10142620000,740
10142630000,753
10142640000,892
10142650000,1013
10142660000,664
10142670000,1403
10142680000,2170
10142690000,1446
10142700000,1433
10142710000,1505
10142720000,1145
10142730000,1313
10142750000,1326
10142760000,1296
10142770000,905
10142780000,1018
10142790000,961
10142800000,885
10142810000,1804
10142830000,2232
10142841000,2088
10142842000,2284
10142850000,2863
10142860000,2640
10142870000,2354
10142880000,2429
10142890000,1682
10142900000,1800
10142910000,1883
10142920000,2812
10142930000,3007
10142950000,2715
10142961000,2409
10142962000,2442
10142970000,4006
10142981000,3027
10142982000,2741
10142991000,3156
10142992000,4479
10142993000,2717
10143001000,2358
10143002000,2949
10143010000,1262
10143020000,453
10143030000,405
10143040000,1177
10143050000,2038
10143060000,2216
10143080000,2167
10143090000,5169
10143102000,1962
10143120000,1249
10143131000,1508
10143132000,1248
10143161000,941
10143162000,1353
10143163000,851
10143165000,1096
10143170000,1330
10143180000,1444
10143190000,1264
10143200000,1159
10143210000,1561
10143220000,1361
10143240000,1207
10143251000,1315
10143253000,1167
10143260000,1224
10143271000,1459
10143272000,1339
10143280000,816
10143290000,13290
10143300000,12687
10143310000,12160
10143330000,9070
10143351000,12379
10143360000,11232
10143370000,12023
10143430000,4847
10143440000,926
10143450000,1049
10143462000,8000
10143500000,12290
10143520000,8576
10143530000,11391
10143550000,9169
10143570000,10884
10143580000,10793
10143590000,11082
10143600000,10176
10143610000,9898
10143620000,9664
10143630000,9788
10143641000,8715
10143642000,5648
10143650000,4012
10143661000,8128
10143662000,8483
10143670000,842
10143680000,1140
10143710000,7204
10143721000,1536
10143722000,1611
10143730000,1259
10143740000,1297
10143750000,1587
10143760000,933
10143770000,1424
10143780000,1212
10143790000,1431
10143800000,1229
10143810000,1515
10143820000,2948
10143840000,3558
10143850000,1814
10143860000,1417
10143870000,1796
10143881000,7681
10143882000,5794
10143890000,4733
10143900000,2773
10143910000,3580
10143920000,2131
10143950000,1558
10143990000,11684
10144010000,6761
10144020000,8727
10144030000,1924
10144040000,754
10144050000,1805
10144060000,3859
10144070000,1294
10144080000,1197
10144100000,812
