"MB_CODE16","value"
10263640000,13622
10263650000,15485
10263660000,15331
10263670000,14031
10263680000,15196
10263690000,14461
10263700000,13888
10263710000,15446
10263720000,15409
10263730000,11693
10263740000,3172
10263750000,2776
10263760000,10608
10263770000,2780
10263780000,12575
10263790000,10490
10263800000,12499
10263810000,12994
10263820000,14373
10263831000,11360
10263832000,11676
10263833000,11317
10263841000,10976
10263842000,11811
10263843000,11183
10263844000,11087
10263850000,8460
10263860000,9410
10263870000,9490
10263880000,10473
10263890000,13034
10263900000,11563
10263910000,13684
10263920000,14704
10263930000,14231
10263940000,15179
10263950000,15877
10263960000,14926
10263970000,15967
10263981000,15348
10263982000,13014
10263990000,11063
10264000000,11841
10264010000,13873
10264020000,16015
10264030000,11034
10264040000,11294
10264050000,13527
10264061000,14386
10264062000,15267
10264071000,14798
10264072000,13961
10264080000,12169
10264090000,10858
10264100000,10959
10264110000,14449
10264120000,11747
10264130000,10535
10264140000,10781
10264150000,9971
10264160000,10510
10264170000,10603
10264180000,10427
10264190000,10300
10264210000,9801
10264220000,9702
10264230000,9542
10264240000,9657
10264250000,10224
10264260000,10882
10264270000,10822
10264280000,9785
10264290000,9985
10264300000,10907
10264310000,9943
10264320000,9086
10264330000,9527
10264340000,11063
10264350000,10004
10264360000,12214
10264370000,10759
10264380000,12257
10264390000,11237
10264400000,11573
10264410000,10447
10264420000,11319
10264430000,10506
10264440000,12586
10264450000,11090
10264460000,10470
10264470000,10329
10264480000,9866
10264490000,11548
10264500000,10500
10264510000,10233
10264520000,9807
10264530000,9098
10264540000,9959
10264550000,9956
10264570000,9424
10264580000,9920
10264590000,9004
10264600000,10289
10264610000,9518
10264620000,10391
10264630000,8503
10264640000,9958
10264650000,9021
10264660000,9164
10264670000,9011
10264680000,9399
10264690000,9969
10264700000,10306
10264711000,10131
10264712000,10064
10264720000,9141
10264730000,10356
10264741000,16861
10264742000,11600
10264743000,16824
10264744000,16335
10264745000,11713
10264752000,10458
10264753000,10550
10264800000,10927
10264810000,17520
10264830000,17167
10264840000,8480
10264850000,9502
10264860000,8227
10264870000,8698
10264880000,7135
10264890000,6988
10264900000,8018
10264910000,7695
10264920000,8692
10264930000,8591
10264940000,8353
10264950000,8700
10264960000,9166
10264970000,9804
10264980000,10289
10264990000,10094
10265000000,9788
10265010000,10595
10265020000,15739
10265030000,10295
10265040000,16546
10265050000,10095
10265060000,10252
10265070000,17176
10265080000,16296
10265090000,15434
10265100000,16827
10265110000,15299
10265120000,16783
10265130000,14386
10265140000,15397
10265150000,17100
10265160000,17101
10265170000,16797
10265180000,14717
10265190000,15408
10265200000,14006
10265210000,15698
10265220000,13711
10265230000,12799
10265240000,16532
10265250000,15711
10265260000,14005
10265270000,11616
10265280000,12881
10265301000,13161
10265302000,16729
10265303000,12684
10265311000,16223
10265312000,16982
10265313000,11915
10265320000,15949
10265330000,15220
10265350000,14447
10265360000,13059
10265370000,13758
10265380000,12567
10265390000,13041
10265400000,14949
10265410000,11965
10265420000,12860
10265430000,12211
10265440000,12030
10265450000,12420
10265460000,12810
10265470000,12403
10265480000,12300
10265490000,12485
10265500000,13427
10265510000,13073
10265520000,13474
10265530000,12745
10265540000,13324
10265550000,12386
10265560000,13208
10265570000,12445
10265581000,13173
10265582000,14200
10265590000,14063
10265600000,14800
10265610000,14426
10265620000,11088
10265630000,12682
10265640000,11120
10265650000,14812
10265660000,12612
10265670000,16607
10265680000,13713
10265690000,15072
10265700000,12991
10265710000,13499
10265720000,13566
10265730000,12017
10265740000,11827
10265750000,14563
10265760000,12596
10265770000,14412
10265780000,11697
10265790000,13954
10265800000,13202
10265810000,12420
10265820000,11765
10265830000,14666
10265840000,13230
10265850000,11894
10265860000,13943
10265870000,12732
10265880000,11030
10265890000,10969
10265900000,12746
10265910000,13159
10265920000,13500
10265930000,13169
10265940000,13767
10265950000,15056
10265960000,15922
10265990000,10176
10266000000,10609
10266010000,11081
10266020000,10848
10266030000,13476
10266040000,13845
10266050000,15622
10266070000,15623
10266080000,13722
10266090000,14077
10266100000,15282
10266110000,16010
10266120000,15340
10266130000,15905
10266140000,15211
10266150000,15785
10266160000,14703
10266170000,14590
10266180000,14295
10266190000,14756
10266200000,16609
10266211000,15645
10266212000,15701
10266221000,15475
10266222000,15482
10266223000,15027
10266230000,15531
10266240000,16135
10266260000,18408
10266280000,15369
10266290000,14875
10266300000,17371
10266310000,15575
10266320000,17400
10266330000,17561
10266340000,16860
10266350000,13458
10266360000,14964
10266370000,14129
10266380000,14544
10266390000,17496
10266400000,15567
10266410000,17321
10266420000,14676
10266430000,14349
10266440000,15225
10266450000,13111
10266460000,13283
10266470000,12290
10266480000,14122
10266490000,12919
10266500000,11236
10266510000,15717
10266520000,12691
10266530000,16520
10266540000,11698
10266550000,16405
10266560000,11595
10266570000,18032
10266580000,11812
10266590000,16381
10266600000,17817
10266610000,18083
10266620000,16230
10266630000,16107
10266640000,12503
10266650000,14829
10266660000,15829
10266670000,14147
10266680000,15027
10266690000,17406
10266700000,17401
10266710000,14497
10266720000,18688
10266730000,16884
10266740000,16197
10266750000,17794
10266760000,15743
10266770000,17351
10266780000,16986
10266790000,17634
10266800000,15176
10266820000,15684
10266830000,15842
10266840000,16047
10266850000,14840
10266860000,15084
10266870000,15039
10266880000,14384
10266890000,14756
10266900000,14461
10266910000,14802
10266920000,14841
10266930000,16168
10266940000,15866
10266950000,16467
10266960000,16502
10266971000,15539
10266972000,17075
10266973000,15800
10266980000,15125
10266990000,14939
10267000000,15294
10267010000,15956
10267020000,14980
10267030000,14514
10267040000,14419
10267050000,15142
10267060000,14308
10267070000,14295
10267080000,13510
10267090000,12449
10267100000,13928
10267110000,12400
10267120000,12420
10267130000,15455
10267140000,12426
10267150000,11894
10267160000,11936
10267170000,15141
10267180000,15760
10267190000,15155
10267200000,13463
10267210000,15788
10267220000,15374
10267241000,17215
10267250000,16854
10267261000,18145
10267270000,16718
10267281000,18519
10267282000,16995
10267283000,17275
10267290000,14887
10267301000,16781
10267302000,16784
10267311000,20681
10267312000,15732
10267321000,17731
10267322000,15846
10267323000,17515
10267331000,16063
10267341000,15400
10267360000,13016
10267370000,16696
10267380000,15453
10267390000,16094
10267400000,14183
10267410000,14692
10267420000,14415
10267430000,16338
10267440000,14695
10267450000,16071
10267460000,15130
10267470000,15516
10267480000,14534
10267490000,13575
10267500000,16986
10267510000,17920
10267520000,16679
10267530000,16147
10267560000,13691
10267570000,14252
10267580000,19051
10267590000,13802
10267600000,16672
10267610000,17036
10267640000,14290
10267650000,19141
10267660000,18171
10267670000,16003
10267680000,17644
10267690000,17050
10267700000,19494
10267710000,17094
10267720000,17798
10267730000,16474
10267740000,15933
10267750000,12067
10267760000,14317
10267771000,14591
10267772000,14755
10267780000,15287
10267790000,14916
10267801000,14006
10267802000,15248
10267810000,14919
10267820000,11426
10267830000,10926
10267840000,13305
10267850000,10829
10267860000,11922
10267870000,14012
10267880000,14903
10267890000,10121
10267900000,10659
10267910000,11005
10267920000,11353
10267930000,11860
10267940000,11899
10267950000,11986
10267960000,13274
10267970000,8478
10267980000,10066
10267990000,9195
10268000000,9474
10268010000,12581
10268020000,10400
10268030000,8487
10268040000,9349
10268050000,10561
10268060000,11514
10268070000,11365
10268080000,10094
10268090000,10762
10268100000,10002
10268110000,9462
10268120000,8900
10268130000,8504
10268140000,8807
10268150000,11433
10268160000,11919
10268170000,16687
10268180000,12834
10268190000,12217
10268200000,10477
10268210000,11040
10268220000,10805
10268230000,10036
10268240000,9936
10268250000,9350
10268261000,7449
10268262000,8248
10268263000,8146
10268264000,8020
10268270000,18111
10268280000,11102
10268290000,11389
10268300000,10865
10268310000,11424
10268320000,15468
10268330000,17033
10268340000,14861
10268350000,15340
10268360000,9368
10268370000,9116
10268380000,9520
10268390000,8964
10268400000,15830
10268410000,22168
10268420000,17078
10268431000,7679
10268432000,7909
10268440000,2279
10268450000,4374
10268460000,4489
10268470000,2556
10268480000,2624
10268490000,3047
10268500000,2208
10268510000,3231
10268520000,2662
10268530000,4206
10268540000,3355
10268550000,5933
10268560000,7035
10268570000,7824
10268580000,7958
10268590000,7725
10268600000,8309
10268610000,7045
10268620000,6781
10268630000,3138
10268640000,3589
10268650000,3179
10268660000,2852
10268670000,3095
10268680000,4245
10268690000,8553
10268700000,2775
10268710000,14747
10268720000,14461
10268730000,16384
10268740000,15058
10268750000,15890
10268760000,16364
10268770000,19438
10268780000,17695
10268790000,13959
10268800000,18593
10268810000,15876
10268820000,16798
10268830000,17283
10268840000,10580
10268860000,12038
10268880000,13975
10268890000,19483
10268900000,12945
10268910000,10107
10268920000,14346
10268930000,12911
10268940000,12113
10268950000,14678
10268960000,15211
10268970000,15169
10268981000,10138
10268982000,18461
10268990000,15977
10269000000,14769
10269011000,15044
10269012000,16234
10269021000,14385
10269022000,15876
10269023000,15068
10269030000,16255
10269040000,15648
10269060000,14672
10269072000,16836
10269080000,16835
10269090000,15947
10269100000,16081
10269120000,18124
10269130000,15665
10269150000,15267
10269160000,17664
10269170000,15929
10269180000,17499
10269190000,14739
10269200000,17785
10269210000,17776
10269220000,17413
10269230000,16609
10269240000,14595
10269251000,13880
10269252000,13513
10269261000,9854
10269262000,10739
10269270000,16510
10269280000,15767
10269290000,14868
10269300000,15188
10269310000,15601
10269320000,16230
10269330000,16349
10269340000,17004
10269350000,15077
10269360000,16107
10269370000,14267
10269380000,14919
10269390000,18053
10269400000,17954
10269410000,14222
10269420000,14725
10269430000,15658
10269440000,15871
10269450000,15928
10269460000,17666
10269470000,16300
10269480000,16409
10269490000,15699
10269500000,16364
10269510000,15955
10269520000,16392
10269530000,16519
10269540000,15320
10269550000,16114
10269560000,15831
10269570000,13696
10269581000,16431
10269582000,13021
10269583000,12466
10269584000,14510
10269585000,17302
10269590000,13082
10269600000,14433
10269611000,14734
10269612000,13260
10269620000,15769
10269630000,12649
10269640000,13363
10269650000,11420
10269660000,12852
10269670000,9163
10269680000,13306
10269690000,10744
10269700000,11153
10269710000,11775
10269720000,18542
10269730000,17522
10269740000,16334
10269750000,16097
10269760000,9590
10269770000,9203
10269780000,6836
10269790000,3037
10269800000,5061
10269810000,3800
10269820000,5666
10269830000,5502
10269840000,2947
10269850000,5301
10269860000,5107
10269870000,5932
10269890000,4542
10269900000,4803
10269910000,5149
10269920000,4622
10269930000,6449
10269940000,5435
10269950000,7205
10269960000,5524
10269970000,5056
10269980000,6404
10269990000,5569
10270000000,7500
10270010000,12610
10270020000,5781
10270030000,5722
10270050000,12507
10270060000,7691
10270080000,6280
10270090000,6015
10270101000,8019
10270102000,8140
10270103000,7349
10270110000,12854
10270120000,7803
10270130000,6054
10270140000,8020
10270150000,13708
10270160000,10126
10270170000,8287
10270180000,5887
10270190000,6904
10270200000,7868
10270220000,5900
10270230000,8510
10270240000,6591
10270260000,9097
10270270000,6024
10270280000,8889
10270290000,8935
10270300000,9316
10270310000,8450
10270320000,6177
10270330000,16240
10270341000,6796
10270350000,7590
10270360000,8506
10270370000,13560
10270380000,10111
10270390000,10440
10270410000,9994
10270420000,11808
10270430000,10196
10270440000,18525
10270450000,10045
10270460000,6728
10270470000,20214
10270480000,7364
10270490000,7582
10270500000,21822
10270510000,17922
10270520000,8092
10270540000,17794
10270550000,8447
10270560000,16945
10270570000,7245
10270580000,8772
10270590000,18598
10270600000,8026
10270610000,18277
10270620000,10404
10270630000,17589
10270640000,9239
10270650000,8454
10270660000,8149
10270670000,8560
10270680000,9208
10270690000,13728
10270700000,16887
10270710000,8674
10270720000,15164
10270730000,13443
10270740000,20371
10270750000,8610
10270760000,15176
10270770000,15417
10270780000,17110
10270790000,16092
10270820000,7386
10270830000,6194
10270850000,492
10270860000,418
10270870000,1643
10270880000,0
10270890000,20862
10270920000,14876
10270930000,19108
10270940000,18203
10270950000,20315
10270970000,14244
10270980000,14139
10270990000,13656
10271000000,12920
10271020000,9175
10271040000,9088
10271050000,10098
10271060000,8794
10271070000,11149
10271080000,6567
10271090000,6455
10271100000,5788
10271150000,5006
10271160000,5688
10271170000,5616
10271180000,7052
10271201000,5765
10271202000,5451
10271210000,6242
10271220000,6504
10271230000,6042
10271240000,7310
10271260000,6181
10271290000,7108
10271300000,6240
10271310000,6409
10271330000,6537
10271340000,5891
10271350000,7020
10271360000,6761
10271370000,7703
10271380000,7358
10271390000,7373
10271410000,6592
10271430000,6942
10271440000,6622
10271450000,6786
10271470000,7565
10271480000,8278
10271490000,7068
10271500000,10917
10271510000,9667
10271560000,9203
10271570000,9540
10271580000,9613
10271610000,11414
10271620000,15851
10271631000,10309
10271632000,11092
10271640000,11979
10271650000,17378
10271660000,18693
10271670000,15590
10271680000,17058
10271720000,18309
10271730000,17076
10271760000,20089
10271790000,19171
10271800000,17765
10271810000,13453
10271820000,16392
10271830000,23383
10271850000,17245
10271860000,19796
10271870000,19522
10271890000,17136
10271900000,12620
10271920000,12344
10271930000,10524
10271950000,13149
10271960000,13746
10271970000,19563
10271980000,12332
10271990000,11872
10272020000,8890
10272030000,10565
10272040000,4198
10272060000,3690
10272080000,5597
10272090000,4145
10272100000,4507
10272120000,2886
10272130000,3456
10272140000,4197
10272160000,5113
10272170000,4966
10272180000,7207
10272190000,6705
10272200000,7684
10272210000,8204
10272220000,9814
10272230000,5552
10272240000,9540
10272250000,7864
10272261000,6293
10272262000,8212
10272290000,5802
10272300000,6766
10272311000,10441
10272312000,12576
10272320000,12517
10272340000,12362
10272350000,12481
10272360000,14289
10272370000,15765
10272380000,10288
10272390000,9691
10272400000,10486
10272410000,9746
10272430000,7510
10272440000,8688
10272460000,5440
10272470000,7055
10272480000,1317
10272500000,579
10272510000,107
10272520000,278
10272530000,399
10272540000,261
10272550000,344
10272560000,387
10272570000,271
10272580000,0
10272590000,488
10272600000,344
10272610000,188
10272620000,435
10272630000,186
10272640000,286
10272650000,310
10272660000,425
10272670000,250
10272680000,200
10272690000,257
10272701000,182
10272702000,998
10272710000,457
10272720000,279
10272731000,203
10272732000,1007
10272740000,769
10272751000,0
10272752000,0
10272760000,203
10272770000,11248
10272780000,2201
10272791000,11710
10272792000,3321
10272801000,9751
10272802000,8152
10272810000,13396
10272820000,19401
10272830000,15314
10272840000,15719
10272850000,12051
10272860000,12267
10272870000,16092
10272880000,13104
10272890000,9769
10272900000,15922
10272910000,9891
10272920000,17293
10272940000,12849
10272950000,11086
10272960000,18185
10272971000,15823
10272972000,17636
10272980000,18195
10272990000,17107
10273001000,18909
10273002000,18485
10273010000,16747
10273020000,15333
10273030000,15215
10273040000,13573
10273050000,12042
10273061000,15871
10273062000,13414
10273070000,13620
10273081000,17087
10273082000,15605
10273090000,13469
10273100000,15057
10273110000,15852
10273130000,20323
10273140000,15582
10273150000,20020
10273160000,19129
10273170000,20899
10273180000,20143
10273190000,19314
10273200000,17859
10273211000,15555
10273212000,18162
10273220000,16780
10273230000,19034
10273240000,19100
10273290000,18635
10273300000,15631
10273310000,16395
10273320000,17527
10273330000,19338
10273340000,18918
10273350000,17560
10273360000,20237
10273370000,20534
10273380000,18145
10273390000,18468
10273400000,20080
10273410000,20232
10273420000,19264
10273431000,18220
10273432000,19665
10273440000,13797
10273450000,14318
10273480000,12891
10273490000,15693
10273500000,14388
10273510000,14591
10273520000,13358
10273530000,15069
10273540000,11197
10273550000,12058
10273560000,13159
10273570000,15185
10273580000,10607
10273590000,12952
10273600000,11694
10273610000,11515
10273620000,13727
10273630000,10920
10273640000,11968
10273650000,13510
10273660000,12141
10273670000,14517
10273680000,13020
10273690000,12175
10273700000,12379
10273710000,19513
10273720000,14625
10273730000,12925
10273740000,13501
10273750000,14548
10273760000,17932
10273770000,16135
10273780000,17448
10273790000,17507
10273800000,17890
10273810000,20795
10273820000,19387
10273830000,12365
10273840000,14020
10273850000,11981
10273860000,13703
10273870000,15350
10273880000,12684
10273890000,12634
10273901000,15791
10273902000,15394
10273910000,16961
10273930000,15626
10273940000,17648
10273950000,16761
10273960000,18807
10273990000,12821
10274001000,16640
10274002000,14943
10274003000,18916
10274010000,12773
10274020000,12168
10274030000,12295
10274040000,14370
10274050000,11870
10274060000,9750
10274070000,9361
10274081000,11286
10274082000,11103
10274083000,9829
10274090000,11565
10274100000,12958
10274110000,13395
10274130000,10737
10274140000,10233
10274150000,9052
10274160000,8343
10274170000,8945
10274180000,9261
10274190000,8655
10274200000,7545
10274210000,8242
10274220000,8373
10274230000,8266
10274240000,9235
10274250000,9084
10274260000,8048
10274270000,8614
10274280000,8913
10274290000,8462
10274300000,9100
10274310000,7935
10274320000,7606
10274330000,10576
10274340000,9948
10274350000,11030
10274360000,10085
10274370000,9410
10274381000,8682
10274382000,9449
10274390000,9328
10274400000,8929
10274410000,8363
10274420000,9291
10274430000,9914
10274440000,7472
10274450000,10623
10274460000,8649
10274470000,6118
10274480000,5213
10274490000,7372
10274500000,8956
10274510000,6311
10274530000,9826
10274540000,8086
10274550000,9123
10274560000,9173
10274570000,11753
10274580000,12737
10274590000,11378
10274600000,14217
10274610000,11662
10274620000,11252
10274630000,12214
10274640000,13390
10274650000,12051
10274660000,14119
10274670000,11367
10274680000,13092
10274690000,11796
10274700000,13017
10274710000,12572
10274720000,13357
10274730000,16953
10274740000,16240
10274760000,12275
10274770000,12018
10274780000,13583
10274790000,12747
10274800000,12952
10274810000,13237
10274820000,12785
10274830000,12826
10274840000,11323
10274850000,9426
10274860000,11118
10274870000,9114
10274880000,9541
10274890000,10724
10274900000,8463
10274910000,9228
10274920000,7726
10274931000,5774
10274932000,6646
10274940000,8324
10274950000,4571
10274960000,5296
10274970000,6012
10274980000,4523
10274990000,4413
10275000000,3896
10275020000,2739
10275030000,3135
10275040000,3287
10275050000,3711
10275060000,2591
10275070000,3072
10275080000,3066
10275090000,3017
10275100000,3148
10275110000,2976
10275120000,3137
10275130000,4254
10275140000,3181
10275150000,4341
10275160000,4318
10275170000,5399
10275180000,3807
10275190000,5161
10275200000,4141
10275210000,4734
10275220000,4939
10275230000,4843
10275241000,4887
10275242000,4392
10275250000,3681
10275261000,4255
10275262000,5104
10275270000,4896
10275281000,5077
10275282000,5433
10275290000,5278
10275300000,6745
10275310000,8013
10275320000,6381
10275330000,6090
10275340000,8094
10275350000,9727
10275360000,8041
10275370000,7896
10275380000,6581
10275390000,5112
10275400000,5542
10275410000,4932
10275420000,5641
10275430000,5449
10275440000,5386
10275450000,3990
10275470000,3852
10275480000,4583
10275490000,4933
10275501000,6654
10275511000,5949
10275512000,6939
10275513000,5700
10275520000,5845
10275530000,6360
10275550000,5210
10275560000,5784
10275570000,5931
10275580000,5245
10275590000,5358
10275600000,5098
10275610000,6339
10275620000,6897
10275630000,7221
10275640000,6220
10275650000,5627
10275660000,8365
10275670000,6073
10275680000,6400
10275690000,6580
10275701000,7648
10275702000,8411
10275710000,9997
10275720000,7541
10275730000,7127
10275740000,5921
10275750000,8417
10275770000,10268
10275790000,8739
10275800000,9671
10275810000,9336
10275820000,8558
10275830000,8719
10275840000,10187
10275850000,10732
10275860000,11836
10275870000,11558
10275880000,10156
10275890000,12268
10275900000,11335
10275910000,9789
10275920000,12358
10275930000,9685
10275940000,10866
10275950000,9318
10275960000,10337
10275970000,9522
10275980000,9019
10275990000,6932
10276000000,8685
10276010000,8018
10276020000,10125
10276030000,7192
10276041000,6856
10276042000,6787
10276043000,7929
10276050000,10774
10276060000,10364
10276070000,10968
10276080000,10107
10276090000,7852
10276100000,10158
10276110000,10641
10276120000,10022
10276130000,9881
10276140000,6499
10276151000,9492
10276153000,9420
10276160000,11291
10276170000,10442
10276180000,9579
10276190000,8774
10276200000,8154
10276210000,9534
10276221000,9652
10276222000,10416
10276223000,10110
10276230000,10013
10276240000,11053
10276250000,11225
10276260000,8396
10276270000,9060
10276280000,8581
10276290000,8101
10276301000,8158
10276302000,10274
10276310000,9224
10276320000,8113
10276330000,7519
10276340000,7974
10276350000,7608
10276360000,8030
10276370000,8522
10276380000,7878
10276390000,7538
10276400000,7122
10276410000,7009
10276420000,7256
10276450000,7293
10276480000,6657
10276490000,6669
10276500000,6769
10276520000,7078
10276530000,6890
10276540000,7539
10276550000,6132
10276560000,6120
10276580000,6982
10276590000,7156
10276600000,5584
10276610000,6115
10276620000,5734
10276630000,6275
10276640000,6082
10276650000,5662
10276660000,5780
10276670000,4840
10276680000,5886
10276690000,5052
10276700000,4488
10276710000,5239
10276720000,5240
10276730000,4804
10276740000,4728
10276750000,4615
10276760000,3887
10276770000,4990
10276780000,4673
10276790000,5244
10276800000,5162
10276810000,5868
10276820000,5624
10276830000,4708
10276840000,4836
10276850000,5191
10276860000,5508
10276870000,5688
10276881000,6875
10276882000,5992
10276890000,5705
10276900000,6209
10276910000,7919
10276920000,5475
10276930000,6453
10276940000,7750
10276950000,5831
10276960000,6795
10276970000,5510
10276980000,6133
10276990000,5787
10277000000,6318
10277010000,6087
10277020000,6128
10277030000,6067
10277041000,6350
10277042000,8342
10277050000,6804
10277060000,6280
10277070000,6371
10277080000,5292
10277090000,5278
10277100000,5506
10277110000,5059
10277120000,5040
10277130000,5659
10277140000,5174
10277150000,5203
10277160000,6168
10277170000,6199
10277180000,6820
10277190000,7568
10277200000,6414
10277210000,6080
10277220000,6262
10277230000,6429
10277240000,6481
10277250000,6234
10277260000,5794
10277271000,7213
10277272000,7541
10277280000,6835
10277290000,6301
10277300000,6394
10277310000,6335
10277320000,6123
10277330000,6062
10277340000,7294
10277350000,6797
10277360000,6591
10277371000,6643
10277380000,7344
10277390000,5902
10277420000,6335
10277430000,6800
10277440000,6805
10277450000,5410
10277460000,10447
10277470000,21829
10277490000,5203
10283290000,764
10283300000,1528
10283310000,444
10283320000,2183
10283330000,458
10283340000,473
10283350000,415
10283370000,453
10283380000,300
10283390000,2557
10283400000,652
10283410000,2407
10283420000,2116
10283430000,2322
10283440000,2279
10283450000,769
10283460000,756
10283470000,2944
10283480000,549
10283490000,3078
10283500000,430
10283510000,3051
10283520000,2269
10283530000,1869
10283540000,452
10283550000,2986
10283560000,3381
10283570000,423
10283580000,3448
10283590000,362
10283600000,2653
10283610000,1289
10283620000,2811
10283630000,2360
10283640000,2958
10283650000,2893
10283660000,2813
10283670000,2770
10283680000,2677
10283690000,2661
10283700000,2630
10283710000,2983
10283720000,2821
10283730000,624
10283740000,624
10283750000,662
10283760000,366
10283770000,662
10283780000,132
10283790000,204
10283800000,350
10283810000,393
10283820000,3026
10283830000,1088
10283840000,141
10283850000,307
10283860000,793
10283870000,571
10283880000,18
10283900000,10
10283910000,186
10283930000,440
10283940000,541
10283950000,624
10283970000,307
10283980000,307
10283990000,307
10284000000,295
10284010000,586
10284020000,0
10284030000,1568
10284040000,1223
10284050000,7520
10284061000,7913
10284063000,7940
10284070000,3201
10284080000,7726
10284100000,6275
10284110000,2107
10284120000,2292
10284130000,2340
10284140000,2340
10284150000,2301
10284160000,2216
10284170000,1805
10284180000,845
10284190000,739
10284200000,3269
10284210000,3053
10284220000,3218
10284230000,3077
10284240000,3052
10284250000,2920
10284260000,2163
10284270000,1496
10284280000,1755
10284290000,1561
10284300000,1658
10284310000,1561
10284320000,689
10284330000,386
10284340000,764
10284350000,922
10284360000,429
10284370000,343
10284380000,587
10284400000,362
10284410000,311
10284420000,344
10284430000,339
10284440000,115
10284450000,176
10284460000,454
10284470000,832
10284480000,1051
10284500000,1042
10284530000,770
10284540000,924
10284550000,172
10284560000,1087
10284570000,1805
10284580000,124
10284590000,404
10284600000,1614
10284610000,2057
10284630000,1606
10284640000,584
10284670000,558
10284680000,585
10284690000,415
10284720000,2924
10284730000,3278
10284740000,732
10284750000,0
10284760000,28
10284770000,125
10284780000,317
10284790000,74
10284800000,390
10284810000,284
10284820000,186
10284830000,613
10284840000,380
10284850000,0
10284880000,844
10284890000,991
10284900000,2813
10284910000,2950
10284920000,2843
10284950000,3192
10284960000,3367
10284990000,2304
10285000000,2340
10285010000,2223
10285030000,2328
10285040000,2301
10285050000,2702
10285060000,2076
10285070000,2100
10285080000,2767
10285090000,3201
10285100000,3004
10285111000,7684
10285112000,7795
10285120000,7814
10285130000,7792
10285140000,7141
10285160000,1330
10285170000,1358
10285210000,732
10285240000,1935
10285250000,996
10285260000,2475
10285270000,782
10285280000,752
10285291000,367
10285292000,78
10285300000,0
10285310000,74
10285321000,592
10285322000,78
10285330000,98
10285340000,813
10285350000,709
10285360000,881
10285370000,5841
10285381000,5
10285382000,3644
10285383000,2419
10285391000,454
10285411000,10
10285412000,186
10285430000,96
10285441000,38
10285442000,705
10285443000,787
10285444000,55
10285450000,427
10285460000,714
10285470000,705
10285480000,1982
10285490000,1104
10285501000,6294
10285512000,7924
10285520000,8074
10285530000,992
10285540000,7606
10285550000,7863
10285571000,2073
10285572000,6674
10285580000,2631
10285590000,2734
10285600000,1142
10285610000,580
10285620000,555
10285630000,576
10285650000,558
10285660000,595
10285670000,523
10285680000,307
10285690000,624
10285700000,662
10285710000,662
10285720000,624
10285731000,629
10285732000,624
10285740000,624
10285750000,624
10285760000,624
10285770000,624
10285780000,307
10285790000,624
10285800000,624
10285810000,307
10285820000,307
10285830000,307
10285840000,307
10285850000,307
10285860000,307
10285870000,307
10285880000,541
10285890000,541
10285900000,541
10285910000,541
10285920000,440
10285930000,541
10285940000,440
10285950000,161
10285960000,478
10285970000,440
10285980000,601
10285990000,582
10286000000,710
10286010000,640
10286021000,1341
10286022000,1275
10286030000,1431
10286040000,1451
10286050000,1350
10286060000,1721
10286070000,1928
10286080000,1636
10286090000,1391
10286100000,2124
10286110000,1856
10286120000,2086
10286130000,1993
10286140000,2330
10286150000,2417
10286160000,2259
10286170000,2285
10286180000,2358
10286190000,2677
10286200000,2790
10286210000,2812
10286220000,2792
10286230000,2678
10286240000,2804
10286250000,2918
10286260000,2870
10286270000,2892
10286290000,3090
10286300000,3181
10286320000,3177
10286330000,2780
10286340000,3155
10286350000,2972
10286360000,3392
10286370000,2994
10286380000,3460
10286390000,3234
10286400000,3077
10286410000,3302
10286420000,3118
10286430000,3049
10286440000,3287
10286451000,3364
10286452000,3313
10286460000,3145
10286470000,3475
10286480000,3037
10286490000,3132
10286500000,2966
10286510000,3213
10286521000,3242
10286522000,3300
10286530000,3464
10286540000,3378
10286550000,3122
10286560000,3332
10286570000,3054
10286580000,3299
10286590000,3088
10286600000,2995
10286610000,3326
10286620000,3386
10286630000,3557
10286640000,3332
10286650000,3244
10286660000,3292
10286670000,3130
10286680000,2981
10286690000,3317
10286700000,3182
10286710000,3176
10286720000,3411
10286730000,3224
10286740000,3264
10286750000,3232
10286760000,3192
10286770000,3165
10286780000,2992
10286790000,3261
10286800000,2855
10286810000,2980
10286820000,2912
10286830000,3010
10286840000,2998
10286850000,2870
10286860000,3183
10286870000,3120
10286880000,3192
10286900000,3057
10286910000,3127
10286920000,2901
10286931000,3037
10286932000,3096
10286933000,3066
10286941000,3092
10286942000,3080
10286950000,3073
10286960000,2865
10286970000,2939
10286980000,3012
10286990000,2908
10287000000,2925
10287010000,2883
10287020000,2848
10287030000,2816
10287040000,2509
10287051000,2964
10287052000,2781
10287060000,2972
10287071000,2782
10287072000,2737
10287080000,3234
10287090000,2725
10287100000,2877
10287110000,2800
10287120000,2837
10287130000,2341
10287140000,2718
10287150000,2771
10287160000,2811
10287170000,2845
10287180000,2489
10287190000,2384
10287200000,2467
10287210000,1761
10287220000,1674
10287230000,2539
10287240000,2412
10287250000,2703
10287260000,2727
10287270000,2951
10287280000,2861
10287290000,2555
10287300000,2241
10287310000,1928
10287320000,2247
10287330000,2796
10287340000,1929
10287350000,2919
10287360000,1841
10287370000,2212
10287380000,2272
10287390000,1941
10287400000,2421
10287410000,1790
10287420000,1890
10287430000,1978
10287440000,1972
10287450000,1828
10287460000,1727
10287470000,1911
10287480000,2627
10287490000,2755
10287500000,2561
10287510000,2528
