"MB_CODE16","value"
10132920000,98229
10132930000,116873
10132940000,63863
10132950000,106799
10132960000,113474
10132970000,120813
10132980000,16438
10132990000,71818
10133000000,57837
10133010000,76636
10133020000,79881
10133030000,60107
10133040000,59245
10133050000,195989
10133060000,79604
10133070000,126169
10133080000,98852
10133090000,194346
10133100000,204493
10133110000,143554
10133120000,139572
10133130000,46724
10133141000,59695
10133142000,48693
10133150000,45041
10133160000,163880
10133170000,102797
10133180000,67977
10133190000,53235
10133200000,38672
10133210000,42061
10133220000,52588
10133230000,67871
10133240000,44515
10133250000,35758
10133260000,33237
10133270000,33435
10133280000,60902
10133290000,50036
10133301000,87622
10133302000,90864
10133310000,69737
10133320000,73938
10133330000,39078
10133340000,35880
10133350000,67253
10133360000,25424
10133370000,38434
10133381000,38398
10133382000,29105
10133390000,30472
10133400000,24631
10133410000,34138
10133420000,9728
10133430000,26468
10133440000,28721
10133450000,22642
10133470000,46057
10133480000,37155
10133490000,40889
10133501000,8412
10133502000,26163
10133510000,55064
10133520000,62592
10133530000,63581
10133540000,54675
10133550000,44751
10133560000,33828
10133570000,31084
10133580000,32949
10133590000,36407
10133600000,36278
10133610000,38238
10133620000,32936
10133630000,29921
10133640000,21732
10133650000,22196
10133660000,22010
10133670000,29279
10133680000,29933
10133690000,29519
10133700000,29607
10133710000,19627
10133720000,20787
10133730000,19938
10133740000,16181
10133750000,18482
10133760000,22513
10133770000,17689
10133780000,19480
10133790000,18160
10133800000,22508
10133810000,21110
10133820000,19735
10133830000,21497
10133840000,20057
10133860000,27258
10133870000,16234
10133880000,19315
10133890000,30005
10133910000,28632
10133930000,29728
10133940000,29734
10133950000,28856
10133960000,32218
10133970000,29157
10133980000,30466
10133990000,14419
10134000000,17374
10134010000,16381
10134020000,26965
10134030000,19801
10134040000,19779
10134050000,30161
10134060000,28517
10134070000,17852
10134080000,18577
10134090000,18337
10134100000,15622
10134110000,18636
10134120000,17219
10134130000,17378
10134140000,28775
10134150000,10197
10134161000,21962
10134162000,21774
10134181000,13161
10134182000,10265
10134191000,19745
10134192000,38056
10134200000,27829
10134210000,38010
10134220000,38578
10134230000,22987
10134240000,24005
10134250000,18402
10134260000,25535
10134270000,39207
10134280000,32456
10134290000,40653
10134313000,34599
10134330000,50817
10134340000,39086
10134350000,36892
10134361000,38711
10134370000,35901
10134380000,45829
10134390000,48205
10134411000,51732
10134412000,38520
10134450000,38122
10134460000,27774
10134470000,46520
10134480000,53976
10134490000,46771
10134500000,46500
10134510000,53756
10134520000,57880
10134531000,56956
10134540000,54249
10134550000,61506
10134560000,57423
10134570000,58376
10134580000,62390
10134591000,63967
10134592000,70524
10134601000,61768
10134602000,72255
10134603000,62131
10134604000,67251
10134611000,29892
10134612000,27579
10134613000,42920
10134620000,10699
10134631000,26837
10134632000,55575
10134633000,57951
10134641000,60339
10134642000,59106
10134650000,29476
10134660000,31377
10134672000,25176
10134673000,23662
10134680000,33104
10134690000,47514
10134701000,65296
10134702000,64626
10134720000,29153
10134730000,72368
10134741000,46907
10134742000,51895
10134743000,60445
10134750000,61376
10134770000,66320
10134781000,66460
10134782000,0
10134783000,103544
10134785000,56034
10134786000,52785
10134790000,37331
10134800000,33798
10134810000,30733
10134820000,29155
10134840000,134252
10134870000,46496
10134880000,24539
10134890000,63336
10134900000,44837
10134920000,17539
10134940000,33892
10140510000,41743
10140520000,46948
10140530000,65813
10140540000,43406
10140550000,34762
10140560000,58411
10140570000,77143
10140580000,81262
10140590000,71141
10140600000,62474
10140610000,68303
10140620000,96058
10140630000,61804
10140640000,39640
10140650000,39729
10140660000,54285
10140670000,31493
10140680000,70605
10140690000,62486
10140700000,40155
10140710000,79174
10140720000,60225
10140730000,61780
10140740000,63850
10140750000,71068
10140760000,59817
10140770000,36619
10140790000,63242
10140800000,32429
10140810000,40195
10140820000,31361
10140830000,80760
10140840000,46054
10140850000,51897
10140860000,52879
10140880000,27087
10140890000,31146
10140900000,28531
10140910000,40113
10140920000,32573
10140930000,97707
10140940000,64584
10140950000,39127
10140960000,93782
10140980000,104429
10140990000,78712
10141010000,67219
10141030000,60598
10141040000,99400
10141060000,48528
10141090000,205229
10141100000,208155
10141110000,136446
10141120000,148758
10141130000,95193
10141140000,94198
10141160000,199715
10141170000,177729
10141180000,107268
10141190000,443435
10141200000,241258
10141210000,415762
10141220000,133297
10141230000,126556
10141240000,153474
10141260000,91996
10141270000,124776
10141280000,88625
10141290000,113925
10141310000,133222
10141330000,69652
10141340000,86039
10141350000,101670
10141360000,109954
10141370000,91377
10141390000,115754
10141400000,123252
10141430000,103239
10141450000,51229
10141500000,44083
10141520000,52229
10141530000,57489
10141560000,42184
10141570000,49138
10141580000,40730
10141590000,56027
10141610000,178014
10141640000,111244
10141680000,140341
10141690000,107286
10141700000,137860
10141710000,122726
10141730000,40576
10141740000,38967
10141750000,188730
10141770000,174226
10141800000,63043
10141811000,56658
10141812000,58260
10141816000,65936
10141817000,75957
10141830000,81536
10141840000,91232
10141850000,117726
10141871000,123456
10141881000,141162
10141882000,126126
10141891000,158117
10141892000,188837
10141893000,183734
10141911000,57852
10141912000,45820
10141913000,55191
10141914000,46906
10141915000,25442
10141916000,47937
10141920000,146855
10141951000,122261
10141952000,116756
10141962000,130847
10141970000,119238
10141990000,111174
10142000000,139458
10142011000,141168
10142012000,137529
10142020000,37796
10142031000,43938
10142032000,43661
10142040000,50028
10142050000,120569
10142061000,198420
10142062000,346565
10142063000,266031
10142070000,42970
10142090000,200494
10142100000,198097
10142120000,119880
10142130000,89732
10142140000,108118
10142170000,72617
10142190000,61136
10142200000,55914
10142210000,60679
10142220000,54330
10142240000,54979
10142260000,39806
10142270000,56381
10142280000,108370
10142300000,63188
10142320000,53160
10142330000,43533
10142340000,80920
10142360000,208187
10142370000,45526
10142380000,42600
10142390000,48139
10142400000,41608
10142410000,38668
10142420000,44177
10142430000,29104
10142440000,35567
10142450000,61746
10142460000,43353
10142470000,46229
10142480000,47494
10142490000,46374
10142500000,49423
10142510000,53307
10142520000,57907
10142530000,80719
10142540000,64460
10142550000,79544
10142560000,77433
10142571000,50948
10142572000,60871
10142580000,47018
10142590000,44381
10142600000,41687
10142610000,45633
10142620000,39682
10142630000,39274
10142640000,40308
10142650000,51130
10142660000,52606
10142670000,46059
10142680000,46278
10142690000,46729
10142700000,37545
10142710000,34898
10142720000,33848
10142730000,31144
10142750000,38277
10142760000,31855
10142770000,36863
10142780000,57750
10142790000,40457
10142800000,50161
10142810000,24988
10142830000,30921
10142841000,41390
10142842000,33408
10142850000,57641
10142860000,55611
10142870000,40337
10142880000,35184
10142890000,56164
10142900000,63287
10142910000,59725
10142920000,65308
10142930000,108049
10142950000,37058
10142961000,49287
10142962000,46844
10142970000,43894
10142981000,46456
10142982000,45368
10142991000,41549
10142992000,40605
10142993000,34898
10143001000,66298
10143002000,65335
10143010000,32575
10143020000,57035
10143030000,59420
10143040000,39641
10143050000,42337
10143060000,59322
10143080000,60299
10143090000,55652
10143102000,82106
10143120000,69251
10143131000,65335
10143132000,61086
10143161000,42723
10143162000,69992
10143163000,29023
10143165000,44050
10143170000,73500
10143180000,69029
10143190000,77598
10143200000,78107
10143210000,57083
10143220000,48372
10143240000,58602
10143251000,67921
10143253000,74001
10143260000,56942
10143271000,56688
10143272000,62405
10143280000,48029
10143290000,93236
10143300000,131519
10143310000,109941
10143330000,169818
10143351000,106481
10143360000,74038
10143370000,107560
10143430000,59932
10143440000,50121
10143450000,33598
10143462000,71301
10143500000,104674
10143520000,94598
10143530000,96782
10143550000,96278
10143570000,127558
10143580000,118705
10143590000,127275
10143600000,91149
10143610000,71317
10143620000,94227
10143630000,95016
10143641000,61994
10143642000,61999
10143650000,48470
10143661000,58617
10143662000,63352
10143670000,29852
10143680000,30177
10143710000,172859
10143721000,56387
10143722000,44703
10143730000,55055
10143740000,44304
10143750000,35414
10143760000,29127
10143770000,40888
10143780000,47158
10143790000,46924
10143800000,43749
10143810000,33733
10143820000,65141
10143840000,50135
10143850000,59566
10143860000,41781
10143870000,62488
10143881000,63999
10143882000,56171
10143890000,67326
10143900000,122814
10143910000,71647
10143920000,46828
10143950000,55180
10143990000,116820
10144010000,226267
10144020000,68232
10144030000,83658
10144040000,53801
10144050000,47604
10144060000,43354
10144070000,42890
10144080000,57334
10144100000,33415
10144140000,63711
10144150000,63081
10144160000,62627
10144170000,42457
10144190000,40830
10144210000,102095
10144220000,68599
10144231000,83005
10144232000,94595
10144240000,113951
10144250000,141080
10144260000,97100
10144291000,112655
10144292000,133997
10144293000,131870
10144294000,131332
10144300000,175655
10144310000,72812
10144320000,76431
10144330000,65937
10144340000,71482
10144350000,36910
10144360000,40835
10144390000,51312
10151280000,6742
10151290000,9572
10151300000,7469
10151310000,3467
10151320000,1960
10151330000,2152
10151340000,7245
10151350000,9514
10151380000,11588
10151390000,11863
10151400000,11522
10151430000,5680
10151440000,6003
10151480000,6626
10151510000,6135
10151530000,7074
10151540000,11053
10151550000,23092
10151570000,7046
10151590000,11425
10151600000,8712
10151610000,9181
10151620000,12010
10151640000,12570
10151650000,11849
10151680000,15286
10151690000,6625
10151700000,18274
10151710000,5745
10151720000,509
10151730000,3020
10151740000,4614
10151750000,15667
10151770000,22535
10151780000,16538
10151790000,7286
10151800000,7057
10151810000,7232
10151820000,8168
10151830000,9642
10151840000,9612
10151852000,8921
10151860000,6752
10151870000,480
10151880000,5850
10151900000,17730
10151910000,9409
10151930000,16747
10151940000,11452
10151950000,12525
10151960000,20061
10151970000,12509
10152000000,26175
10152010000,26058
10152020000,9402
10152030000,22940
10152040000,24711
10152050000,3002
10152070000,1544
10152081000,10331
10152082000,15176
10152090000,12207
10152100000,587
10152120000,17118
10152130000,6304
10152140000,9619
10152150000,8163
10152160000,9559
10152170000,8182
10152180000,11976
10152190000,11103
10152210000,11264
10152220000,7466
10152230000,10533
10152240000,12105
10152250000,11855
10152260000,12034
10152270000,481
10152290000,9587
10152300000,9795
10152310000,9730
10152320000,17693
10152330000,17708
10152350000,13763
10152370000,16191
10152380000,15764
10152401000,5918
10152403000,8117
10152410000,6758
10152420000,18085
10152450000,3698
10152540000,9553
10152550000,9600
10152600000,6922
10152610000,8112
10152620000,11982
10152640000,11918
10152652000,13070
10152670000,9261
10152690000,18780
10152720000,11778
10152731000,9643
10152733000,9585
10152741000,11970
10152742000,11945
10152751000,11884
10152752000,11945
10152761000,9737
10152762000,11933
10152763000,9626
10152764000,9724
10152781000,9614
10152782000,9766
10152800000,15582
10152810000,11337
10152840000,9569
10152850000,17293
10152860000,17620
10152870000,1996
10152880000,6965
10152891000,9058
10152902000,17207
10152910000,405
10152920000,17754
10152930000,167
10152940000,9548
10152951000,13078
10152952000,8776
10152958000,14006
10152960000,0
10152970000,395
10152980000,466
10153012000,7055
10153021000,24512
10153022000,17091
10153024000,18396
10153040000,7181
10153051000,15359
10153060000,3976
10153090000,9378
10153120000,85
10153130000,0
10153140000,0
10153150000,563
10153160000,0
10153170000,126
10153180000,107
10153210000,97
10153220000,271
10153230000,93
10153240000,69
10153250000,58
10153260000,59
10153280000,59
10153290000,36
10153320000,38
10153330000,9
10153340000,0
10153352000,16207
10153361000,8102
10153371000,14701
10153372000,15202
10153381000,9934
10153382000,15029
10153383000,11957
10153392000,243
10153401000,270
10153403000,242
10153405000,51
10153430000,807
10153440000,246
10153450000,947
10153460000,0
10153470000,0
10153480000,972
10153490000,1950
10153500000,2722
10153510000,0
10153520000,166
10153530000,244
10153540000,980
10153550000,502
10153560000,664
10153570000,129
10153580000,505
10153590000,43
10153600000,701
10153612000,172
10153630000,202
10153641000,52
10153652000,44
10153670000,119
10153680000,178
10153690000,129
10153710000,10141
10153720000,9809
10153740000,8358
10153750000,10959
10153780000,9125
10153790000,16097
10153800000,11858
10153850000,7893
10153860000,8844
10153880000,13700
10153890000,15041
10153900000,9677
10153910000,3012
10153920000,9133
10153930000,12284
10153940000,10420
10153970000,5876
10153980000,3414
10154020000,6416
10154030000,6821
10154040000,6716
10154050000,6692
10154060000,6469
10154081000,10762
10154082000,10865
10154090000,13086
10154100000,9097
10154110000,14748
10154120000,470
10154130000,27277
10154140000,25598
10154160000,24198
10154170000,25343
10154190000,9601
10154210000,19129
10154220000,22337
10154230000,23875
10154240000,25330
10154250000,19720
10154270000,20656
10154280000,18804
10154290000,23596
10154300000,14399
10154310000,17352
10154320000,11703
10154330000,12854
10154340000,13981
10154350000,19950
10154360000,9946
10154370000,7286
10154380000,26684
10154390000,25941
10154400000,3997
10154410000,3913
10154420000,1914
10154430000,7267
10154461000,13574
10154462000,15023
10154463000,16296
10154471000,14287
10154472000,15018
10154491000,14319
10154492000,14258
10154500000,20310
10154511000,7465
10154512000,6734
10154520000,7883
10154530000,8119
10154570000,9644
10154580000,9513
10154590000,16746
10154600000,6714
10154610000,5312
10154630000,9684
10154660000,8038
10154670000,10505
10154680000,4066
10154690000,11103
10154710000,33391
10154720000,12279
10154740000,13188
10154750000,12338
10154760000,7459
10154771000,6774
10154772000,7447
10154780000,19616
10154790000,11881
10154801000,4744
10154802000,2963
10154810000,2978
10154820000,22696
10154830000,14977
10154840000,4266
10154850000,10558
10154860000,13693
10154870000,7496
10154880000,7751
10154890000,8520
10154910000,9552
10154920000,9584
10154931000,9357
10154940000,15864
10154950000,12572
10154960000,13607
10154970000,6105
10154980000,3444
10154990000,2992
10155000000,2988
10155010000,1949
10155020000,14619
10155041000,12485
10155042000,11072
10155050000,12051
10155060000,8676
10155070000,7451
10155080000,7743
10155091000,15213
10155092000,15774
10155131000,6248
10155132000,6464
10155140000,17955
10155152100,11561
10155152200,12702
10155153000,768
10155155100,16014
10155155200,14414
10155156000,13646
10155157000,16297
10155158000,12202
10155159000,14196
10155180000,11375
10155190000,8662
10155200000,7535
10155221000,29
10155223000,36
10155250000,14636
10155260000,2075
10155270000,7335
10155290000,2692
10155300000,7474
10155340000,10
10155370000,16889
10155381000,11291
10155382000,10760
10155390000,7181
10155400000,7190
10155420000,26061
10155430000,16016
10155440000,16190
10155450000,14461
10155470000,7966
10155510000,13246
10155530000,10880
10155560000,13366
10155570000,14393
10155580000,6256
10155600000,4975
10155620000,14235
10155630000,2860
10155640000,9742
10155671000,9425
10155672000,9748
10155680000,2113
10155690000,14522
10155700000,15279
10155710000,5995
10155720000,15648
10155740000,7169
10155750000,12553
10155760000,15932
10155790000,11915
10155800000,563
10155810000,2906
10155820000,9087
10155890000,9604
10155900000,7805
10155920000,7803
10155970000,7773
10155980000,6639
10155990000,7652
10156000000,7502
10156020000,18049
10156040000,12911
10156050000,10687
10156060000,20300
10156070000,15255
10156080000,10305
10156090000,10995
10156120000,7329
10156130000,6197
10156140000,6691
10156190000,20086
10156200000,12315
10156210000,18472
10156220000,21372
10156230000,14313
10156240000,13043
10156270000,9667
10156280000,11726
10156310000,7163
10156320000,8000
10156330000,1980
10156340000,9648
10156350000,5708
10156360000,8445
10156370000,8874
10156400000,7836
10156410000,5725
10156420000,6375
10156430000,6578
10156440000,6461
10156470000,7643
10156490000,12468
10156500000,9673
10156510000,6297
10156520000,6328
10156540000,9348
10156570000,11961
10156580000,10475
10156591000,10681
10156592000,11018
10156600000,8108
10156610000,5261
10156620000,5671
10156630000,4308
10156650000,5319
10156660000,4400
10156670000,5396
10156680000,3516
10156690000,4430
10156700000,2947
10156710000,3062
10156720000,3329
10156730000,2893
10156740000,3446
10156750000,3598
10156760000,4391
10156770000,2720
10156780000,4345
10156790000,4195
10156800000,3885
10156810000,4588
10156820000,4068
10156830000,2834
10156840000,2686
10156850000,3735
10156860000,5158
10156870000,180
10156890000,15193
10156910000,5840
10156920000,14396
10156930000,6397
10156960000,5115
10156980000,17087
10156990000,14232
10157000000,14323
10157020000,16987
10157030000,11227
10157040000,16653
10157050000,5962
10157060000,11612
10157070000,14360
10157080000,13151
10157090000,4887
10157100000,5081
10157110000,13371
10157120000,9000
10157130000,2671
10157140000,16154
10157150000,13521
10157160000,3666
10157170000,5770
10157180000,3175
10157190000,4852
10157200000,8046
10157210000,9144
10157220000,5766
10157230000,3955
10157240000,5408
10157250000,5989
10157260000,4079
10157270000,1424
10157280000,15640
10157290000,20805
10157300000,2990
10157330000,3674
10157340000,4557
10157350000,3158
10157370000,4557
10157380000,2758
10157400000,4273
10157410000,18986
10157430000,4579
10157440000,4963
10157450000,4343
10157460000,4404
10157470000,7731
10157490000,4885
10157500000,4508
10157510000,15043
10157520000,4707
10157530000,4597
10157540000,4804
10157550000,4161
10157560000,4548
10157570000,4592
10157580000,1130
10157590000,5
10157600000,2614
10157610000,4453
10157620000,1104
10157630000,4588
10157650000,11306
10157660000,11235
10157670000,4085
10157680000,3427
10157690000,2318
10157700000,3141
10157710000,5469
10157720000,2983
10157730000,5906
10157740000,4622
10157750000,3141
10157760000,3141
10157773000,8981
10157774000,25789
10157778000,10172
10157780000,4573
10157790000,5406
10157800000,6622
10157820000,7036
10157830000,3910
10157840000,2471
10157850000,2968
10157860000,2675
10157870000,18737
10157880000,7733
10157890000,10000
10157900000,7833
10157910000,20426
10157920000,18459
10157930000,10822
10157950000,11144
10157960000,11309
10157971000,14221
10157990000,6947
10158000000,1
10158010000,1280
10158020000,4
10158030000,13099
10158040000,9777
10158071000,2156
10158072000,0
10158073000,3032
10158074000,13
10158080000,15903
10158090000,13068
10158100000,11250
10158110000,15224
10158120000,18066
10158130000,22213
10158140000,21774
10158150000,13721
10158160000,7979
10158170000,5130
10158180000,3532
10158190000,3894
10158210000,0
10158220000,3236
10158230000,4026
10158240000,1515
10158250000,3261
10158260000,1328
10158270000,209
10158280000,9702
10158290000,4320
10158300000,4509
10158310000,7906
10158320000,4982
10158330000,5293
10158340000,3303
10158361000,5243
10158362000,4810
10158370000,5467
10158410000,4356
10158450000,27008
10158460000,21025
10158470000,16491
10158480000,14950
10158491000,4940
10158492000,15092
10158493000,10239
10158500000,18800
10158510000,6181
10158520000,7827
10158530000,8314
10158540000,6868
10158550000,4772
10158570000,14687
10158580000,12479
10158590000,14247
10158600000,4916
10158610000,5993
10158630000,17317
10158690000,6084
10158700000,9334
10158740000,15029
10158750000,13867
10158760000,18606
10158770000,27898
10158780000,9967
10158790000,7592
10158800000,7072
10158810000,24078
10158820000,3084
10158850000,6961
10158860000,7185
10158870000,5279
10158880000,11073
10158890000,9764
10158900000,2776
10158910000,10843
10158920000,5166
10158940000,10833
10158960000,18137
10158970000,6445
10158980000,4681
10158990000,10370
10159000000,9428
10159010000,4394
10159020000,4359
10159030000,5835
10159040000,6121
10159050000,43204
10159071000,0
10159090000,5395
10159100000,10531
10159110000,11094
10159120000,5816
10159130000,11175
10159140000,6411
10159150000,5974
10159160000,4381
10159180000,21032
10159190000,6422
10159200000,1661
10159210000,5720
10159220000,3699
10159230000,134
10159240000,4649
10159250000,7099
10159260000,5420
10159270000,3066
10159280000,17887
10159310000,21403
10159320000,23357
10159340000,5557
10159350000,4936
10159360000,5926
10159370000,4171
10159380000,4950
10159390000,4240
10159400000,3588
10159410000,4314
10159420000,4335
10159430000,4267
10159440000,5103
10159450000,5228
10159460000,5637
10159470000,4840
10159480000,5200
10159500000,4980
10159520000,5368
10159530000,3706
10159540000,14167
10159560000,12553
10159570000,13738
10159580000,5554
10159590000,10990
10159600000,9379
10159610000,9975
10159621000,10561
10159622000,9143
10159631000,9789
10159632000,9725
10159633000,10761
10159640000,11094
10159650000,7527
10159670000,16025
10159690000,3484
10159700000,2375
10159710000,3473
10159720000,4493
10159730000,3510
10159740000,3279
10159750000,3863
10159792000,5904
10159810000,649
10159820000,3062
10159830000,12738
10159860000,5384
10159870000,11118
10159880000,1651
10159890000,4104
10159900000,4380
10159910000,1373
10159920000,3043
10159930000,1585
10159940000,3543
10159950000,3121
10159960000,3043
10159970000,3453
10159981000,4284
10159982000,4559
10159990000,24441
10160001000,31786
10160002000,26090
10160010000,29683
10160020000,13585
10160030000,23276
10160040000,23853
10160050000,5428
10160060000,9251
10160070000,13504
10160080000,8649
10160090000,13531
10160101000,10648
10160102000,11413
10160110000,20117
10160120000,2758
10160130000,4783
10160141000,3888
10160142000,7586
10160143000,7037
10160144000,4618
10160150000,3047
10160160000,4369
10160170000,2652
10160180000,8110
10160190000,4222
10160210000,3187
10160240000,5353
10160250000,4990
10160260000,4025
10160270000,6080
10160280000,2901
10160290000,2907
10160310000,2642
10160320000,5522
10160330000,5707
10160340000,5533
10160351000,34346
10160352000,9433
10160353000,13856
10160354000,10745
10160360000,8525
10160391000,790
10160392000,516
10160393000,764
10160400000,19706
10160410000,15204
10160420000,15144
10160430000,24265
10160440000,5616
10160481000,448
10160482000,6385
10160490000,7993
10160500000,14699
10160510000,15303
10160520000,1188
10160530000,1969
10160540000,2658
10160571000,4712
10160572000,13508
10160580000,11696
10160600000,4214
10160611000,2990
10160612000,9778
10160613000,1679
10160614000,4079
10160620000,6044
10160630000,8640
10160641000,7164
10160642000,7488
10160643000,7950
10160644000,9147
10160650000,50853
10160661000,57205
10160662000,50733
10160670000,4732
10160680000,4005
10160690000,2709
10160700000,3147
10160711000,2716
10160712000,2866
10160730000,4101
10160740000,1101
10160750000,3578
10160761000,1567
10160762000,1175
10160770000,3463
10160780000,4659
10160790000,3950
10160800000,3406
10160810000,4416
10160820000,5602
10160830000,11599
10160860000,34863
10160870000,42661
10160880000,17822
10160890000,24868
10160900000,6598
10160910000,1225
10160920000,5194
10160930000,6770
10160940000,6288
10160950000,5862
10160960000,5711
10160970000,4839
10160981000,4360
10160982000,4549
10160990000,4983
10161000000,4992
10161010000,4844
10161020000,4922
10161030000,4586
10161040000,9036
10161050000,17226
10161060000,11671
10161071000,5365
10161072000,10347
10161073000,10519
10161080000,15866
10161090000,4404
10161100000,4215
10161110000,4369
10161120000,5761
10161130000,5765
10161140000,5695
10161150000,5357
10161160000,9012
10161170000,23640
10161180000,3073
10161190000,3179
10161200000,3442
10161210000,4008
10161220000,2915
10161230000,4049
10161260000,3770
10161270000,3750
10161280000,6746
10161290000,7802
10161300000,15966
10161310000,5407
10161320000,3202
10161330000,3512
10161340000,3239
10161350000,4197
10161360000,5140
10161370000,4921
10161380000,5291
10161390000,14407
10161400000,8487
10161410000,3131
10161420000,4083
10161450000,10202
10161460000,6042
10161470000,5931
10161480000,6052
10161491000,5588
10161492000,5752
10161500000,6835
10161510000,4427
10161520000,4228
10161530000,5213
10161540000,4594
10161550000,4570
10161560000,4628
10161570000,4094
10161580000,4090
10161590000,5406
10161600000,4300
10161610000,4450
10161620000,3977
10161630000,2971
10161640000,3352
10161650000,3907
10161660000,4458
10161670000,3344
10161680000,3551
10161690000,3579
10161700000,2867
10161710000,3098
10161721000,3008
10161722000,2588
10161730000,4481
10161740000,2763
10161760000,4651
10161780000,4567
10161790000,4362
10161800000,4309
10161820000,4403
10161830000,4337
10161840000,4376
10161850000,3258
10161860000,3666
10161870000,3636
10161880000,3226
10161890000,6063
10161920000,11814
10161930000,19592
10161940000,5283
10161950000,13250
10161960000,4677
10161970000,4431
10161980000,3770
10161990000,4025
10162000000,2985
10162010000,4586
10162020000,5175
10162030000,3581
10162040000,3442
10162050000,5662
10162060000,14481
10162070000,4178
10162080000,6391
10162090000,3911
10162100000,3706
10162110000,4487
10162120000,3562
10162130000,2994
10162140000,6508
10162150000,24311
10162160000,4983
10162170000,13123
10162181000,8738
10162182000,5970
10162190000,15819
10162200000,14870
10162210000,3058
10162220000,4326
10162230000,4271
10162240000,5435
10162250000,5273
10162260000,12391
10162270000,13955
10162280000,6351
10162300000,5448
10162310000,5147
10162321000,5206
10162322000,5593
10162340000,5430
10162350000,4442
10162360000,5480
10162370000,4424
10162400000,12451
10162410000,13049
10162430000,2802
10162440000,2828
10162450000,2966
10162460000,3222
10162470000,4443
10162480000,15125
10162490000,17878
10162500000,13465
10162520000,16328
10162530000,16548
10162540000,3601
10162550000,3915
10162560000,4659
10162570000,8463
10162580000,10304
10162590000,4284
10162600000,3784
10162620000,4154
10162630000,2978
10162640000,3847
10162650000,3747
10162660000,2914
10162670000,4298
10162680000,4895
10162690000,4992
10162700000,4787
10162720000,2697
10162730000,6055
10162740000,5373
10162750000,5458
10162760000,5732
10162770000,4329
10162780000,3391
10162790000,8774
10162800000,3496
10162820000,11750
10162830000,6477
10162840000,4400
10162850000,9672
10162860000,11251
10162890000,3139
10162900000,1309
10162910000,2099
10162920000,4704
10162930000,3648
10162940000,3647
10162950000,18420
10162960000,4463
10162970000,4545
10162980000,5177
10162990000,6876
10163000000,7395
10163010000,3525
10163020000,6500
10163030000,6687
10163040000,11367
10163050000,14339
10163060000,4355
10163070000,3458
10163080000,8827
10163100000,2925
10163110000,3159
10163120000,5576
10163130000,2702
10163140000,4494
10163150000,3726
10163160000,4233
10163170000,6345
10163190000,6893
10163200000,9826
10163210000,5197
10163220000,10910
10163240000,21100
10163260000,10903
10163270000,5744
10163280000,4062
10163290000,15187
10163300000,17036
10163310000,3138
10163320000,4557
10163330000,1536
10163340000,2489
10163350000,3453
10163360000,1203
10163370000,1117
10163380000,1216
10163390000,4355
10163400000,3602
10163410000,9484
10163420000,6090
10163430000,10498
10163440000,10122
10163450000,11409
10163460000,15359
10163470000,12189
10163480000,23139
10163490000,1125
10163500000,3694
10163510000,3677
10163520000,3286
10163530000,14253
10163540000,10343
10163550000,4341
10163560000,2994
10163570000,2753
10163580000,2973
10163590000,2947
10163600000,5214
10163610000,4374
10163620000,2909
10163640000,4799
10163650000,4457
10163660000,6895
10163670000,2828
10163680000,2473
10163690000,17374
10163700000,9178
10163710000,12422
10163720000,3334
10163740000,4134
10163750000,4414
10163760000,6631
10163770000,6274
10163780000,5778
10163800000,5951
10163810000,23867
10163840000,8818
10163850000,7901
10163860000,6883
10163870000,4468
10163880000,5456
10163890000,13919
10163910000,11857
10163920000,5549
10163930000,5314
10163940000,4813
10163950000,7627
10163960000,5717
10163970000,5300
10163980000,3238
10163990000,3014
10164000000,3766
10164010000,4468
10164020000,5566
10164030000,4340
10164040000,4361
10164050000,4506
10164060000,4105
10164070000,3859
10164080000,5893
10164120000,4480
10164130000,4504
10164140000,6174
10164150000,5555
10164160000,7703
10164170000,7081
10164181000,4294
10164182000,4550
10164190000,1372
10164200000,1516
10164210000,4325
10164220000,4326
10164230000,4177
10164240000,4030
10164250000,3785
10164260000,4171
10164270000,20328
10164280000,21806
10164291000,29996
10164292000,28271
10164293000,28071
10164294000,29506
10164310000,11898
10164340000,29528
10164350000,19651
10164360000,16823
10164370000,11185
10164380000,14543
10164390000,4897
10164400000,1343
10164430000,10974
10164440000,4475
10164450000,2902
10164460000,3516
10164480000,3302
10164510000,5599
10164520000,5034
10164530000,5738
10164560000,17466
10164570000,7995
10164580000,9972
10164590000,10588
10164600000,9597
10164610000,11281
10164620000,4040
10164630000,4335
10164640000,4132
10164660000,15285
10164680000,3285
10164690000,9475
10164700000,24026
10164710000,5076
10164730000,15981
10164741000,16467
10164742000,13522
10164743000,15160
10164750000,4628
10164760000,1896
10164770000,5531
10164781000,4789
10164782000,4835
10164810000,4596
10164820000,4297
10164840000,4123
10164861000,15716
10164862000,16119
10164872000,29045
10164890000,16835
10164901000,9468
10164902000,9649
10164904000,7813
10164920000,5666
10164930000,5655
10164940000,5499
10164950000,3819
10164970000,3397
10164981000,5153
10164982000,5690
10164990000,3076
10165000000,13730
10165010000,19273
10165030000,31
10165040000,31
10165050000,3141
10165060000,1167
10165070000,0
10165080000,21221
10165090000,11613
10165101000,20800
10165102000,17779
10165103000,9194
10165110000,22847
10165120000,6966
10165130000,471
10165140000,75
10165150000,609
10165160000,9838
10165170000,6934
10165181000,11148
10165182000,10074
10165190000,13877
10165200000,15321
10165210000,6825
10165220000,4
10165242000,2225
10165243000,1058
10165244000,602
10165245000,1146
10165250000,24
10165260000,0
10165270000,14275
