TZ16_CODE,TZ16_NAME,Tz16_Area,TZprojecti,TZprojec_1,TZprojec_2,TZprojec_3,TZprojec_4,TZprojec_5,TZprojec_6,TZprojec_7,TZprojec_8,TZprojec_9,TZprojec10,TZprojec11,TZprojec12,TZprojec13,TZprojec14,TZprojec15,TZprojec16,TZprojec17,TZprojec18,TZprojec19,TZprojec20,TZprojec21,TZprojec22,TZprojec23,TZprojec24,TZprojec25,TZprojec26,TZprojec27,TZprojec28,TZprojec29,TZprojec30,TZprojec31,TZprojec32,TZprojec33,TZprojec34,TZprojec35,TZprojec36,TZprojec37,TZprojec38,TZprojec39,LOC_PID,NSW_LOCA_2,LGA_CODE16,LGA_NAME16,Split_id
1329,Wentworth Point_Verona Drive,128269.173,Wentworth Point_Verona Drive,Homebush Bay - Silverwater,125011473,11473,Auburn,12501,Sydney - Parramatta,125,Parramatta (C),16260,Greater Sydney,1GSYD,West Central,Commercial,12.85000931,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,273,432,558,617,646,659,664,669,677,122,128,142,152,160,167,176,184,192,NSW5046,WENTWORTH POINT,16260,Parramatta (C),1154
1330,Wentworth Point_Baywater Drive,233253.1839,Wentworth Point_Baywater Drive,Homebush Bay - Silverwater,125011473,11473,Auburn,12501,Sydney - Parramatta,125,Parramatta (C),16260,Greater Sydney,1GSYD,West Central,Residential,23.36728414,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"5,433","8,598","11,090","12,265","12,842","13,095","13,210","13,291","13,467",34,36,40,43,45,47,49,52,54,NSW5046,WENTWORTH POINT,16260,Parramatta (C),1154
167,Elizabeth Bay House,170159.0173,Elizabeth Bay House,Potts Point - Woolloomooloo,117031333,11333,Sydney Inner City,11703,Sydney - City and Inner South,117,Sydney (C),17200,Greater Sydney,1GSYD,Central,Residential,17.04627102,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,386","3,403","3,411","3,450","3,493","3,532","3,571","3,614","3,659",817,864,899,954,"1,006","1,070","1,131","1,183","1,238",NSW1412,ELIZABETH BAY,17200,Sydney (C),1155
172,El Alamein Fountain,32089.49261,El Alamein Fountain,Potts Point - Woolloomooloo,117031333,11333,Sydney Inner City,11703,Sydney - City and Inner South,117,Sydney (C),17200,Greater Sydney,1GSYD,Central,Residential,3.214674531,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,877,877,877,879,882,884,886,888,891,311,333,343,364,384,404,423,440,456,NSW1412,ELIZABETH BAY,17200,Sydney (C),1155
3800,Casula Shopping Centre,1157534.285,Casula Shopping Centre,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Residential,115.9567474,0,0,0,0,Established,Casula,Casula,"3,528","3,888","4,292","4,713","5,026","6,211","7,601","9,252","9,262",382,401,431,456,467,478,510,549,585,NSW866,CASULA,14900,Liverpool (C),1157
3801,Casula Station,991447.5905,Casula Station,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Residential,99.31879305,0,0,0,0,Established,Established,Established_Liverpool (C),"2,077","2,356","2,483","2,591","2,674","2,827","2,980","3,165","3,190",323,337,350,367,376,380,402,433,467,NSW866,CASULA,14900,Liverpool (C),1157
3802,Casula Mall Shopping Centre,857009.8228,Casula Mall Shopping Centre,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Residential,85.85125292,0,0,0,0,Established,Casula,Casula,"2,254","2,379","2,722","3,059","3,307","4,108","5,010","6,075","6,077","1,048","1,146","1,185","1,254","1,283","1,301","1,378","1,470","1,550",NSW866,CASULA,14900,Liverpool (C),1157
3803,Casula,1195769.083,Casula,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Residential,119.786379,0,0,0,0,Established,Established,Established_Liverpool (C),"3,806","3,930","4,334","4,523","4,588","4,670","5,001","5,451","5,958",620,662,701,744,767,782,836,903,966,NSW866,CASULA,14900,Liverpool (C),1157
3804,All Saints High School,2277998.392,All Saints High School,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Parkland,228.198479,0,0,0,0,Established,Established,Established_Liverpool (C),"4,584","4,837","4,977","5,039","5,058","5,070","5,162","5,286","5,450",395,434,466,493,508,517,549,589,628,NSW866,CASULA,14900,Liverpool (C),1157
3805,Crossroads Homemaker Centre,579852.2308,Crossroads Homemaker Centre,Casula,127031522,11522,Liverpool,12703,Sydney - South West,127,Liverpool (C),14900,Greater Sydney,1GSYD,South West,Other,58.08663307,0,GIC_1,Glenfield,0,Established,Glenfield,Glenfield,5,5,5,5,5,6,6,6,6,773,841,856,908,925,931,983,"1,045","1,096",NSW866,CASULA,14900,Liverpool (C),1157
1589,Meadowbank Station_East,223930.1036,Meadowbank Station_East,West Ryde - Meadowbank,126021503,11503,Ryde - Hunters Hill,12602,Sydney - Ryde,126,Ryde (C),16700,Greater Sydney,1GSYD,North,Education,22.43342078,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,899,"1,567","1,942","2,118","2,181","2,182","2,182","2,182","2,188",864,"1,013","1,101","1,181","1,264","1,335","1,405","1,466","1,530",NSW2571,MEADOWBANK,16700,Ryde (C),1158
1590,Meadowbank Station_West,581748.8202,Meadowbank Station_West,West Ryde - Meadowbank,126021503,11503,Ryde - Hunters Hill,12602,Sydney - Ryde,126,Ryde (C),16700,Greater Sydney,1GSYD,North,Residential,58.27984566,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,446","3,465","3,504","3,538","3,745","3,915","4,053","4,173","4,329",270,303,334,359,386,408,431,453,476,NSW2571,MEADOWBANK,16700,Ryde (C),1158
1591,Meadowbank Ferry Wharf,102691.8015,Meadowbank Ferry Wharf,West Ryde - Meadowbank,126021503,11503,Ryde - Hunters Hill,12602,Sydney - Ryde,126,Ryde (C),16700,Greater Sydney,1GSYD,North,Residential,10.28769673,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,521","2,315","2,756","2,962","3,090","3,128","3,152","3,158","3,298",341,377,402,430,459,487,512,533,556,NSW2571,MEADOWBANK,16700,Ryde (C),1158
1832,St Leonards_Park Rd and River Rd,238638.251,St Leonards_Park Rd and River Rd,Lane Cove - Greenwich,121011400,11400,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Lane Cove (A),14700,Greater Sydney,1GSYD,North,Residential,23.90679716,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,245","1,855","2,129","2,834","3,945","4,474","4,804","5,227","5,519","2,054","2,058","2,100","2,166","2,224","2,266","2,318","2,371","2,433",NSW3675,ST LEONARDS,14700,Lane Cove (A),1161
1845,St Leonards_Australian Medical Association (NSW),78233.19327,St Leonards_Australian Medical Association (NSW),St Leonards - Naremburn,121011401,11401,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Lane Cove (A),14700,Greater Sydney,1GSYD,North,Commercial,7.837410551,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,394,474,533,607,686,727,773,826,885,"5,585","5,816","6,063","6,264","6,463","6,603","6,686","6,775","6,900",NSW3675,ST LEONARDS,14700,Lane Cove (A),1161
1837,North Shore Veterinary Hospital,58499.92249,North Shore Veterinary Hospital,St Leonards - Naremburn,121011401,11401,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,North Sydney (A),15950,Greater Sydney,1GSYD,North,Residential,5.860532034,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,668","1,945","2,193","2,534","2,863","3,021","3,204","3,409","3,640","1,736","1,792","1,869","1,933","1,988","2,025","2,044","2,066","2,099",NSW3675,ST LEONARDS,15950,North Sydney (A),1162
1844,St Leonards,80001.24838,St Leonards,St Leonards - Naremburn,121011401,11401,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Willoughby (C),18250,Greater Sydney,1GSYD,North,Commercial,8.014541052,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,792","2,050","2,288","2,596","2,994","3,147","3,322","3,521","3,743","4,772","4,923","5,132","5,300","5,456","5,552","5,599","5,654","5,739",NSW3675,ST LEONARDS,15950,North Sydney (A),1162
1836,St Leonards Station West,244193.2686,St Leonards Station West,St Leonards - Naremburn,121011401,11401,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Willoughby (C),18250,Greater Sydney,1GSYD,North,Industrial,24.46335323,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,401","1,415","1,457","1,576","1,916","2,401","2,815","3,170","3,423","11,055","11,028","10,963","11,207","11,454","11,626","11,938","12,239","12,552",NSW3675,ST LEONARDS,18250,Willoughby (C),1163
1843,Royal North Shore Hospital,232336.4371,Royal North Shore Hospital,St Leonards - Naremburn,121011401,11401,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Willoughby (C),18250,Greater Sydney,1GSYD,North,Hospital/Medical,23.27551655,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,28,28,29,31,38,47,55,62,67,54,54,54,55,56,57,59,60,62,NSW3675,ST LEONARDS,18250,Willoughby (C),1163
1853,Willoughby_Edward St and Artarmon Rd,580836.6439,Willoughby_Edward St and Artarmon Rd,Willoughby - Castle Cove - Northbridge,121011402,11402,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Willoughby (C),18250,Greater Sydney,1GSYD,North,Residential,58.18861318,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,711","2,819","2,922","3,065","3,251","3,379","3,529","3,695","3,843","1,696","1,749","1,769","1,801","1,819","1,838","1,860","1,882","1,912",NSW4335,WILLOUGHBY,18250,Willoughby (C),1164
1854,Willoughby,549569.9277,Willoughby,Willoughby - Castle Cove - Northbridge,121011402,11402,Chatswood - Lane Cove,12101,Sydney - North Sydney and Hornsby,121,Willoughby (C),18250,Greater Sydney,1GSYD,North,Residential,55.05629266,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,343","2,367","2,391","2,424","2,475","2,548","2,618","2,685","2,790",686,717,754,785,823,853,878,902,927,NSW4335,WILLOUGHBY,18250,Willoughby (C),1164
1712,Roseville Chase,2027493.578,Roseville Chase,Lindfield - Roseville,121031408,11408,Ku-ring-gai,12103,Sydney - North Sydney and Hornsby,121,Ku-ring-gai (A),14500,Greater Sydney,1GSYD,North,Residential,203.1177434,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,249","3,269","3,278","3,284","3,331","3,429","3,515","3,640","3,810",479,512,556,587,607,645,679,710,741,NSW3444,ROSEVILLE CHASE,14500,Ku-ring-gai (A),1165
1302,Clyde Marshalling Areas,673978.1282,Clyde Marshalling Areas,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Industrial,67.51878751,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0,0,0,0,0,0,0,0,0,"1,114","1,106","1,158","1,210","1,250","1,298","1,342","1,398","1,464",NSW106,AUBURN,12380,Cumberland (A),1169
1307,Auburn_Mona Pk,797234.1422,Auburn_Mona Pk,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,79.86630258,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,937","4,040","4,049","4,050","4,049","4,050","4,136","4,298","4,736",374,397,431,451,472,490,514,537,566,NSW106,AUBURN,12380,Cumberland (A),1169
1308,St Josephs Hospital,408955.4844,St Josephs Hospital,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,40.96883012,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,528","3,487","3,708","3,907","4,123","4,326","4,584","4,869","5,228",720,772,872,921,990,"1,029","1,087","1,139","1,198",NSW106,AUBURN,12380,Cumberland (A),1169
1309,Auburn Station_South,135286.6534,Auburn Station_South,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,13.55290847,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,380","3,435","4,197","5,100","6,181","7,366","8,538","9,415","9,412","1,813","1,937","2,094","2,230","2,377","2,489","2,638","2,772","2,926",NSW106,AUBURN,12380,Cumberland (A),1169
1310,Auburn Botanic Gardens,732889.6904,Auburn Botanic Gardens,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,73.42012253,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,226","3,329","3,359","3,389","3,423","3,495","3,670","3,897","4,271",236,250,274,289,306,319,336,350,366,NSW106,AUBURN,12380,Cumberland (A),1169
1311,Auburn Hospital District Hospital,649319.989,Auburn Hospital District Hospital,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,65.04819802,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"4,546","4,775","4,915","5,074","5,264","5,668","6,325","6,997","7,478","1,985","2,152","2,401","2,543","2,725","2,839","3,001","3,145","3,309",NSW106,AUBURN,12380,Cumberland (A),1169
1312,Auburn_Tennis and Recreational Club,190258.4829,Auburn_Tennis and Recreational Club,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Parkland,19.05987438,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,40,42,42,42,42,42,43,45,51,46,51,55,59,64,67,72,76,80,NSW106,AUBURN,12380,Cumberland (A),1169
1316,Auburn_Centre_South,138070.0439,Auburn_Centre_South,Auburn - Central,125011582,11582,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Commercial,13.83173937,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,468","2,119","2,588","3,146","3,812","4,543","5,266","5,807","5,805",624,667,721,768,818,857,908,954,"1,007",NSW106,AUBURN,12380,Cumberland (A),1169
1300,Auburn_Parramatta Rd and Rawson St,717592.3754,Auburn_Parramatta Rd and Rawson St,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Industrial,71.88813078,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,46,46,46,46,46,46,77,126,261,"2,470","2,744","2,965","3,243","3,499","3,746","3,978","4,207","4,395",NSW106,AUBURN,12380,Cumberland (A),1169
1301,Auburn_Domayne,384009.1318,Auburn_Domayne,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Industrial,38.46986761,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,46,46,46,46,46,46,55,69,107,"1,130","1,257","1,343","1,462","1,571","1,681","1,789","1,894","1,975",NSW106,AUBURN,12380,Cumberland (A),1169
1303,Auburn Girls High School,395448.4192,Auburn Girls High School,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,39.61581213,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,142","2,162","2,170","2,179","2,191","2,220","2,357","2,574","3,059",455,587,978,"1,341","1,540","1,742","1,834","1,923","2,011",NSW106,AUBURN,12380,Cumberland (A),1169
1304,Auburn_McDonalds,166930.9433,Auburn_McDonalds,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,16.72304472,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,497","2,498","2,498","2,497","2,495","2,495","2,515","2,553","2,654",471,531,687,832,919,"1,004","1,057","1,108","1,160",NSW106,AUBURN,12380,Cumberland (A),1169
1305,Auburn_Bardo Park,163548.1175,Auburn_Bardo Park,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,16.38414399,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,315","3,408","3,494","3,614","3,764","4,146","4,738","5,297","5,456",5,5,6,6,6,7,7,7,8,NSW106,AUBURN,12380,Cumberland (A),1169
1306,Auburn Station_North,265361.0497,Auburn Station_North,Auburn - North,125011583,11583,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,26.58366511,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,934","5,141","5,490","5,845","6,249","6,827","7,539","8,161","8,193",131,144,157,166,176,185,196,205,215,NSW106,AUBURN,12380,Cumberland (A),1169
1313,Auburn_Wellington Rd and Park Rd,577915.7091,Auburn_Wellington Rd and Park Rd,Auburn - South,125011584,11584,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,57.89485279,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"3,115","3,247","3,259","3,262","3,263","3,264","3,349","3,509","3,945",253,269,297,315,333,349,366,382,400,NSW106,AUBURN,12380,Cumberland (A),1169
1314,Auburn_Rosnay Golf Club,574200.8511,Auburn_Rosnay Golf Club,Auburn - South,125011584,11584,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,57.52261093,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,725","1,779","1,799","1,820","1,844","1,902","2,016","2,147","2,300",162,177,195,207,220,230,243,255,269,NSW106,AUBURN,12380,Cumberland (A),1169
1315,Regents Park_Peter Hislop Park,910297.9099,Regents Park_Peter Hislop Park,Auburn - South,125011584,11584,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Industrial,91.19211662,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"2,102","2,225","2,272","2,319","2,371","2,477","2,628","2,763","2,787","2,479","2,678","2,900","3,048","3,172","3,298","3,427","3,568","3,738",NSW106,AUBURN,12380,Cumberland (A),1169
1317,Auburn_Ettalong St,364398.1054,Auburn_Ettalong St,Auburn - South,125011584,11584,Auburn,12501,Sydney - Parramatta,125,Cumberland (A),12380,Greater Sydney,1GSYD,West Central,Residential,36.50492978,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,886","1,979","1,987","1,990","1,991","1,991","2,046","2,151","2,432",123,137,150,160,172,182,194,205,217,NSW106,AUBURN,12380,Cumberland (A),1169
4401,Riverside Ski Park Cattai,21332762.01,Riverside Ski Park Cattai,Pitt Town - McGraths Hill,115041301,11301,Rouse Hill - McGraths Hill,11504,Sydney - Baulkham Hills and Hawkesbury,115,Hawkesbury (C),13800,Greater Sydney,1GSYD,West,Other,2137.256183,0,0,0,0,Rural,Rural,Rural_Hawkesbury (C),"1,540","1,553","1,537","1,523","1,528","1,524","1,519","1,515","1,510",411,460,515,565,625,657,682,707,767,NSW2505,MARAYLYA,13800,Hawkesbury (C),1171
4403,Maraylya,11978154.27,Maraylya,Pitt Town - McGraths Hill,115041301,11301,Rouse Hill - McGraths Hill,11504,Sydney - Baulkham Hills and Hawkesbury,115,The Hills Shire (A),17420,Greater Sydney,1GSYD,West Central,Primary Production,1200.046392,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,393,458,595,"1,392","3,453","3,453","3,453","3,453","3,453",226,260,312,361,415,431,446,458,485,NSW2505,MARAYLYA,17420,The Hills Shire (A),1172
2000,Palm Beach Headland,3136945.802,Palm Beach Headland,Avalon - Palm Beach,122021420,11420,Pittwater,12202,Sydney - Northern Beaches,122,Northern Beaches (A),15990,Greater Sydney,1GSYD,North,Residential,314.2789101,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,869","1,892","1,914","1,950","2,077","2,178","2,275","2,363","2,493",861,886,931,998,"1,075","1,134","1,189","1,236","1,284",NSW3162,PALM BEACH,15990,Northern Beaches (A),1175
3662,Catherine Field_Barry Ave and Robens Cr,1773340.113,Catherine Field_Barry Ave and Robens Cr,Cobbitty - Leppington,127011506,11506,Bringelly - Green Valley,12701,Sydney - South West,127,Camden (A),11450,Greater Sydney,1GSYD,South West,Residential,177.6436278,Remainder,0,0,Catherine Fields,Greenfield,SWGA,Catherine Fields,273,281,285,355,511,601,660,693,728,97,103,125,144,171,188,191,212,240,NSW870,CATHERINE FIELD,11450,Camden (A),1178
3673,Catherine Field_Wholesale Nursery,1840746.17,Catherine Field_Wholesale Nursery,Cobbitty - Leppington,127011506,11506,Bringelly - Green Valley,12701,Sydney - South West,127,Camden (A),11450,Greater Sydney,1GSYD,South West,Residential,184.3946941,Remainder,0,0,Catherine Fields,Greenfield,SWGA,Catherine Fields,582,698,747,868,"1,126","1,274","1,372","1,428","1,485",102,108,130,150,173,187,186,193,219,NSW870,CATHERINE FIELD,11450,Camden (A),1178
3681,Catherine Field Reserve,2582617.807,Catherine Field Reserve,Cobbitty - Leppington,127011506,11506,Bringelly - Green Valley,12701,Sydney - South West,127,Camden (A),11450,Greater Sydney,1GSYD,South West,Residential,258.709642,0,0,0,Catherine Fields,Greenfield,SWGA,Catherine Fields,303,336,349,417,566,651,707,739,772,147,156,188,217,253,275,275,289,327,NSW870,CATHERINE FIELD,11450,Camden (A),1178
3686,Catherine Field_Springfield Rd and Charlesworth Cl,2878888.431,Catherine Field_Springfield Rd and Charlesworth Cl,Cobbitty - Leppington,127011506,11506,Bringelly - Green Valley,12701,Sydney - South West,127,Camden (A),11450,Greater Sydney,1GSYD,South West,Residential,288.3870967,Remainder,0,0,Catherine Fields,Greenfield,SWGA,Catherine Fields,485,738,871,"1,087","1,436","1,636","1,768","1,844","1,921",173,183,221,257,299,321,318,327,372,NSW870,CATHERINE FIELD,11450,Camden (A),1178
3690,Oran Park_South Creek,725934.4845,Oran Park_South Creek,Cobbitty - Leppington,127011506,11506,Bringelly - Green Valley,12701,Sydney - South West,127,Camden (A),11450,Greater Sydney,1GSYD,South West,Residential,72.71898539,0,0,0,Catherine Fields (Part),Greenfield,SWGA,Catherine Fields (Part),61,460,"1,060","1,574","2,066","2,349","2,535","2,644","2,753",31,33,41,49,58,65,69,74,85,NSW870,CATHERINE FIELD,11450,Camden (A),1178
1031,Darling Mills State Forest North Rocks,1660079.014,Darling Mills State Forest North Rocks,North Rocks,125041490,11490,Parramatta,12504,Sydney - Parramatta,125,Parramatta (C),16260,Greater Sydney,1GSYD,West Central,Parkland,166.3101171,0,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,OutWSPP,"1,498","1,528","1,548","1,561","1,582","1,780","2,053","2,397","2,408",134,138,149,161,172,182,195,207,218,NSW3031,NORTH ROCKS,16260,Parramatta (C),1183
