LC_PLY_PID,DT_CREATE,DT_RETIRE,LOC_PID,NSW_LOCALI,NSW_LOCA_1,NSW_LOCA_2,NSW_LOCA_3,NSW_LOCA_4,NSW_LOCA_5,NSW_LOCA_6,NSW_LOCA_7,RatiosLoca,RatiosLo_1,RatiosLo_2,RatiosLo_3,RatiosLo_4,RatiosLo_5,LGA_CODE16,LGA_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,RatiosLGA_,RatiosLG_1,RatiosLG_2,RatiosLG_3,RatiosLG_4,RatiosLG_5,Split_id
"26930",2016-12-12,,NSW2629,2017-02-02,,MIDDLETON GRANGE,,,G,,"1",1.010000000000000,1.090000000000000,1.750000000000000,1.980000000000000,1.810000000000000,1.560000000000000,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"319"
"26995",2016-12-12,,NSW5066,2017-02-02,,LEN WATERS ESTATE,,,G,,"1",,,,,,,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"320"
"27198",2016-12-12,,NSW1933,2017-02-02,,HINCHINBROOK,,,G,,"1",1.100000000000000,1.160000000000000,1.330000000000000,1.420000000000000,1.480000000000000,1.520000000000000,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"321"
"26989",2016-12-12,,NSW1495,2017-02-02,,FAIRFIELD,,,G,,"1",0.990000000000000,0.880000000000000,0.790000000000000,0.750000000000000,0.730000000000000,,"12380",Cumberland (A),"1",New South Wales,71.5511,0.991000000000000,0.943000000000000,0.922000000000000,0.928000000000000,0.943000000000000,,"322"
"26989",2016-12-12,,NSW1495,2017-02-02,,FAIRFIELD,,,G,,"1",0.990000000000000,0.880000000000000,0.790000000000000,0.750000000000000,0.730000000000000,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"323"
"27137",2016-12-12,,NSW3878,2017-02-02,,THE SLOPES,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"324"
"27914",2017-09-12,,NSW3748,2017-11-07,,SYDENHAM,,,G,,"1",,,,,,,"14170",Inner West (A),"1",New South Wales,35.3713,0.991000000000000,0.999000000000000,0.996000000000000,1.005000000000000,1.030000000000000,,"325"
"28063",2017-09-12,,NSW2641,2013-11-01,,MILLERS POINT,,,G,,"1",,,,,,,"17200",Sydney (C),"1",New South Wales,26.7429,0.994000000000000,0.887000000000000,0.812000000000000,0.827000000000000,0.841000000000000,0.854000000000000,"326"
"29816",2019-02-26,,NSW3664,2016-11-11,,ST ANDREWS,,,G,,"1",,,,,,,"11500",Campbelltown (C) (NSW),"1",New South Wales,311.9111,1.005000000000000,0.966000000000000,0.910000000000000,0.844000000000000,0.804000000000000,,"327"
"28841",2018-06-07,,NSW4299,2018-08-08,,WETHERILL PARK,,,G,,"1",0.930000000000000,0.950000000000000,0.970000000000000,0.990000000000000,1.000000000000000,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"328"
"28841",2018-06-07,,NSW4299,2018-08-08,,WETHERILL PARK,,,G,,"1",0.930000000000000,0.950000000000000,0.970000000000000,0.990000000000000,1.000000000000000,,"12380",Cumberland (A),"1",New South Wales,71.5511,0.991000000000000,0.943000000000000,0.922000000000000,0.928000000000000,0.943000000000000,,"329"
"28841",2018-06-07,,NSW4299,2018-08-08,,WETHERILL PARK,,,G,,"1",0.930000000000000,0.950000000000000,0.970000000000000,0.990000000000000,1.000000000000000,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"330"
"11480",2009-11-21,,NSW2639,2012-02-04,,MILLER,,,G,,"1",1.030000000000000,0.970000000000000,1.130000000000000,1.020000000000000,1.020000000000000,1.600000000000000,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"331"
"11481",2009-11-21,,NSW97,2012-02-04,,ASHCROFT,,,G,,"1",,,,,,,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"332"
"27211",2016-12-12,,NSW2563,2017-02-02,,MCGRATHS HILL,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"333"
"23415",2014-12-02,,NSW910,2015-02-12,,CHELTENHAM,,,G,,"1",,,,,,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"334"
"23415",2014-12-02,,NSW910,2015-02-12,,CHELTENHAM,,,G,,"1",,,,,,,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"335"
"23419",2014-12-02,,NSW4550,2015-02-12,,YOWIE BAY,,,G,,"1",0.910000000000000,0.920000000000000,0.940000000000000,0.960000000000000,0.980000000000000,,"17150",Sutherland Shire (A),"1",New South Wales,333.5933,0.999000000000000,0.980000000000000,0.973000000000000,0.981000000000000,0.991000000000000,,"336"
"23422",2014-12-02,,NSW807,2015-02-12,,CANLEY VALE,,,G,,"1",0.910000000000000,0.880000000000000,0.910000000000000,0.910000000000000,0.910000000000000,,"11570",Canterbury-Bankstown (A),"1",New South Wales,110.2368,1.001000000000000,0.986000000000000,1.000000000000000,1.038000000000000,1.073000000000000,,"337"
"23422",2014-12-02,,NSW807,2015-02-12,,CANLEY VALE,,,G,,"1",0.910000000000000,0.880000000000000,0.910000000000000,0.910000000000000,0.910000000000000,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"338"
"27170",2016-12-12,,NSW36,2017-02-02,,ALLAMBIE HEIGHTS,,,G,,"1",1.010000000000000,1.000000000000000,0.990000000000000,0.960000000000000,0.950000000000000,,"15990",Northern Beaches (A),"1",New South Wales,254.2074,0.997000000000000,0.977000000000000,0.961000000000000,0.959000000000000,0.961000000000000,,"339"
"17053",2012-02-16,,NSW1250,2012-05-04,,DENISTONE,,,G,,"1",,,,,,,"16700",Ryde (C),"1",New South Wales,40.4748,,,,,,,"340"
"10871",2009-11-21,,NSW907,2012-02-04,,CHATSWOOD WEST,,,G,,"1",,,,,,,"16700",Ryde (C),"1",New South Wales,40.4748,,,,,,,"341"
"10870",2009-11-21,,NSW907,2012-02-04,,CHATSWOOD WEST,,,G,,"1",,,,,,,"14500",Ku-ring-gai (A),"1",New South Wales,85.4096,,,,,,,"342"
"10870",2009-11-21,,NSW907,2012-02-04,,CHATSWOOD WEST,,,G,,"1",,,,,,,"18250",Willoughby (C),"1",New South Wales,22.4258,1.010000000000000,0.974000000000000,0.957000000000000,0.956000000000000,0.973000000000000,,"343"
"16666",2012-02-16,,NSW5092,2012-07-27,,LOVETT BAY,,,G,,"1",,,,,,,"15990",Northern Beaches (A),"1",New South Wales,254.2074,0.997000000000000,0.977000000000000,0.961000000000000,0.959000000000000,0.961000000000000,,"344"
"9233",2009-06-05,,NSW1935,2012-02-04,,HOBARTVILLE,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"345"
"13570",2010-11-23,,NSW1168,2008-09-11,,CUMBERLAND REACH,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"346"
"13570",2010-11-23,,NSW1168,2008-09-11,,CUMBERLAND REACH,,,G,,"1",,,,,,,"17420",The Hills Shire (A),"1",New South Wales,386.1588,1.011000000000000,1.057000000000000,1.126000000000000,1.152000000000000,1.175000000000000,,"347"
"28742",2018-06-07,,NSW1929,2018-08-08,,HILLSDALE,,,G,,"1",,,,,,,"11100",Botany Bay (C),"1",New South Wales,21.6826,,,,,,,"348"
"28742",2018-06-07,,NSW1929,2018-08-08,,HILLSDALE,,,G,,"1",,,,,,,"16550",Randwick (C),"1",New South Wales,36.3311,,,,,,,"349"
"27144",2016-12-12,,NSW1956,2015-11-10,,HORNSBY,,,G,,"1",1.010000000000000,1.030000000000000,1.010000000000000,0.940000000000000,0.860000000000000,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"350"
"27144",2016-12-12,,NSW1956,2015-11-10,,HORNSBY,,,G,,"1",1.010000000000000,1.030000000000000,1.010000000000000,0.940000000000000,0.860000000000000,,"14500",Ku-ring-gai (A),"1",New South Wales,85.4096,,,,,,,"351"
"27143",2016-12-12,,NSW103,2015-05-08,,ASQUITH,,,G,,"1",1.050000000000000,0.860000000000000,0.820000000000000,0.830000000000000,0.860000000000000,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"352"
"27143",2016-12-12,,NSW103,2015-05-08,,ASQUITH,,,G,,"1",1.050000000000000,0.860000000000000,0.820000000000000,0.830000000000000,0.860000000000000,,"14500",Ku-ring-gai (A),"1",New South Wales,85.4096,,,,,,,"353"
"27919",2017-09-12,,NSW396,2017-11-07,,BLACKETT,,,G,,"1",1.010000000000000,1.030000000000000,1.040000000000000,1.030000000000000,1.030000000000000,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"354"
"28123",2017-09-12,,NSW1026,2017-11-07,,CONNELLS POINT,,,G,,"1",,,,,,,"12930",Georges River (A),"1",New South Wales,38.3459,0.999000000000000,0.986000000000000,0.981000000000000,0.971000000000000,0.974000000000000,,"355"
"19422",2012-11-21,,NSW1028,2012-02-04,,COOGEE,,,G,,"1",,,,,,,"16550",Randwick (C),"1",New South Wales,36.3311,,,,,,,"356"
"28042",2017-09-12,,NSW415,2017-11-07,,BLIGH PARK,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"357"
"28779",2018-06-07,,NSW1530,2018-08-08,,FIDDLETOWN,,,G,,"1",,,,,,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"358"
"23573",2014-12-02,,NSW2772,2015-02-12,,MOUNT COLAH,,,G,,"1",,,,,,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"359"
"23573",2014-12-02,,NSW2772,2015-02-12,,MOUNT COLAH,,,G,,"1",,,,,,,"14500",Ku-ring-gai (A),"1",New South Wales,85.4096,,,,,,,"360"
"23573",2014-12-02,,NSW2772,2015-02-12,,MOUNT COLAH,,,G,,"1",,,,,,,"15990",Northern Beaches (A),"1",New South Wales,254.2074,0.997000000000000,0.977000000000000,0.961000000000000,0.959000000000000,0.961000000000000,,"361"
"23574",2014-12-02,,NSW2794,2015-02-12,,MOUNT KURING-GAI,,,G,,"1",,,,,,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"362"
"23574",2014-12-02,,NSW2794,2015-02-12,,MOUNT KURING-GAI,,,G,,"1",,,,,,,"15990",Northern Beaches (A),"1",New South Wales,254.2074,0.997000000000000,0.977000000000000,0.961000000000000,0.959000000000000,0.961000000000000,,"363"
"28075",2017-09-12,,NSW3439,2017-11-07,,ROSEHILL,,,G,,"1",0.820000000000000,0.870000000000000,1.480000000000000,2.410000000000000,3.580000000000000,3.840000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"364"
"28210",2017-09-12,,NSW3818,2017-11-07,,TEMPE,,,G,,"1",0.640000000000000,0.660000000000000,0.660000000000000,0.660000000000000,0.650000000000000,,"11100",Botany Bay (C),"1",New South Wales,21.6826,,,,,,,"365"
"28210",2017-09-12,,NSW3818,2017-11-07,,TEMPE,,,G,,"1",0.640000000000000,0.660000000000000,0.660000000000000,0.660000000000000,0.650000000000000,,"14170",Inner West (A),"1",New South Wales,35.3713,0.991000000000000,0.999000000000000,0.996000000000000,1.005000000000000,1.030000000000000,,"366"
"28210",2017-09-12,,NSW3818,2017-11-07,,TEMPE,,,G,,"1",0.640000000000000,0.660000000000000,0.660000000000000,0.660000000000000,0.650000000000000,,"16650",Rockdale (C),"1",New South Wales,28.2078,,,,,,,"367"
"28853",2018-06-07,,NSW3083,2018-08-08,,OAKDALE,,,G,,"1",,,,,,,"18400",Wollondilly (A),"1",New South Wales,2555.4340,1.002000000000000,0.956000000000000,0.957000000000000,0.918000000000000,0.910000000000000,0.889000000000000,"368"
"28854",2018-06-07,,NSW2281,2018-08-08,,LAKESLAND,,,G,,"1",,,,,,,"18350",Wingecarribee (A),"1",New South Wales,2689.3413,,,,,,,"369"
"28854",2018-06-07,,NSW2281,2018-08-08,,LAKESLAND,,,G,,"1",,,,,,,"18400",Wollondilly (A),"1",New South Wales,2555.4340,1.002000000000000,0.956000000000000,0.957000000000000,0.918000000000000,0.910000000000000,0.889000000000000,"370"
"28717",2018-06-07,,NSW1406,2018-08-08,,ELANORA HEIGHTS,,,G,,"1",0.760000000000000,0.800000000000000,0.820000000000000,0.940000000000000,1.030000000000000,,"15990",Northern Beaches (A),"1",New South Wales,254.2074,0.997000000000000,0.977000000000000,0.961000000000000,0.959000000000000,0.961000000000000,,"371"
"27027",2016-12-12,,NSW130,2017-02-02,,BADGERYS CREEK,,,G,,"1",,,,,,,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"372"
"27027",2016-12-12,,NSW130,2017-02-02,,BADGERYS CREEK,,,G,,"1",,,,,,,"16350",Penrith (C),"1",New South Wales,404.7016,,,,,,,"373"
"29014",2018-06-07,,NSW4107,2018-08-08,,VAUCLUSE,,,G,,"1",,,,,,,"18050",Waverley (A),"1",New South Wales,9.3507,,,,,,,"374"
"29014",2018-06-07,,NSW4107,2018-08-08,,VAUCLUSE,,,G,,"1",,,,,,,"18500",Woollahra (A),"1",New South Wales,12.2775,,,,,,,"375"
"28928",2018-06-07,,NSW193,2018-08-08,,BARDWELL PARK,,,G,,"1",,,,,,,"11570",Canterbury-Bankstown (A),"1",New South Wales,110.2368,1.001000000000000,0.986000000000000,1.000000000000000,1.038000000000000,1.073000000000000,,"376"
"28928",2018-06-07,,NSW193,2018-08-08,,BARDWELL PARK,,,G,,"1",,,,,,,"16650",Rockdale (C),"1",New South Wales,28.2078,,,,,,,"377"
"28929",2018-06-07,,NSW194,2018-08-08,,BARDWELL VALLEY,,,G,,"1",,,,,,,"16650",Rockdale (C),"1",New South Wales,28.2078,,,,,,,"378"
"28976",2018-06-07,,NSW3214,2018-08-08,,PENSHURST,,,G,,"1",1.060000000000000,1.040000000000000,1.030000000000000,1.020000000000000,1.010000000000000,,"12930",Georges River (A),"1",New South Wales,38.3459,0.999000000000000,0.986000000000000,0.981000000000000,0.971000000000000,0.974000000000000,,"379"
"29002",2018-06-07,,NSW2408,2018-08-08,,LONGUEVILLE,,,G,,"1",,,,,,,"14700",Lane Cove (A),"1",New South Wales,10.4794,,,,,,,"380"
"27905",2017-09-12,,NSW3292,2017-11-07,,PROSPECT,,,G,,"1",,,,,,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"381"
"27905",2017-09-12,,NSW3292,2017-11-07,,PROSPECT,,,G,,"1",,,,,,,"12380",Cumberland (A),"1",New South Wales,71.5511,0.991000000000000,0.943000000000000,0.922000000000000,0.928000000000000,0.943000000000000,,"382"
"27905",2017-09-12,,NSW3292,2017-11-07,,PROSPECT,,,G,,"1",,,,,,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"383"
"28079",2017-09-12,,NSW3578,2017-11-07,,SILVERWATER,,"2128",G,,"1",0.820000000000000,0.880000000000000,0.880000000000000,0.930000000000000,0.990000000000000,1.030000000000000,"12380",Cumberland (A),"1",New South Wales,71.5511,0.991000000000000,0.943000000000000,0.922000000000000,0.928000000000000,0.943000000000000,,"384"
"28079",2017-09-12,,NSW3578,2017-11-07,,SILVERWATER,,"2128",G,,"1",0.820000000000000,0.880000000000000,0.880000000000000,0.930000000000000,0.990000000000000,1.030000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"385"
"28537",2018-06-07,,NSW1400,2018-08-08,,EDMONDSON PARK,,,G,,"1",0.990000000000000,0.510000000000000,0.420000000000000,0.440000000000000,0.490000000000000,0.620000000000000,"11500",Campbelltown (C) (NSW),"1",New South Wales,311.9111,1.005000000000000,0.966000000000000,0.910000000000000,0.844000000000000,0.804000000000000,,"386"
"28537",2018-06-07,,NSW1400,2018-08-08,,EDMONDSON PARK,,,G,,"1",0.990000000000000,0.510000000000000,0.420000000000000,0.440000000000000,0.490000000000000,0.620000000000000,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"387"
"28071",2017-09-12,,NSW2522,2017-11-07,,MAROUBRA,,,G,,"1",,,,,,,"11100",Botany Bay (C),"1",New South Wales,21.6826,,,,,,,"388"
"28071",2017-09-12,,NSW2522,2017-11-07,,MAROUBRA,,,G,,"1",,,,,,,"16550",Randwick (C),"1",New South Wales,36.3311,,,,,,,"389"
"28072",2017-09-12,,NSW3339,2017-11-07,,RANDWICK,,,G,,"1",,,,,,,"16550",Randwick (C),"1",New South Wales,36.3311,,,,,,,"390"
"28072",2017-09-12,,NSW3339,2017-11-07,,RANDWICK,,,G,,"1",,,,,,,"18050",Waverley (A),"1",New South Wales,9.3507,,,,,,,"391"
"27947",2017-09-12,,NSW269,2017-11-07,,BELLEVUE HILL,,,G,,"1",,,,,,,"18050",Waverley (A),"1",New South Wales,9.3507,,,,,,,"392"
"27947",2017-09-12,,NSW269,2017-11-07,,BELLEVUE HILL,,,G,,"1",,,,,,,"18500",Woollahra (A),"1",New South Wales,12.2775,,,,,,,"393"
"28543",2018-06-07,,NSW2238,2018-08-08,,KURMOND,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"394"
"16641",2012-02-16,,NSW851,2012-05-04,,CARSS PARK,,,G,,"1",,,,,,,"12930",Georges River (A),"1",New South Wales,38.3459,0.999000000000000,0.986000000000000,0.981000000000000,0.971000000000000,0.974000000000000,,"395"
"17948",2012-08-15,,NSW3399,2014-05-02,,RIVERVIEW,,,G,,"1",,,,,,,"14700",Lane Cove (A),"1",New South Wales,10.4794,,,,,,,"396"
"28870",2018-06-07,,NSW1677,2018-08-08,,GLENDENNING,,,G,,"1",1.000000000000000,1.030000000000000,1.060000000000000,1.070000000000000,1.080000000000000,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"397"
"28877",2018-06-07,,NSW2840,2018-08-08,,MULGRAVE,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"398"
"28886",2018-06-07,,NSW3051,2018-08-08,,NORTHMEAD,,,G,,"1",1.150000000000000,1.140000000000000,1.080000000000000,0.940000000000000,0.770000000000000,0.810000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"399"
"28898",2018-06-07,,NSW3254,2018-08-08,,PITT TOWN BOTTOMS,,,G,,"1",,,,,,,"13800",Hawkesbury (C),"1",New South Wales,2775.1377,,,,,,,"400"
"28915",2018-06-07,,NSW1325,2018-08-08,,DUNDAS,,,G,,"1",0.750000000000000,0.750000000000000,0.740000000000000,0.760000000000000,0.780000000000000,0.790000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"401"
"28916",2018-06-07,,NSW3484,2018-08-08,,RYDALMERE,,,G,,"1",1.060000000000000,1.080000000000000,1.050000000000000,1.020000000000000,1.000000000000000,0.940000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"402"
"28935",2018-06-07,,NSW3887,2018-08-08,,THORNLEIGH,,,G,,"1",1.050000000000000,1.050000000000000,0.990000000000000,0.990000000000000,1.020000000000000,,"14000",Hornsby (A),"1",New South Wales,455.0375,0.980000000000000,0.984000000000000,0.974000000000000,0.971000000000000,0.982000000000000,,"403"
"28935",2018-06-07,,NSW3887,2018-08-08,,THORNLEIGH,,,G,,"1",1.050000000000000,1.050000000000000,0.990000000000000,0.990000000000000,1.020000000000000,,"14500",Ku-ring-gai (A),"1",New South Wales,85.4096,,,,,,,"404"
"28953",2018-06-07,,NSW3050,2018-08-08,,NORTHBRIDGE,,,G,,"1",0.990000000000000,0.980000000000000,0.970000000000000,0.970000000000000,0.990000000000000,,"15950",North Sydney (A),"1",New South Wales,10.4857,0.991000000000000,0.985000000000000,1.020000000000000,1.070000000000000,1.117000000000000,,"405"
"28953",2018-06-07,,NSW3050,2018-08-08,,NORTHBRIDGE,,,G,,"1",0.990000000000000,0.980000000000000,0.970000000000000,0.970000000000000,0.990000000000000,,"18250",Willoughby (C),"1",New South Wales,22.4258,1.010000000000000,0.974000000000000,0.957000000000000,0.956000000000000,0.973000000000000,,"406"
"29686",2019-02-26,,NSW1359,2018-08-08,,EARLWOOD,,,G,,"1",1.000000000000000,1.000000000000000,1.040000000000000,1.070000000000000,1.080000000000000,,"11570",Canterbury-Bankstown (A),"1",New South Wales,110.2368,1.001000000000000,0.986000000000000,1.000000000000000,1.038000000000000,1.073000000000000,,"407"
"29686",2019-02-26,,NSW1359,2018-08-08,,EARLWOOD,,,G,,"1",1.000000000000000,1.000000000000000,1.040000000000000,1.070000000000000,1.080000000000000,,"14170",Inner West (A),"1",New South Wales,35.3713,0.991000000000000,0.999000000000000,0.996000000000000,1.005000000000000,1.030000000000000,,"408"
"29686",2019-02-26,,NSW1359,2018-08-08,,EARLWOOD,,,G,,"1",1.000000000000000,1.000000000000000,1.040000000000000,1.070000000000000,1.080000000000000,,"16650",Rockdale (C),"1",New South Wales,28.2078,,,,,,,"409"
"29691",2019-02-26,,NSW1963,2018-08-08,,HORSLEY PARK,,,G,,"1",,,,,,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"410"
"29691",2019-02-26,,NSW1963,2018-08-08,,HORSLEY PARK,,,G,,"1",,,,,,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"411"
"29691",2019-02-26,,NSW1963,2018-08-08,,HORSLEY PARK,,,G,,"1",,,,,,,"16350",Penrith (C),"1",New South Wales,404.7016,,,,,,,"412"
"29692",2019-02-26,,NSW2118,2018-08-08,,KEMPS CREEK,,,G,,"1",,,,,,,"12850",Fairfield (C),"1",New South Wales,101.5070,1.000000000000000,0.975000000000000,0.973000000000000,0.972000000000000,0.980000000000000,,"413"
"29692",2019-02-26,,NSW2118,2018-08-08,,KEMPS CREEK,,,G,,"1",,,,,,,"14900",Liverpool (C),"1",New South Wales,305.7396,0.997000000000000,0.994000000000000,1.002000000000000,0.970000000000000,0.970000000000000,1.027000000000000,"414"
"29692",2019-02-26,,NSW2118,2018-08-08,,KEMPS CREEK,,,G,,"1",,,,,,,"16350",Penrith (C),"1",New South Wales,404.7016,,,,,,,"415"
"28601",2018-06-07,,NSW2767,2018-08-08,,MOUNT ANNAN,,,G,,"1",0.940000000000000,0.990000000000000,1.050000000000000,1.090000000000000,1.130000000000000,,"11450",Camden (A),"1",New South Wales,201.0281,0.995000000000000,0.846000000000000,0.837000000000000,0.859000000000000,0.888000000000000,,"416"
"28601",2018-06-07,,NSW2767,2018-08-08,,MOUNT ANNAN,,,G,,"1",0.940000000000000,0.990000000000000,1.050000000000000,1.090000000000000,1.130000000000000,,"11500",Campbelltown (C) (NSW),"1",New South Wales,311.9111,1.005000000000000,0.966000000000000,0.910000000000000,0.844000000000000,0.804000000000000,,"417"
"28601",2018-06-07,,NSW2767,2018-08-08,,MOUNT ANNAN,,,G,,"1",0.940000000000000,0.990000000000000,1.050000000000000,1.090000000000000,1.130000000000000,,"18400",Wollondilly (A),"1",New South Wales,2555.4340,1.002000000000000,0.956000000000000,0.957000000000000,0.918000000000000,0.910000000000000,0.889000000000000,"418"
"29697",2019-02-26,,NSW231,2018-08-08,,BAULKHAM HILLS,,,G,,"1",0.920000000000000,0.880000000000000,0.870000000000000,0.860000000000000,0.870000000000000,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"419"
"29697",2019-02-26,,NSW231,2018-08-08,,BAULKHAM HILLS,,,G,,"1",0.920000000000000,0.880000000000000,0.870000000000000,0.860000000000000,0.870000000000000,,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"420"
"29697",2019-02-26,,NSW231,2018-08-08,,BAULKHAM HILLS,,,G,,"1",0.920000000000000,0.880000000000000,0.870000000000000,0.860000000000000,0.870000000000000,,"17420",The Hills Shire (A),"1",New South Wales,386.1588,1.011000000000000,1.057000000000000,1.126000000000000,1.152000000000000,1.175000000000000,,"421"
"29698",2019-02-26,,NSW1688,2018-02-08,,GLENMORE PARK,,,G,,"1",,,,,,,"16350",Penrith (C),"1",New South Wales,404.7016,,,,,,,"422"
"29707",2019-02-26,,NSW3676,2017-08-10,,ST MARYS,,,G,,"1",,,,,,,"10750",Blacktown (C),"1",New South Wales,240.0487,1.009000000000000,1.020000000000000,1.046000000000000,1.062000000000000,1.097000000000000,,"423"
"29707",2019-02-26,,NSW3676,2017-08-10,,ST MARYS,,,G,,"1",,,,,,,"16350",Penrith (C),"1",New South Wales,404.7016,,,,,,,"424"
"28896",2018-06-07,,NSW3125,2018-02-08,,ORANGEVILLE,,,G,,"1",,,,,,,"18400",Wollondilly (A),"1",New South Wales,2555.4340,1.002000000000000,0.956000000000000,0.957000000000000,0.918000000000000,0.910000000000000,0.889000000000000,"425"
"29724",2019-02-26,,NSW3184,2016-11-11,,PARRAMATTA,,,G,,"1",0.970000000000000,0.860000000000000,0.800000000000000,0.770000000000000,0.740000000000000,0.690000000000000,"12380",Cumberland (A),"1",New South Wales,71.5511,0.991000000000000,0.943000000000000,0.922000000000000,0.928000000000000,0.943000000000000,,"426"
"29724",2019-02-26,,NSW3184,2016-11-11,,PARRAMATTA,,,G,,"1",0.970000000000000,0.860000000000000,0.800000000000000,0.770000000000000,0.740000000000000,0.690000000000000,"16260",Parramatta (C),"1",New South Wales,83.8294,0.997000000000000,0.989000000000000,0.942000000000000,0.899000000000000,0.881000000000000,0.855000000000000,"427"
