"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10477580000,76165,184808,352816,680371,1188783,1813479,2300024,3457862,8278,3928470,4085463,4185555
10477590000,36759,177361,370104,661835,1262711,1934313,2529298,3609540,2673,3965969,4092869,4192970
10477600000,86938,195679,375344,707937,1289742,1885321,2410576,3577632,9920,3946836,4098893,4191237
10477610000,89914,198706,384076,722681,1344684,1919952,2484876,3619468,8310,3959344,4105067,4193261
10477620000,89918,198738,384110,722930,1344634,1920111,2485358,3619561,8310,3959321,4105096,4193268
10477630000,101202,226082,429678,792714,1509565,2015461,2868313,3799874,10202,3994384,4135224,4202225
10477640000,10294,100397,222555,568113,932704,1362499,2137616,3426464,474,3879850,4085499,4178783
10477650000,110656,252987,455669,848071,1582149,2078910,2999305,3821203,12095,4011240,4147735,4205584
10477660000,69361,182793,354907,648758,1244862,1837976,2433310,3616208,6856,3949159,4097912,4190691
10477670000,34154,136971,340531,719813,1095557,1563354,2729314,3653119,2300,3973270,4133042,4193502
10477680000,54391,208122,409265,820680,1324727,1887984,2296841,2829678,8524,3846094,4079939,4175666
10477690000,50034,209629,421776,847642,1317371,1922835,2328838,2839333,9607,3841858,4081772,4175245
10477700000,63210,228175,468836,903702,1405466,1989295,2372569,2972338,11926,3925946,4090796,4185507
10477710000,52752,207562,419530,855793,1324080,1937626,2336660,2859145,9732,3857874,4083584,4176778
10477720000,83611,240433,541164,961517,1547832,2070492,2482285,3247404,10741,4012094,4106865,4193865
10477730000,92553,247264,562113,978999,1587225,2099662,2512469,3310035,11725,4024342,4112576,4196434
10477740000,80561,220037,405490,854036,1277962,2058760,2448917,3341834,11457,3973962,4101650,4188961
10477750000,70218,221209,422280,843360,1260440,2053735,2455656,3353611,9399,3963020,4102248,4188654
10477760000,51460,195274,370954,792409,1262537,1853967,2276628,2756959,7200,3786506,4072527,4161554
10477780000,53110,191657,359927,784423,1266188,1850512,2266641,2771428,6830,3781501,4071884,4162869
10477800000,76773,196340,368338,772448,1325425,1877680,2270050,2900566,6660,3856841,4074980,4177695
10477810000,87027,208207,420058,813548,1395127,1924383,2325391,3007370,8701,3935104,4084728,4185087
10477820000,45713,191768,365893,790163,1210540,1843003,2272624,2733166,7574,3722723,4070978,4158286
10477830000,49691,191066,360984,784633,1210490,1841034,2270575,2741415,6922,3761704,4070811,4156999
10477840000,49528,187992,356976,781656,1207921,1837504,2262871,2738562,6988,3756081,4070246,4156282
10477850000,56162,192176,351783,757027,1277687,1833382,2231249,2784464,6645,3800842,4070211,4169458
10477860000,77450,187151,363990,684784,1273775,1859412,2455722,3628878,7233,3953868,4104947,4191758
10477870000,51524,173952,341615,620505,1178798,1807036,2353473,3555547,6068,3934203,4085640,4187133
10477880000,70620,183544,357515,650771,1259214,1846326,2449290,3623620,6896,3951552,4100366,4191071
10477890000,112423,265815,487470,893650,1632054,2135924,3038509,3833737,18921,4018499,4151899,4206832
10477920000,83944,173015,352157,714732,1266055,1800140,2396307,3539596,15477,3969353,4115664,4195830
10477940000,100175,205162,431003,834001,1416040,1944506,2526199,3653337,39212,4013718,4138365,4201488
10477950000,101993,217852,441130,860914,1438130,1962191,2537749,3655598,40647,4019449,4138351,4202397
10477960000,100005,205064,430993,834289,1414796,1944225,2521934,3651861,39211,4013493,4137831,4201609
10477970000,102672,219982,441709,889611,1444830,1965717,2542149,3666052,41309,4020876,4139982,4202889
10477980000,100871,208103,430518,835473,1419228,1946420,2534842,3660627,38797,4016078,4139832,4201623
10477990000,104731,233240,448573,872549,1492683,2009998,2566224,3658540,47301,4027710,4138345,4203462
10478010000,100552,217530,440747,863133,1442197,1961988,2533260,3641124,42093,4017399,4136362,4201868
10478020000,104836,222205,448802,912472,1472498,1982406,2574655,3692718,43544,4025721,4143432,4203557
10478030000,97574,208049,430682,827792,1420462,1947106,2512114,3623017,40617,4011832,4133169,4201279
10478060000,116573,255283,484468,930162,1591152,2150665,2574606,3669145,49037,4034621,4136945,4205046
10478070000,116779,256052,485023,952303,1591803,2151684,2576295,3672390,49173,4035475,4137233,4205205
10478100000,104157,231385,448371,833427,1493528,2028754,2515481,3580195,46711,4010506,4118434,4200373
10478110000,104507,235999,449553,860556,1497046,2015677,2547308,3643864,47283,4025591,4131972,4202847
10478120000,99441,221717,436559,812518,1436007,1974689,2506607,3611200,41864,4013550,4125903,4200611
10478130000,100151,217302,436785,818657,1439608,1975649,2511029,3621253,41994,4015537,4128588,4201006
10478140000,127352,274998,522736,1030779,1669764,2190622,2719332,3763133,51653,4051914,4154321,4208127
10478150000,113781,252408,483621,944016,1572361,2108503,2646850,3728288,47237,4044002,4151623,4206339
10478160000,114558,256622,488983,954047,1582271,2116547,2662708,3737376,48112,4047069,4153076,4207005
10478170000,129431,267527,525294,916653,1641673,2153642,2733916,3765350,55165,4040572,4146623,4204419
10478190000,124368,263822,511693,959307,1628204,2153836,2649649,3707704,50697,4041536,4141401,4204716
10478200000,122057,261879,510390,963095,1608256,2156264,2648139,3710631,50284,4042708,4146206,4205550
10478210000,126389,268114,516892,941747,1636052,2159167,2654674,3712054,50180,4041674,4138540,4204310
10478220000,131427,281673,532531,933685,1662407,2182585,2775669,3790410,56277,4044983,4149698,4205851
10478230000,129622,266920,518809,902535,1645140,2157773,2752336,3778604,55512,4038409,4147846,4205140
10478240000,132909,292274,533116,944893,1665436,2187161,2775783,3791034,57405,4046154,4149881,4206256
10478250000,128917,276122,520417,928786,1640761,2168197,2720587,3754702,53192,4039091,4145811,4204534
10478260000,132145,281173,525405,939495,1650255,2178125,2737991,3764205,54130,4041848,4146958,4204852
10478270000,128607,281045,525828,987358,1648992,2178022,2695686,3742379,51515,4044609,4143749,4205178
10478280000,128666,273984,519338,918393,1635792,2165387,2713644,3750863,52054,4037298,4145341,4204379
10478290000,95373,204197,425405,790973,1401245,1940481,2488633,3597433,41126,4003121,4123446,4198914
10478300000,97841,200529,421701,821122,1396497,1934035,2512270,3640299,38352,4006141,4134194,4200723
10478310000,130085,267864,534997,900154,1666786,2181889,2877534,3816916,52640,4036982,4150419,4206141
10478320000,129288,267600,519775,900269,1646309,2155763,2774785,3782104,55224,4037300,4148445,4205023
10478330000,131783,274758,544900,919568,1688638,2191491,2917699,3828953,55367,4040254,4152833,4206511
10478340000,129276,270201,528502,895002,1650041,2163352,2801784,3802999,54117,4036060,4148364,4204502
10478350000,129445,272262,530127,898951,1657150,2166021,2807870,3804169,53606,4036988,4149034,4204883
10478360000,118724,255833,497438,858264,1603956,2153554,2775355,3792675,56055,4017392,4145400,4203628
10478380000,123470,260534,507424,863030,1629436,2164293,2863530,3814419,58125,4023472,4148798,4205530
10478400000,118960,264454,516562,895573,1589213,2177084,2701132,3745084,27888,4012474,4140881,4202505
10478410000,122916,268179,521982,913445,1608392,2185937,2712745,3755902,44213,4015486,4142183,4203358
10478420000,115474,258039,506796,878578,1572294,2162318,2664235,3721678,43493,4007085,4135220,4201725
10478430000,117886,257496,502083,865269,1589600,2154834,2699476,3744345,47943,4012372,4140203,4201827
10478440000,123460,262125,520358,880654,1615202,2177006,2731720,3770431,46583,4016929,4143780,4203601
10478450000,120154,257105,496656,851716,1608826,2148133,2813699,3804771,56722,4019811,4147373,4204289
10478460000,107479,248750,489032,849165,1577060,2145378,2721635,3762188,46055,4009438,4140765,4202671
10478480000,117707,254096,499780,861533,1586784,2143765,2700693,3744619,48344,4013248,4140841,4201993
10478490000,123264,264074,521439,879873,1636421,2166272,2803404,3806828,52917,4025538,4148227,4204766
10478500000,123305,264328,521647,880013,1636518,2166311,2803746,3806864,54218,4025677,4148592,4204822
10478510000,130004,269117,535636,904399,1676165,2188056,2889182,3821507,55203,4034191,4152197,4206410
10478520000,121694,260788,508699,868346,1619648,2153436,2778972,3793771,54141,4022309,4146277,4203695
10478540000,121194,256999,504082,854180,1609019,2144692,2770552,3789580,54089,4019933,4145457,4203409
10478550000,120471,254240,496511,848256,1587679,2139255,2749660,3771053,54427,4017851,4143963,4202980
10478560000,92060,217208,422734,752311,1397876,2051467,2585019,3652107,5952,3989691,4120762,4197334
10478610000,93589,266391,493590,906113,1360917,2143993,2517450,3532098,7798,3999596,4113096,4198450
10478620000,54871,197336,412647,835814,1285860,1913061,2324438,2835824,8152,3838748,4081426,4174607
10478630000,56501,204306,419478,857535,1323613,1937214,2336486,2858894,9836,3857403,4083557,4176752
10478660000,80299,210746,416306,837304,1404894,1920674,2311185,2983564,7668,3920885,4082831,4185525
10478670000,74842,198433,397183,788442,1369619,1898117,2285355,2957902,5774,3900533,4079989,4182912
10478680000,89687,217661,432743,850417,1439253,1947380,2340893,3075703,9599,3972661,4087840,4190220
10478690000,84050,206299,417421,815669,1403886,1929552,2325832,3048742,7613,3942930,4085039,4186583
10478700000,82015,192947,397493,793741,1380302,1947455,2333882,3007054,6768,3923610,4083738,4182810
10478710000,88783,220832,444332,868631,1476928,1993193,2370352,3189786,8658,3987015,4095287,4192784
10478720000,54440,179912,348795,733380,1274433,1845487,2247269,2793530,6237,3798901,4068465,4169027
10478730000,77694,197074,371263,776542,1324872,1880251,2279992,2899754,7521,3858082,4075059,4177505
10478740000,85507,202197,384029,798596,1347803,1896228,2299429,2944569,8322,3888191,4079678,4181460
10478750000,56156,179487,351254,724656,1228202,1830682,2258391,2760349,6605,3762547,4065143,4159555
10478760000,84157,196215,368402,758221,1280924,1865949,2274202,2810533,7262,3819498,4071065,4170487
10478770000,80610,185002,373618,757152,1314198,1887489,2288028,2860173,6913,3857707,4075654,4173934
10478780000,86098,202524,404810,810959,1402220,1967058,2349979,3056091,8255,3943289,4086360,4185236
10478790000,47540,143141,324338,639628,1154158,1769453,2204706,2703756,3416,3696202,4057994,4150300
10478800000,67196,151101,333774,657408,1188087,1793455,2219028,2718994,4058,3720877,4061082,4153608
10478810000,83317,189378,376263,767029,1322287,1892764,2293919,2898403,7333,3864147,4076449,4174535
10478820000,78857,167211,359084,708172,1240088,1844850,2260960,2782959,5287,3796948,4068151,4165022
10478830000,76302,164311,354146,699796,1229943,1838773,2258121,2775824,5085,3776510,4066405,4163258
10478840000,108348,221699,499239,928845,1571701,2105607,2460753,3433296,15661,4010317,4106505,4196535
10478850000,62764,187634,359349,774971,1201313,1876462,2299043,2779486,7494,3740182,4074964,4149500
10478860000,53283,190443,395852,811757,1229080,1869906,2293816,2776079,7422,3795386,4076766,4165496
10478870000,74568,214452,442346,894281,1375690,1981832,2366823,2928173,9111,3916682,4089110,4183991
10478880000,50030,184788,357122,782752,1203286,1844086,2274502,2735179,6941,3695135,4071465,4155337
10478890000,60104,184643,353944,752056,1167951,1852880,2287796,2756595,6905,3682750,4072180,4145753
10478900000,47894,180283,336546,729094,1149298,1787491,2224364,2694005,5465,3666674,4062955,4143968
10478910000,57949,194260,370625,791789,1285206,1865254,2277386,2793377,8419,3809056,4074515,4167893
10478920000,57928,194103,356372,762705,1281671,1847987,2251428,2793708,7146,3803371,4072480,4168953
10478930000,60551,185040,353183,754618,1169287,1856286,2290150,2766519,6987,3693909,4072758,4146474
10478940000,53936,190433,351454,753113,1259875,1842107,2246116,2772615,6842,3790481,4070908,4166738
10478950000,67073,198131,378799,805970,1238378,1921978,2324965,2845011,9023,3848156,4078857,4161910
10478960000,64659,194272,372552,779263,1209193,1912402,2320575,2861763,8886,3844339,4077813,4161732
10478970000,67831,196285,369464,788770,1219947,1915410,2328259,2886256,8755,3856645,4079160,4164781
10478980000,89979,203084,384808,820192,1247935,1943484,2346160,2928806,9482,3893104,4083630,4170116
10478990000,54971,177534,342911,720605,1143533,1806656,2252369,2725655,5878,3634943,4062591,4139667
10479000000,58296,183146,355695,730306,1213584,1824313,2265796,2749028,6594,3747544,4065060,4154642
10479010000,62660,190162,361527,761610,1183856,1891644,2305783,2795285,7775,3771407,4074101,4154359
10479020000,60242,185648,361023,748943,1175734,1853987,2291091,2772514,7440,3753845,4071714,4153996
10479030000,62837,190594,367682,760015,1254893,1887036,2297353,2813618,8135,3803359,4074176,4164849
10479040000,58828,186465,359430,742911,1255426,1860832,2273438,2794766,6940,3797357,4068837,4165217
10479050000,59963,182595,357603,742344,1168370,1843111,2288385,2761475,6571,3677387,4067719,4144903
10479060000,61693,191623,360716,752912,1259334,1859549,2271326,2793023,7021,3805018,4069602,4166536
10479070000,58148,177399,344444,711829,1139906,1796742,2247878,2700590,5820,3629894,4060599,4139356
10479080000,82990,192431,377101,764590,1289857,1894476,2300223,2843954,6389,3830748,4073071,4170817
10479090000,57545,179922,348910,725680,1160130,1812692,2259693,2731929,6380,3654070,4064365,4143171
10479100000,74100,171820,341659,696120,1130882,1781862,2235927,2650302,5517,3627410,4059346,4139542
10479110000,81081,183190,362189,726866,1222989,1838622,2279647,2755581,5698,3766504,4067292,4161267
10479120000,80212,181689,358174,703180,1206586,1825508,2264347,2726838,5100,3745409,4064663,4155428
10479130000,58260,180211,348614,740764,1152916,1822621,2286312,2761690,5853,3677898,4067843,4144939
10479140000,82323,192607,370654,779854,1216991,1913336,2323694,2879213,8257,3847080,4077738,4162696
10479150000,88784,200142,375896,792505,1277452,1949693,2347185,2921060,8000,3889460,4081560,4168459
10479160000,77998,186572,356413,752000,1183198,1883477,2301695,2824878,6533,3807834,4074424,4157153
10479170000,81488,183395,362343,727573,1223362,1847673,2279944,2756138,5641,3767041,4067354,4161297
10479180000,78432,173678,358141,705184,1177012,1805378,2249973,2717924,4565,3724965,4062471,4150941
10479190000,82002,185160,368003,727198,1225336,1843046,2274675,2771680,5353,3756572,4066857,4159888
10479200000,81591,190576,365821,759475,1239257,1895801,2307842,2852814,6785,3816226,4075116,4158539
10479210000,83728,197173,384918,781621,1289223,1924006,2328002,2910569,7351,3852808,4078622,4168988
10479220000,86931,201179,393759,790398,1316834,1936805,2335472,2990782,7843,3868899,4082056,4172609
10479230000,91797,205193,404243,796299,1347938,1947444,2344160,3058642,8280,3900950,4084913,4177822
10479260000,112706,233477,456241,897903,1525556,2084284,2455706,3437030,18800,3986578,4102937,4195207
10479270000,109663,225586,454352,886619,1522394,2083192,2452913,3436817,17089,3986276,4102940,4195286
10479290000,100827,206948,431528,848407,1469956,2051433,2417064,3335718,12257,3974429,4098117,4190530
10479300000,83001,192883,376883,760502,1294421,1899665,2300487,2842977,6737,3831345,4073380,4171048
10479310000,90631,187701,404516,778419,1408901,1995034,2369420,3170129,5332,3950782,4087092,4184798
10479320000,83843,188639,381582,750314,1263088,1885150,2298150,2843035,6361,3814351,4071029,4167672
10479340000,101138,214214,428635,857452,1394601,2010899,2390745,3120087,10192,3957746,4091485,4180881
10479350000,96200,207453,407976,810331,1370980,1969371,2358017,3074662,8883,3913992,4086996,4179522
10479360000,94673,207438,407345,841971,1350531,1997169,2378828,3058150,9359,3945649,4089219,4175606
10479370000,102186,220131,435068,884295,1397665,2035082,2411221,3164685,11835,3973367,4093862,4183011
10479380000,99955,211580,415109,819596,1402226,1996514,2374660,3167353,10040,3940060,4090465,4183635
10479390000,95009,203070,406677,789765,1363568,1959741,2351217,3139321,7834,3906793,4086667,4179661
10479400000,95173,206397,408478,794658,1387785,1984128,2371357,3177499,6590,3930610,4085842,4183006
10479410000,91456,191051,405630,776143,1384035,1983547,2370027,3179220,5218,3931557,4085821,4183219
10479420000,96869,205082,416058,805621,1410140,2012752,2387754,3248031,7106,3949439,4092165,4185347
10479430000,106897,215323,469427,886697,1517879,2086683,2441416,3420077,14045,3994979,4104115,4195061
10479440000,116872,242391,495310,931937,1580080,2118293,2497258,3503427,21352,4008537,4110961,4199777
10479450000,118067,236572,495553,943141,1575845,2117237,2489938,3498352,20840,4008719,4111005,4199527
10479460000,99018,197727,431662,841806,1485980,2067688,2422435,3398185,12068,3977436,4100020,4191899
10479470000,99642,200934,452885,851068,1481314,2061406,2426301,3337220,12059,3987629,4100423,4192630
10479480000,96373,191211,425948,828448,1473119,2049618,2419157,3393506,6703,3978256,4099569,4192742
10479490000,107271,210591,450060,881075,1535289,2091522,2463440,3476642,16600,3989862,4106793,4196902
10479500000,89580,182409,400781,754239,1364038,1965358,2358845,3155088,4293,3916795,4083893,4181582
10479510000,70014,209073,438994,883643,1352216,1966516,2355970,2905734,11077,3890936,4086988,4181047
10479520000,62967,204435,434229,864318,1335050,1953482,2347961,2880956,8887,3869773,4085277,4178240
10479561000,89922,244890,553572,970944,1566005,2081883,2491368,3259941,12185,4018794,4110095,4194730
10479562000,70623,230183,502663,934715,1485333,2030856,2439388,3126547,9385,3980010,4100872,4190916
10479570000,68349,206838,429442,864835,1335814,1953147,2347882,2869304,8069,3869351,4085229,4178117
10479580000,66002,205163,432310,879763,1351640,1967147,2356532,2906770,7581,3892288,4087249,4181391
10479590000,66442,198945,407068,839524,1277812,1907530,2325607,2831024,7751,3835468,4081199,4172023
10479600000,65885,198252,404412,832834,1270922,1914808,2324950,2818810,7232,3830912,4080951,4171144
10479610000,78179,236276,526245,948674,1521237,2060372,2459509,3210188,10145,4005479,4104607,4192651
10479620000,68203,228119,488121,919622,1451763,2014800,2414363,3089961,7578,3961637,4096816,4189027
10479640000,121987,283640,652677,1070699,1716691,2187175,2638041,3540616,18263,4051376,4129333,4204250
10479650000,95278,250328,567779,991037,1603771,2109871,2521087,3341638,12345,4027591,4117534,4197063
10479660000,86140,239903,534442,961450,1545715,2065904,2474893,3244048,9367,4009605,4106320,4193398
10479670000,74176,216461,460193,901197,1403715,1989486,2372569,2972476,7876,3925958,4090862,4185507
10479680000,86826,239363,484918,923880,1444596,2010946,2394496,3069421,10160,3959753,4094858,4188314
10479690000,67006,198604,402451,829594,1248184,1919223,2326635,2829381,7588,3826877,4081067,4166998
10479702000,97008,213810,434048,864515,1309896,2004947,2381628,3032523,10061,3955056,4091967,4178529
10479710000,101230,219567,448888,893636,1375727,2044707,2414957,3171463,12084,3981611,4096502,4184184
10479720000,135491,264926,588440,1007791,1603568,2108245,2521777,3336727,18455,4028269,4117135,4196862
10479730000,128175,259146,570116,991638,1581702,2095363,2506764,3286119,16798,4023045,4111105,4195045
10479740000,99454,247321,530974,958334,1515359,2053008,2456984,3187278,14778,4003638,4104127,4191989
10479750000,124878,262093,576062,1009079,1588184,2126101,2520934,3308161,16292,4028979,4110035,4194014
10479760000,118126,258257,557893,995944,1548944,2124323,2509798,3310720,17183,4028510,4108625,4193728
10479770000,104497,228166,470860,928076,1418949,2063997,2425146,3154744,11852,3997940,4097504,4185511
10479780000,105477,230267,471681,930334,1420505,2065327,2430849,3165508,12683,3998485,4098020,4185998
10479790000,99984,224454,453236,915108,1360900,2058891,2429464,3212539,10297,3991747,4099422,4187001
