TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056,LOC_PID,NSW_LOCA_2,LGA_NAME16_2,Split_id,merge_id,Pop_2016,Pop_BuildO,LGA_CODE16_2,TZ16_CODE_2,Precinct_2,Sub-precin_2,Area,layer,path
"4024",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"19","24",,,Blacktown (C),,"761","2503","2597","10750",,,,Willmot,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2020",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"561","902",,,Northern Beaches (A),,"760","9854","10066","15990",,,,Newport,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2021",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"932","1480",,,Northern Beaches (A),,"760","9854","10066","15990",,,,Newport,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2022",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"840","1403",,,Northern Beaches (A),,"760","9854","10066","15990",,,,Newport,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2023",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"168","253",,,Northern Beaches (A),,"760","9854","10066","15990",,,,Newport,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4000",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"344","564",,,Blacktown (C),,"724","4406","4608","10750",,,,Bidwill,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3108",Camden (A),"11450",Harrington Park,Harrington Park,"153","507",,,Camden (A),,"723","12461","13359","11450",,,,Harrington Park - Kirkham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3109",Camden (A),"11450",Harrington Park,Harrington Park,"440","1444",,,Camden (A),,"723","12461","13359","11450",,,,Harrington Park - Kirkham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3111",Camden (A),"11450",Harrington Park,Harrington Park,"28","80",,,Camden (A),,"723","12461","13359","11450",,,,Harrington Park - Kirkham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3112",Camden (A),"11450",Harrington Park,Harrington Park,"494","1597",,,Camden (A),,"723","12461","13359","11450",,,,Harrington Park - Kirkham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3113",Camden (A),"11450",Narellan,Narellan,"1958","4907",,,Camden (A),,"723","12461","13359","11450",,,,Harrington Park - Kirkham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4019",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"1161","1660",,,Blacktown (C),,"722","9453","11537","10750",,,,Plumpton,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4020",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"213","309",,,Blacktown (C),,"722","9453","11537","10750",,,,Plumpton,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4021",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"227","321",,,Blacktown (C),,"722","9453","11537","10750",,,,Plumpton,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1200",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"1176","2069",,,Canterbury-Bankstown (A),,"719","12460","13622","11570",,,,Chester Hill,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1201",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"297","511",,,Canterbury-Bankstown (A),,"719","12460","13622","11570",,,,Chester Hill,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1203",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"986","1612",,,Canterbury-Bankstown (A),,"719","12460","13622","11570",,,,Chester Hill,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1206",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"301","511",,,Canterbury-Bankstown (A),,"719","12460","13622","11570",,,,Chester Hill,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3826",Liverpool (C),"14900",Established,Established_Liverpool (C),"101","181",,,Liverpool (C),,"717","2281","2287","14900",,,,Voyager Point - Pleasure Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3829",Liverpool (C),"14900",Established,Established_Liverpool (C),"156","250",,,Liverpool (C),,"717","2281","2287","14900",,,,Voyager Point - Pleasure Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3114",Camden (A),"11450",Narellan,Narellan,"2794","9057",,,Camden (A),,"714","3756","5320","11450",,,,Narellan - Smeaton Grange,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3115",Camden (A),"11450",Narellan,Narellan,"326","1216",,,Camden (A),,"714","3756","5320","11450",,,,Narellan - Smeaton Grange,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3120",Camden (A),"11450",Smeaton Grange,Smeaton Grange,"7506","12990",,,Camden (A),,"714","3756","5320","11450",,,,Narellan - Smeaton Grange,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4636",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"936","1191",,,Blue Mountains (C),,"731","7857","8015","10900",,,,Winmalee - Yellow Rock,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4639",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"332","381",,,Blue Mountains (C),,"731","7857","8015","10900",,,,Winmalee - Yellow Rock,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1619",Hornsby (A),"14000",OutWSPP,OutWSPP,"253","434",,,Hornsby (A),,"728","4515","5556","14000",,,,Wahroonga,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1633",Hornsby (A),"14000",OutWSPP,OutWSPP,"54","81",,,Hornsby (A),,"728","4515","5556","14000",,,,Wahroonga,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1634",Hornsby (A),"14000",OutWSPP,OutWSPP,"1577","2506",,,Hornsby (A),,"728","4515","5556","14000",,,,Wahroonga,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3016",Wollondilly (A),"18400",Tahmoor,Tahmoor,"1349","2530",,,Wollondilly (A),,"821","5174","7456","18400",,,,Tahmoor,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3017",Wollondilly (A),"18400",Tahmoor,Tahmoor,"73","134",,,Wollondilly (A),,"821","5174","7456","18400",,,,Tahmoor,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3409",Fairfield (C),"12850",Established,Established_Fairfield (C),"266","416",,,Fairfield (C),,"818","15211","15320","12850",,,,Bossley Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3410",Fairfield (C),"12850",Prairiewood,Prairiewood,"338","556",,,Fairfield (C),,"818","15211","15320","12850",,,,Bossley Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3411",Fairfield (C),"12850",Established,Established_Fairfield (C),"443","666",,,Fairfield (C),,"818","15211","15320","12850",,,,Bossley Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3412",Fairfield (C),"12850",Established,Established_Fairfield (C),"399","689",,,Fairfield (C),,"818","15211","15320","12850",,,,Bossley Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3416",Fairfield (C),"12850",Cabramatta,Cabramatta,"451","663",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3417",Fairfield (C),"12850",Established,Established_Fairfield (C),"329","607",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3418",Fairfield (C),"12850",Cabramatta,Cabramatta,"435","651",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3419",Fairfield (C),"12850",Established,Established_Fairfield (C),"269","431",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3420",Fairfield (C),"12850",Cabramatta,Cabramatta,"2934","4469",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3421",Fairfield (C),"12850",Established,Established_Fairfield (C),"443","541",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3422",Fairfield (C),"12850",Cabramatta,Cabramatta,"566","998",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3424",Fairfield (C),"12850",Cabramatta,Cabramatta,"570","897",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3425",Fairfield (C),"12850",Established,Established_Fairfield (C),"104","121",,,Fairfield (C),,"816","22766","26352","12850",,,,Cabramatta,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3400",Fairfield (C),"12850",Bonnyrigg,Bonnyrigg,"994","1347",,,Fairfield (C),,"814","8952","17589","12850",,,,Bonnyrigg,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3403",Fairfield (C),"12850",Established,Established_Fairfield (C),"538","918",,,Fairfield (C),,"814","8952","17589","12850",,,,Bonnyrigg,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3404",Fairfield (C),"12850",Established,Established_Fairfield (C),"111","157",,,Fairfield (C),,"814","8952","17589","12850",,,,Bonnyrigg,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3405",Fairfield (C),"12850",Established,Established_Fairfield (C),"141","199",,,Fairfield (C),,"814","8952","17589","12850",,,,Bonnyrigg,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3000",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"1127","1785",,,Wollondilly (A),,"809","5834","6508","18400",,,,Bargo - Yanderra - Pheasants Nest,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3001",Wollondilly (A),"18400",Bargo,Bargo,"322","491",,,Wollondilly (A),,"809","5834","6508","18400",,,,Bargo - Yanderra - Pheasants Nest,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3208",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"165","206",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3224",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"218","293",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3235",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"0","0",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3243",Campbelltown (C) (NSW),"11500",SWGA,East Leppington,"31","1260",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3245",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"180","281",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3270",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"286","348",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3284",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"170","298",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3307",Campbelltown (C) (NSW),"11500",Gilead,Gilead,"279","674",,,Campbelltown (C) (NSW),,"828","3275","54643","11500",,,,Mount Gilead - East Leppington - Rural Residential,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3013",Wollondilly (A),"18400",Picton,Picton,"2834","5253",,,Wollondilly (A),,"823","5081","7481","18400",,,,Picton - Mowbray Park - Maldon,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2921",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"661","1036",,,Sutherland Shire (A),,"787","3707","3815","17150",,,,Burraneer,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"745",Inner West (A),"14170",OutWSPP,OutWSPP,"19","32",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"802",Inner West (A),"14170",OutWSPP,OutWSPP,"354","621",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"803",Inner West (A),"14170",OutWSPP,OutWSPP,"710","1616",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"804",Inner West (A),"14170",OutWSPP,OutWSPP,"1867","2738",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"806",Inner West (A),"14170",OutWSPP,OutWSPP,"931","1581",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"807",Inner West (A),"14170",OutWSPP,OutWSPP,"591","1016",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"808",Inner West (A),"14170",OutWSPP,OutWSPP,"306","458",,,Inner West (A),,"785","11146","11033","14170",,,,Balmain,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"731",Canada Bay (A),"11520",OutWSPP,OutWSPP,"361","609",,,Canada Bay (A),,"784","7323","7325","11520",,,,Abbotsford - Wareemba,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"733",Canada Bay (A),"11520",OutWSPP,OutWSPP,"442","745",,,Canada Bay (A),,"784","7323","7325","11520",,,,Abbotsford - Wareemba,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"734",Canada Bay (A),"11520",OutWSPP,OutWSPP,"489","836",,,Canada Bay (A),,"784","7323","7325","11520",,,,Abbotsford - Wareemba,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3303",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"667","927",,,Campbelltown (C) (NSW),,"783","8113","8692","11500",,,,Rosemeadow,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3304",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"196","296",,,Campbelltown (C) (NSW),,"783","8113","8692","11500",,,,Rosemeadow,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3306",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"348","544",,,Campbelltown (C) (NSW),,"783","8113","8692","11500",,,,Rosemeadow,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3300",Campbelltown (C) (NSW),"11500",Menagle Park,Menangle Park,"55","186",,,Campbelltown (C) (NSW),,"782","259","10818","11500",,,,Menangle Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3305",Campbelltown (C) (NSW),"11500",Menagle Park,Menangle Park,"54","850",,,Campbelltown (C) (NSW),,"782","259","10818","11500",,,,Menangle Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1900",North Sydney (A),"15950",OutWSPP,OutWSPP,"823","1186",,,North Sydney (A),,"776","7438","7988","15950",,,,Cammeray,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1902",North Sydney (A),"15950",OutWSPP,OutWSPP,"711","1126",,,North Sydney (A),,"776","7438","7988","15950",,,,Cammeray,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1913",North Sydney (A),"15950",OutWSPP,OutWSPP,"337","555",,,North Sydney (A),,"776","7438","7988","15950",,,,Cammeray,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
