TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056
"805",Inner West (A),"14170",OutWSPP,OutWSPP,"666","1397"
"806",Inner West (A),"14170",OutWSPP,OutWSPP,"931","1581"
"807",Inner West (A),"14170",OutWSPP,OutWSPP,"591","1016"
"808",Inner West (A),"14170",OutWSPP,OutWSPP,"306","458"
"812",Inner West (A),"14170",OutWSPP,OutWSPP,"436","790"
"813",Inner West (A),"14170",OutWSPP,OutWSPP,"1362","2968"
"814",Inner West (A),"14170",OutWSPP,OutWSPP,"588","974"
"815",Inner West (A),"14170",OutWSPP,OutWSPP,"712","957"
"816",Inner West (A),"14170",OutWSPP,OutWSPP,"545","790"
"817",Inner West (A),"14170",OutWSPP,OutWSPP,"982","1501"
"818",Inner West (A),"14170",OutWSPP,OutWSPP,"871","1331"
"819",Inner West (A),"14170",OutWSPP,OutWSPP,"2211","3431"
"820",Inner West (A),"14170",OutWSPP,OutWSPP,"1744","2662"
"821",Inner West (A),"14170",OutWSPP,OutWSPP,"2792","4354"
"824",Inner West (A),"14170",OutWSPP,OutWSPP,"655","1112"
"825",Inner West (A),"14170",OutWSPP,OutWSPP,"338","496"
"826",Inner West (A),"14170",OutWSPP,OutWSPP,"1262","2816"
"827",Inner West (A),"14170",OutWSPP,OutWSPP,"1","2"
"828",Inner West (A),"14170",OutWSPP,OutWSPP,"146","1348"
"829",Inner West (A),"14170",OutWSPP,OutWSPP,"841","1404"
"830",Inner West (A),"14170",OutWSPP,OutWSPP,"650","4092"
"831",Inner West (A),"14170",OutWSPP,OutWSPP,"803","1181"
"832",Inner West (A),"14170",OutWSPP,OutWSPP,"311","660"
"833",Inner West (A),"14170",OutWSPP,OutWSPP,"612","867"
"834",Inner West (A),"14170",OutWSPP,OutWSPP,"761","1205"
"835",Inner West (A),"14170",OutWSPP,OutWSPP,"32","176"
"836",Inner West (A),"14170",OutWSPP,OutWSPP,"141","1303"
"837",Inner West (A),"14170",OutWSPP,OutWSPP,"324","2037"
"898",Inner West (A),"14170",OutWSPP,OutWSPP,"243","374"
"900",Inner West (A),"14170",OutWSPP,OutWSPP,"743","1218"
"901",Inner West (A),"14170",OutWSPP,OutWSPP,"320","532"
"902",Inner West (A),"14170",OutWSPP,OutWSPP,"725","1276"
"903",Inner West (A),"14170",OutWSPP,OutWSPP,"11","35"
"904",Inner West (A),"14170",OutWSPP,OutWSPP,"4640","7151"
"905",Inner West (A),"14170",OutWSPP,OutWSPP,"469","796"
"906",Inner West (A),"14170",OutWSPP,OutWSPP,"917","1543"
"907",Inner West (A),"14170",OutWSPP,OutWSPP,"672","1252"
"666",Burwood (A),"11300",OutWSPP,OutWSPP,"1227","2178"
"894",Burwood (A),"11300",OutWSPP,OutWSPP,"3393","4953"
"895",Burwood (A),"11300",OutWSPP,OutWSPP,"1199","1751"
"896",Burwood (A),"11300",OutWSPP,OutWSPP,"1909","3096"
"910",Burwood (A),"11300",OutWSPP,OutWSPP,"1022","1814"
"911",Burwood (A),"11300",OutWSPP,OutWSPP,"873","1393"
"912",Inner West (A),"14170",OutWSPP,OutWSPP,"379","629"
"913",Burwood (A),"11300",OutWSPP,OutWSPP,"1011","1476"
"914",Burwood (A),"11300",OutWSPP,OutWSPP,"170","314"
"915",Burwood (A),"11300",OutWSPP,OutWSPP,"1573","2549"
"916",Burwood (A),"11300",OutWSPP,OutWSPP,"627","1199"
"917",Burwood (A),"11300",OutWSPP,OutWSPP,"676","1126"
"918",Burwood (A),"11300",OutWSPP,OutWSPP,"137","250"
"919",Inner West (A),"14170",OutWSPP,OutWSPP,"334","567"
"920",Burwood (A),"11300",OutWSPP,OutWSPP,"185","329"
"921",Burwood (A),"11300",OutWSPP,OutWSPP,"350","586"
"922",Burwood (A),"11300",OutWSPP,OutWSPP,"320","594"
"897",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"96","154"
"899",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"177","280"
"924",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"643","1029"
"925",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"417","645"
"926",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"4","6"
"927",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"522","825"
"928",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"14","22"
"931",Burwood (A),"11300",OutWSPP,OutWSPP,"616","1138"
"932",Burwood (A),"11300",OutWSPP,OutWSPP,"1171","1940"
"933",Inner West (A),"14170",OutWSPP,OutWSPP,"339","574"
"934",Burwood (A),"11300",OutWSPP,OutWSPP,"334","573"
"935",Burwood (A),"11300",OutWSPP,OutWSPP,"270","456"
"936",Canterbury-Bankstown (A),"11570",OutWSPP,OutWSPP,"549","832"
"939",Inner West (A),"14170",OutWSPP,OutWSPP,"1083","2152"
"940",Inner West (A),"14170",OutWSPP,OutWSPP,"213","354"
"941",Inner West (A),"14170",OutWSPP,OutWSPP,"366","651"
"942",Inner West (A),"14170",OutWSPP,OutWSPP,"428","722"
"943",Inner West (A),"14170",OutWSPP,OutWSPP,"252","437"
"944",Inner West (A),"14170",OutWSPP,OutWSPP,"536","936"
"945",Inner West (A),"14170",OutWSPP,OutWSPP,"81","136"
"946",Inner West (A),"14170",OutWSPP,OutWSPP,"68","108"
"949",Inner West (A),"14170",OutWSPP,OutWSPP,"240","409"
"950",Inner West (A),"14170",OutWSPP,OutWSPP,"895","1566"
"951",Inner West (A),"14170",OutWSPP,OutWSPP,"643","1079"
"952",Inner West (A),"14170",OutWSPP,OutWSPP,"801","1317"
"953",Inner West (A),"14170",OutWSPP,OutWSPP,"653","1051"
"954",Inner West (A),"14170",OutWSPP,OutWSPP,"384","632"
"955",Inner West (A),"14170",OutWSPP,OutWSPP,"341","586"
"958",Strathfield (A),"17100",OutWSPP,OutWSPP,"2991","4348"
"959",Strathfield (A),"17100",OutWSPP,OutWSPP,"1334","1847"
"960",Strathfield (A),"17100",OutWSPP,OutWSPP,"98","226"
"961",Strathfield (A),"17100",OutWSPP,OutWSPP,"3535","5600"
"962",Strathfield (A),"17100",OutWSPP,OutWSPP,"2044","2666"
"963",Strathfield (A),"17100",OutWSPP,OutWSPP,"326","730"
"964",Strathfield (A),"17100",OutWSPP,OutWSPP,"1039","1580"
"965",Strathfield (A),"17100",OutWSPP,OutWSPP,"51","76"
"966",Strathfield (A),"17100",OutWSPP,OutWSPP,"467","740"
"967",Strathfield (A),"17100",OutWSPP,OutWSPP,"294","659"
"968",Strathfield (A),"17100",OutWSPP,OutWSPP,"693","1551"
"969",Canada Bay (A),"11520",OutWSPP,OutWSPP,"178","587"
"970",Burwood (A),"11300",OutWSPP,OutWSPP,"1120","2123"
"971",Strathfield (A),"17100",OutWSPP,OutWSPP,"1461","2271"
"972",Strathfield (A),"17100",OutWSPP,OutWSPP,"470","828"
"973",Strathfield (A),"17100",OutWSPP,OutWSPP,"916","1551"
"974",Strathfield (A),"17100",OutWSPP,OutWSPP,"922","1566"
"975",Burwood (A),"11300",OutWSPP,OutWSPP,"893","1566"
"976",Strathfield (A),"17100",OutWSPP,OutWSPP,"1364","1498"
"977",Strathfield (A),"17100",OutWSPP,OutWSPP,"185","312"
"978",Strathfield (A),"17100",OutWSPP,OutWSPP,"377","619"
"979",Strathfield (A),"17100",OutWSPP,OutWSPP,"235","402"
"980",Burwood (A),"11300",OutWSPP,OutWSPP,"188","328"
"981",Strathfield (A),"17100",OutWSPP,OutWSPP,"230","324"
"982",Strathfield (A),"17100",OutWSPP,OutWSPP,"321","530"
"983",Strathfield (A),"17100",OutWSPP,OutWSPP,"642","996"
"984",Strathfield (A),"17100",OutWSPP,OutWSPP,"2738","4083"
"1800",Willoughby (C),"18250",OutWSPP,OutWSPP,"490","583"
"1801",Willoughby (C),"18250",OutWSPP,OutWSPP,"3696","4399"
"1802",Willoughby (C),"18250",OutWSPP,OutWSPP,"164","201"
"1803",Willoughby (C),"18250",OutWSPP,OutWSPP,"4403","5494"
"1804",Willoughby (C),"18250",OutWSPP,OutWSPP,"932","1183"
"1805",Willoughby (C),"18250",OutWSPP,OutWSPP,"6760","10019"
"1806",Willoughby (C),"18250",OutWSPP,OutWSPP,"10966","15525"
"1807",Willoughby (C),"18250",OutWSPP,OutWSPP,"1039","1330"
"1808",Willoughby (C),"18250",OutWSPP,OutWSPP,"407","509"
"1809",Willoughby (C),"18250",OutWSPP,OutWSPP,"428","534"
"1810",Willoughby (C),"18250",OutWSPP,OutWSPP,"875","1067"
"1811",Willoughby (C),"18250",OutWSPP,OutWSPP,"142","211"
"1812",Willoughby (C),"18250",OutWSPP,OutWSPP,"2474","3502"
"1813",Willoughby (C),"18250",OutWSPP,OutWSPP,"718","858"
"1814",Willoughby (C),"18250",OutWSPP,OutWSPP,"209","266"
"1815",Willoughby (C),"18250",OutWSPP,OutWSPP,"852","1223"
"1816",Willoughby (C),"18250",OutWSPP,OutWSPP,"857","1049"
"1817",Willoughby (C),"18250",OutWSPP,OutWSPP,"210","274"
"1818",Lane Cove (A),"14700",OutWSPP,OutWSPP,"78","94"
"1819",Lane Cove (A),"14700",OutWSPP,OutWSPP,"305","390"
"1820",Lane Cove (A),"14700",OutWSPP,OutWSPP,"143","175"
"1821",Lane Cove (A),"14700",OutWSPP,OutWSPP,"56","67"
"1823",Lane Cove (A),"14700",OutWSPP,OutWSPP,"5107","5909"
"1824",Lane Cove (A),"14700",OutWSPP,OutWSPP,"220","322"
"1825",Lane Cove (A),"14700",OutWSPP,OutWSPP,"1624","2296"
"1826",Lane Cove (A),"14700",OutWSPP,OutWSPP,"872","1078"
"1827",Lane Cove (A),"14700",OutWSPP,OutWSPP,"708","868"
"1828",Lane Cove (A),"14700",OutWSPP,OutWSPP,"1182","1839"
"1829",Lane Cove (A),"14700",OutWSPP,OutWSPP,"346","460"
"1830",Lane Cove (A),"14700",OutWSPP,OutWSPP,"793","1429"
"1831",Lane Cove (A),"14700",OutWSPP,OutWSPP,"1196","1529"
"1832",Lane Cove (A),"14700",OutWSPP,OutWSPP,"2054","2433"
"1833",Lane Cove (A),"14700",OutWSPP,OutWSPP,"162","209"
"1834",Lane Cove (A),"14700",OutWSPP,OutWSPP,"367","484"
"1835",Lane Cove (A),"14700",OutWSPP,OutWSPP,"338","418"
"1846",Lane Cove (A),"14700",OutWSPP,OutWSPP,"37","44"
"1836",Willoughby (C),"18250",OutWSPP,OutWSPP,"11055","12552"
"1837",North Sydney (A),"15950",OutWSPP,OutWSPP,"1736","2099"
"1838",Willoughby (C),"18250",OutWSPP,OutWSPP,"4088","4631"
"1839",Willoughby (C),"18250",OutWSPP,OutWSPP,"248","350"
"1840",Willoughby (C),"18250",OutWSPP,OutWSPP,"259","327"
"1841",Willoughby (C),"18250",OutWSPP,OutWSPP,"6294","7426"
"1842",Willoughby (C),"18250",OutWSPP,OutWSPP,"949","1148"
"1843",Willoughby (C),"18250",OutWSPP,OutWSPP,"54","62"
"1844",Willoughby (C),"18250",OutWSPP,OutWSPP,"4772","5739"
"1845",Lane Cove (A),"14700",OutWSPP,OutWSPP,"5585","6900"
"1847",Willoughby (C),"18250",OutWSPP,OutWSPP,"504","702"
"1848",Willoughby (C),"18250",OutWSPP,OutWSPP,"515","651"
"1849",Willoughby (C),"18250",OutWSPP,OutWSPP,"254","370"
"1850",Willoughby (C),"18250",OutWSPP,OutWSPP,"1300","1789"
"1851",Willoughby (C),"18250",OutWSPP,OutWSPP,"672","785"
"1852",Willoughby (C),"18250",OutWSPP,OutWSPP,"734","923"
"1853",Willoughby (C),"18250",OutWSPP,OutWSPP,"1696","1912"
"1854",Willoughby (C),"18250",OutWSPP,OutWSPP,"686","927"
"1855",Willoughby (C),"18250",OutWSPP,OutWSPP,"945","1194"
"1856",Willoughby (C),"18250",OutWSPP,OutWSPP,"445","568"
"1857",Willoughby (C),"18250",OutWSPP,OutWSPP,"696","907"
"1600",Hornsby (A),"14000",OutWSPP,OutWSPP,"187","298"
"1601",Hornsby (A),"14000",OutWSPP,OutWSPP,"2324","2644"
"1602",Hornsby (A),"14000",OutWSPP,OutWSPP,"205","326"
"1603",Hornsby (A),"14000",OutWSPP,OutWSPP,"192","283"
"1604",Hornsby (A),"14000",OutWSPP,OutWSPP,"473","739"
"1605",Hornsby (A),"14000",OutWSPP,OutWSPP,"186","306"
"1606",Hornsby (A),"14000",OutWSPP,OutWSPP,"231","363"
"1607",Hornsby (A),"14000",OutWSPP,OutWSPP,"543","828"
"1608",Hornsby (A),"14000",OutWSPP,OutWSPP,"255","405"
"1609",Hornsby (A),"14000",OutWSPP,OutWSPP,"839","1026"
"1612",Hornsby (A),"14000",OutWSPP,OutWSPP,"39","51"
"1613",Hornsby (A),"14000",OutWSPP,OutWSPP,"283","388"
"1614",Hornsby (A),"14000",OutWSPP,OutWSPP,"216","320"
"1615",Hornsby (A),"14000",OutWSPP,OutWSPP,"301","475"
"1616",Hornsby (A),"14000",OutWSPP,OutWSPP,"489","739"
"1617",Hornsby (A),"14000",OutWSPP,OutWSPP,"390","630"
"1618",Hornsby (A),"14000",OutWSPP,OutWSPP,"258","419"
"1637",Hornsby (A),"14000",OutWSPP,OutWSPP,"216","335"
"1638",Hornsby (A),"14000",OutWSPP,OutWSPP,"380","607"
"1639",Hornsby (A),"14000",OutWSPP,OutWSPP,"176","272"
"1640",Hornsby (A),"14000",OutWSPP,OutWSPP,"125","200"
"1641",Hornsby (A),"14000",OutWSPP,OutWSPP,"1796","2529"
"1642",Hornsby (A),"14000",OutWSPP,OutWSPP,"831","1442"
"1643",Hornsby (A),"14000",OutWSPP,OutWSPP,"268","447"
"1644",Hornsby (A),"14000",OutWSPP,OutWSPP,"292","467"
"1645",Hornsby (A),"14000",OutWSPP,OutWSPP,"2131","3396"
"1620",Hornsby (A),"14000",OutWSPP,OutWSPP,"580","938"
"1623",Hornsby (A),"14000",OutWSPP,OutWSPP,"2725","3288"
"1624",Hornsby (A),"14000",OutWSPP,OutWSPP,"402","545"
"1626",Hornsby (A),"14000",OutWSPP,OutWSPP,"1824","3157"
"1627",Hornsby (A),"14000",OutWSPP,OutWSPP,"5354","7948"
"1628",Hornsby (A),"14000",OutWSPP,OutWSPP,"596","997"
"1630",Hornsby (A),"14000",OutWSPP,OutWSPP,"527","802"
"1621",Hornsby (A),"14000",OutWSPP,OutWSPP,"289","478"
"1622",Hornsby (A),"14000",OutWSPP,OutWSPP,"747","1268"
"1625",Hornsby (A),"14000",OutWSPP,OutWSPP,"1721","2853"
"1629",Hornsby (A),"14000",OutWSPP,OutWSPP,"238","358"
"1632",Hornsby (A),"14000",OutWSPP,OutWSPP,"304","500"
"1619",Hornsby (A),"14000",OutWSPP,OutWSPP,"253","434"
"1631",Hornsby (A),"14000",OutWSPP,OutWSPP,"850","1343"
"1633",Hornsby (A),"14000",OutWSPP,OutWSPP,"54","81"
"1634",Hornsby (A),"14000",OutWSPP,OutWSPP,"1577","2506"
"1635",Hornsby (A),"14000",OutWSPP,OutWSPP,"10","16"
"1700",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"86","136"
"1701",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"3142","4676"
"1702",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"315","494"
"1703",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"531","855"
"1704",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"757","1215"
"1705",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"586","940"
"1706",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"410","632"
"1707",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"211","346"
"1708",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"407","628"
"1710",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"540","854"
"1711",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"876","1391"
"1712",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"479","741"
"1713",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"1445","2197"
"1714",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"928","1496"
"1715",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"591","981"
"1716",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"541","822"
"1717",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"134","211"
"1720",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"484","772"
"1721",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"821","1241"
"1722",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"161","271"
"1723",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"815","1357"
"1724",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"3385","4906"
"1725",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"570","894"
"1726",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"358","541"
"1729",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"277","442"
"1730",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"933","1504"
"1731",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"629","995"
"1732",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"1950","2830"
"1733",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"441","729"
"1734",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"172","268"
"1735",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"396","644"
"1736",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"159","249"
"1739",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"1531","2436"
"1740",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"364","555"
"1741",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"298","455"
"1742",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"845","1259"
"1743",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"863","1276"
"1744",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"225","364"
"1745",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"536","855"
"1748",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"250","387"
"1749",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"319","516"
"1750",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"183","283"
"1751",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"1807","2897"
"1752",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"645","1079"
"1753",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"331","531"
"1754",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"337","547"
"1755",Ku-ring-gai (A),"14500",OutWSPP,OutWSPP,"3199","5146"
"1900",North Sydney (A),"15950",OutWSPP,OutWSPP,"823","1186"
"1901",North Sydney (A),"15950",OutWSPP,OutWSPP,"244","358"
"1902",North Sydney (A),"15950",OutWSPP,OutWSPP,"711","1126"
"1903",North Sydney (A),"15950",OutWSPP,OutWSPP,"255","392"
"1904",North Sydney (A),"15950",OutWSPP,OutWSPP,"998","1619"
"1905",North Sydney (A),"15950",OutWSPP,OutWSPP,"800","1233"
"1906",North Sydney (A),"15950",OutWSPP,OutWSPP,"109","169"
"1907",North Sydney (A),"15950",OutWSPP,OutWSPP,"201","306"
"1908",North Sydney (A),"15950",OutWSPP,OutWSPP,"492","760"
"1910",North Sydney (A),"15950",OutWSPP,OutWSPP,"1369","2076"
"1911",North Sydney (A),"15950",OutWSPP,OutWSPP,"1972","3049"
"1912",North Sydney (A),"15950",OutWSPP,OutWSPP,"2184","3116"
"1913",North Sydney (A),"15950",OutWSPP,OutWSPP,"337","555"
"1914",North Sydney (A),"15950",OutWSPP,OutWSPP,"536","865"
"1915",North Sydney (A),"15950",OutWSPP,OutWSPP,"1952","3361"
"1916",North Sydney (A),"15950",OutWSPP,OutWSPP,"193","300"
"1917",North Sydney (A),"15950",OutWSPP,OutWSPP,"165","255"
"1918",North Sydney (A),"15950",OutWSPP,OutWSPP,"155","243"
"1919",North Sydney (A),"15950",OutWSPP,OutWSPP,"944","1372"
"1922",Mosman (A),"15350",OutWSPP,OutWSPP,"538","794"
"1923",Mosman (A),"15350",OutWSPP,OutWSPP,"511","753"
"1924",Mosman (A),"15350",OutWSPP,OutWSPP,"806","1248"
"1925",Mosman (A),"15350",OutWSPP,OutWSPP,"937","1342"
"1926",Mosman (A),"15350",OutWSPP,OutWSPP,"584","881"
"1927",Mosman (A),"15350",OutWSPP,OutWSPP,"1186","1733"
"1928",Mosman (A),"15350",OutWSPP,OutWSPP,"310","492"
"1929",Mosman (A),"15350",OutWSPP,OutWSPP,"735","1099"
"1930",Mosman (A),"15350",OutWSPP,OutWSPP,"425","643"
"1931",Mosman (A),"15350",OutWSPP,OutWSPP,"565","767"
"1932",Mosman (A),"15350",OutWSPP,OutWSPP,"1056","1574"
"1933",Mosman (A),"15350",OutWSPP,OutWSPP,"347","532"
"1934",Mosman (A),"15350",OutWSPP,OutWSPP,"769","1226"
"1935",Mosman (A),"15350",OutWSPP,OutWSPP,"455","709"
"1936",Mosman (A),"15350",OutWSPP,OutWSPP,"420","654"
"1937",Mosman (A),"15350",OutWSPP,OutWSPP,"675","1148"
"1940",North Sydney (A),"15950",OutWSPP,OutWSPP,"4156","6290"
"1941",North Sydney (A),"15950",OutWSPP,OutWSPP,"540","896"
"1942",North Sydney (A),"15950",OutWSPP,OutWSPP,"389","615"
"1943",North Sydney (A),"15950",OutWSPP,OutWSPP,"1101","1771"
"1944",North Sydney (A),"15950",OutWSPP,OutWSPP,"423","678"
"1945",North Sydney (A),"15950",OutWSPP,OutWSPP,"927","1527"
"1946",North Sydney (A),"15950",OutWSPP,OutWSPP,"539","908"
"1947",North Sydney (A),"15950",OutWSPP,OutWSPP,"578","931"
"1948",North Sydney (A),"15950",OutWSPP,OutWSPP,"5084","8194"
"1949",North Sydney (A),"15950",OutWSPP,OutWSPP,"1098","1717"
"1950",North Sydney (A),"15950",OutWSPP,OutWSPP,"672","1081"
"1951",North Sydney (A),"15950",OutWSPP,OutWSPP,"2702","4355"
"1952",North Sydney (A),"15950",OutWSPP,OutWSPP,"5018","6879"
"1953",North Sydney (A),"15950",OutWSPP,OutWSPP,"7750","12286"
"1954",North Sydney (A),"15950",OutWSPP,OutWSPP,"560","993"
"1955",North Sydney (A),"15950",OutWSPP,OutWSPP,"5540","7755"
"1956",North Sydney (A),"15950",OutWSPP,OutWSPP,"9757","14243"
"1957",North Sydney (A),"15950",OutWSPP,OutWSPP,"2074","2828"
"1958",North Sydney (A),"15950",OutWSPP,OutWSPP,"1921","2755"
"1959",North Sydney (A),"15950",OutWSPP,OutWSPP,"249","385"
"1960",North Sydney (A),"15950",OutWSPP,OutWSPP,"3895","6099"
"1961",North Sydney (A),"15950",OutWSPP,OutWSPP,"1098","1506"
"1962",North Sydney (A),"15950",OutWSPP,OutWSPP,"8283","13130"
"1963",North Sydney (A),"15950",OutWSPP,OutWSPP,"2771","3878"
"2200",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"549","591"
"2201",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1420","1528"
"2202",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"353","431"
"2203",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1297","1333"
"2204",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"480","536"
"2205",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1087","1270"
"2206",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"540","630"
"2207",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"325","424"
"2208",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"784","1170"
"2209",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"503","774"
"2210",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"892","1394"
"2211",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"285","438"
"2212",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"341","529"
"2213",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"269","404"
"2214",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"469","728"
"2215",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"4538","6777"
"2216",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"386","594"
"2217",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1521","2484"
"2218",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"0","0"
"2000",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"861","1284"
"2001",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"576","950"
"2002",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"889","1418"
"2003",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"243","394"
"2004",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1624","2576"
"2007",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"62","83"
"2008",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"87","138"
"2009",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"361","537"
"2010",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"648","1086"
"2011",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"95","152"
"2012",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"270","384"
"2013",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"214","295"
"2014",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"122","189"
"2015",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"731","1240"
"2018",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"220","385"
"2019",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"441","719"
"2020",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"561","902"
"2021",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"932","1480"
"2022",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"840","1403"
"2023",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"168","253"
"2025",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"244","314"
"2026",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"365","622"
"2027",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"456","758"
"2028",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2312","2994"
"2029",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2070","3329"
"2030",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"682","1093"
"2031",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"4185","5385"
"2032",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"440","769"
"2033",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1077","1883"
"2034",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2155","3141"
"2035",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"395","622"
"2036",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"504","725"
"2037",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"510","808"
"2100",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"247","382"
"2101",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"438","721"
"2102",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"245","378"
"2103",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"478","779"
"2104",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"161","256"
"2105",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"133","209"
"2108",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"527","828"
"2109",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2734","3179"
