MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value
"10027990",150.7847941000,-33.8846366000,"1294","73952","10",KEMPS CREEK,"384"
"10027991",150.7777425000,-33.8851515000,"1924","76557","10",KEMPS CREEK,"466"
"10027992",150.7822007000,-33.8843945000,"2308","78284","10",KEMPS CREEK,"210"
"10027993",150.7825562000,-33.8857327000,"2021","84066","10",KEMPS CREEK,"430"
"10027994",150.7798076000,-33.8840070000,"542","47596","10",KEMPS CREEK,"338"
"10027995",150.7779749000,-33.8838133000,"2578","86411","10",KEMPS CREEK,"416"
"10027996",150.7782072000,-33.8824751000,"1581","78505","10",KEMPS CREEK,"506"
"10027997",150.7721267000,-33.8844731000,"1560","74568","10",KEMPS CREEK,"235"
"10027998",150.7729290000,-33.8845700000,"1131","64636","10",KEMPS CREEK,"243"
"10027999",150.7726966000,-33.8859082000,"2035","79607","10",KEMPS CREEK,"265"
"10028000",150.7787771000,-33.8839102000,"1857","78891","10",KEMPS CREEK,"412"
"10028001",150.7785448000,-33.8852484000,"1265","64627","10",KEMPS CREEK,"450"
"10028002",150.7607031000,-33.8912901000,"10731","53822","0",BADGERYS CREEK,"5629"
"10028003",150.7620110000,-33.8955471000,"7689","64007","0",BADGERYS CREEK,"7595"
"10028004",150.7653518000,-33.8931614000,"2754","25712","0",BADGERYS CREEK,"2754"
"10028005",150.7639646000,-33.8937338000,"2996","42072","0",BADGERYS CREEK,"2996"
"10028006",150.7635112000,-33.8916296000,"3840","43732","0",BADGERYS CREEK,"3840"
"10028007",150.7632786000,-33.8929678000,"4540","47960","0",BADGERYS CREEK,"4540"
"10028008",150.7628134000,-33.8956441000,"6207","52798","0",BADGERYS CREEK,"6179"
"10028009",150.7586974000,-33.8910476000,"6973","63650","0",BADGERYS CREEK,"6929"
"10028010",150.7668448000,-33.8904854000,"627","24719","0",BADGERYS CREEK,"627"
"10028011",150.7578951000,-33.8909506000,"7911","61769","0",BADGERYS CREEK,"7871"
"10028012",150.7618934000,-33.8913871000,"9997","61107","0",BADGERYS CREEK,"4919"
"10028013",150.7643135000,-33.8917266000,"3359","39322","0",BADGERYS CREEK,"3359"
"10028014",150.7678704000,-33.8937384000,"1794","25596","0",BADGERYS CREEK,"1794"
"10028015",150.7594997000,-33.8911446000,"12235","67268","0",BADGERYS CREEK,"7051"
"10028016",150.7631669000,-33.8901906000,"3013","37434","0",BADGERYS CREEK,"3013"
"10028017",150.7769106000,-33.8796274000,"670","26487","10",KEMPS CREEK,"590"
"10028018",150.7792418000,-33.8812337000,"920","38212","10",KEMPS CREEK,"708"
"10028019",150.7786718000,-33.8797987000,"790","34637","10",KEMPS CREEK,"574"
"10028020",150.7785030000,-33.8784120000,"921","37409","10",KEMPS CREEK,"738"
"10028021",150.7766854000,-33.8809431000,"728","34182","10",KEMPS CREEK,"476"
"10028022",150.7805067000,-33.8799924000,"518","29548","10",KEMPS CREEK,"498"
"10028023",150.7794741000,-33.8798955000,"608","30042","10",KEMPS CREEK,"532"
"10028024",150.7623599000,-33.8935399000,"5485","57167","0",BADGERYS CREEK,"5485"
"10028025",150.7701517000,-33.8825363000,"518","36758","10",KEMPS CREEK,"148"
"10028026",150.7636157000,-33.8957411000,"5663","57630","0",BADGERYS CREEK,"5113"
"10028027",150.7630460000,-33.8943059000,"5242","55206","0",BADGERYS CREEK,"5242"
"10028028",150.7735618000,-33.8832803000,"894","51257","10",KEMPS CREEK,"384"
"10028029",150.7722765000,-33.8831349000,"832","51682","10",KEMPS CREEK,"192"
"10028030",150.7702446000,-33.8858595000,"1005","60734","10",KEMPS CREEK,"165"
"10028031",150.7763483000,-33.8931807000,"1187","68929","10",KEMPS CREEK,"592"
"10028032",150.7761159000,-33.8945189000,"945","50249","10",KEMPS CREEK,"500"
"10028033",150.7764984000,-33.9000600000,"12884","100639","10",KEMPS CREEK,"620"
"10028034",150.7751862000,-33.8998716000,"3865","92921","10",KEMPS CREEK,"564"
"10028035",150.7749538000,-33.9012098000,"6172","96231","10",KEMPS CREEK,"508"
"10028036",150.7733490000,-33.9010160000,"3059","82120","10",KEMPS CREEK,"456"
"10028037",150.7741514000,-33.9011129000,"4492","85583","10",KEMPS CREEK,"484"
"10028038",150.7723141000,-33.9022572000,"880","75384","10",KEMPS CREEK,"318"
"10028039",150.7725466000,-33.9009191000,"1000","68376","10",KEMPS CREEK,"400"
"10028040",150.7749649000,-33.8964292000,"620","57341","10",KEMPS CREEK,"508"
"10028041",150.7746163000,-33.8984365000,"727","76299","10",KEMPS CREEK,"528"
"10028042",150.7756511000,-33.8971952000,"1487","78755","10",KEMPS CREEK,"546"
"10028043",150.7754187000,-33.8985334000,"1254","79897","10",KEMPS CREEK,"570"
"10028044",150.7735815000,-33.8996778000,"923","68078","10",KEMPS CREEK,"484"
"10028045",150.7743838000,-33.8997747000,"2840","81663","10",KEMPS CREEK,"530"
"10028046",150.7764535000,-33.8972922000,"1465","79172","10",KEMPS CREEK,"584"
"10028047",150.7767650000,-33.8986868000,"3951","92784","10",KEMPS CREEK,"648"
"10028048",150.7776657000,-33.8960546000,"960","66811","10",KEMPS CREEK,"834"
"10028049",150.7770345000,-33.8939467000,"929","42817","10",KEMPS CREEK,"630"
"10028050",150.7773830000,-33.8919394000,"6759","70946","10",KEMPS CREEK,"616"
"10028051",150.7765807000,-33.8918425000,"6306","63584","10",KEMPS CREEK,"544"
"10028052",150.7757784000,-33.8917456000,"1414","66275","10",KEMPS CREEK,"564"
"10028053",150.7755460000,-33.8930838000,"1107","57681","10",KEMPS CREEK,"488"
"10028054",150.7753136000,-33.8944220000,"690","49842","10",KEMPS CREEK,"520"
"10028055",150.7783875000,-33.8921075000,"6657","66722","10",KEMPS CREEK,"666"
"10028056",150.7793477000,-33.8935562000,"1110","53412","10",KEMPS CREEK,"816"
"10028057",150.7781486000,-33.8933950000,"6609","66422","10",KEMPS CREEK,"648"
"10028058",150.7760108000,-33.8904074000,"7680","69959","10",KEMPS CREEK,"544"
"10028059",150.7717605000,-33.8902620000,"486","33357","10",KEMPS CREEK,"318"
"10028060",150.7731165000,-33.9023542000,"2855","78247","10",KEMPS CREEK,"316"
"10028061",150.7752085000,-33.8903105000,"7924","65498","10",KEMPS CREEK,"522"
"10028062",150.7776154000,-33.8906012000,"1466","66740","10",KEMPS CREEK,"558"
"10028063",150.7749761000,-33.8916487000,"1036","54956","10",KEMPS CREEK,"480"
"10028064",150.7768131000,-33.8905043000,"7349","71695","10",KEMPS CREEK,"564"
"10028065",150.7786132000,-33.8907153000,"10833","100693","10",KEMPS CREEK,"664"
"10028066",150.7983693000,-33.8890071000,"220","15177","10",KEMPS CREEK,"210"
"10028067",150.7957311000,-33.8900550000,"1422","74494","10",KEMPS CREEK,"388"
"10028068",150.7933241000,-33.8897647000,"1082","67644","10",KEMPS CREEK,"542"
"10028069",150.7981373000,-33.8903453000,"274","21912","10",KEMPS CREEK,"266"
"10028070",150.7949288000,-33.8899583000,"624","57306","10",KEMPS CREEK,"422"
"10028071",150.7965334000,-33.8901518000,"272","25561","10",KEMPS CREEK,"282"
"10028072",150.7973344000,-33.8902479000,"244","18813","10",KEMPS CREEK,"254"
"10028073",150.7967655000,-33.8888136000,"290","22340","10",KEMPS CREEK,"296"
"10028074",150.7975664000,-33.8889097000,"268","18382","10",KEMPS CREEK,"268"
"10028075",150.7959632000,-33.8887168000,"308","29886","10",KEMPS CREEK,"286"
"10028076",150.7935562000,-33.8884265000,"550","58623","10",KEMPS CREEK,"454"
"10028077",150.7951608000,-33.8886200000,"1136","68824","10",KEMPS CREEK,"376"
"10028078",150.7943585000,-33.8885232000,"246","8757","10",KEMPS CREEK,"246"
"10028079",150.7925218000,-33.8896679000,"1332","73602","10",KEMPS CREEK,"592"
"10028080",150.7914343000,-33.8888536000,"1384","75897","10",KEMPS CREEK,"578"
"10028081",150.7949918000,-33.8872334000,"318","27371","10",KEMPS CREEK,"310"
"10028082",150.7747214000,-33.9025480000,"2170","79955","10",KEMPS CREEK,"346"
"10028083",150.7739189000,-33.9024511000,"3021","76909","10",KEMPS CREEK,"380"
"10028084",150.7714941000,-33.8962284000,"1508","55674","10",KEMPS CREEK,"436"
"10028085",150.7719828000,-33.8930353000,"587","37574","10",KEMPS CREEK,"394"
"10028086",150.7766859000,-33.8959540000,"1481","77933","10",KEMPS CREEK,"548"
"10028087",150.7758835000,-33.8958571000,"668","66538","10",KEMPS CREEK,"512"
"10028088",150.7759461000,-33.9027967000,"2284","78295","10",KEMPS CREEK,"430"
"10028089",150.7963000000,-33.8914894000,"334","34242","10",KEMPS CREEK,"326"
"10028090",150.7954990000,-33.8913933000,"830","57872","10",KEMPS CREEK,"422"
"10028091",150.7946967000,-33.8912965000,"1147","68734","10",KEMPS CREEK,"476"
"10028092",150.7922896000,-33.8910061000,"2246","90474","10",KEMPS CREEK,"620"
"10028093",150.7910861000,-33.8908609000,"8736","104016","10",KEMPS CREEK,"732"
"10028094",150.7699817000,-33.8995323000,"659","68897","10",KEMPS CREEK,"308"
"10028095",150.7738140000,-33.8983392000,"866","69277","10",KEMPS CREEK,"490"
"10028096",150.7727791000,-33.8995804000,"857","71045","10",KEMPS CREEK,"412"
"10028097",150.7890803000,-33.8906189000,"1649","77098","10",KEMPS CREEK,"742"
"10028098",150.7882779000,-33.8905221000,"1440","67379","10",KEMPS CREEK,"748"
"10028099",150.7898826000,-33.8907157000,"7241","88888","10",KEMPS CREEK,"660"
"10028100",150.8059587000,-33.8862822000,"323","319","2908",CECIL PARK,"323"
"10028101",150.7959715000,-33.8839359000,"256","29986","10",KEMPS CREEK,"230"
"10028103",150.7910441000,-33.8828433000,"810","53987","0",KEMPS CREEK,"364"
"10028104",150.7934472000,-33.8816012000,"250","30375","10",KEMPS CREEK,"248"
"10028105",150.7932451000,-33.8829280000,"551","45754","10",KEMPS CREEK,"310"
"10028106",150.7860490000,-33.8811228000,"793","39491","0",KEMPS CREEK,"604"
"10028107",150.7921837000,-33.8868946000,"477","47717","10",KEMPS CREEK,"386"
"10028108",150.7980319000,-33.8862338000,"312","28874","10",KEMPS CREEK,"270"
"10028109",150.7977996000,-33.8875721000,"356","18059","10",KEMPS CREEK,"302"
"10028110",150.7927539000,-33.8883297000,"820","60630","10",KEMPS CREEK,"500"
"10028111",150.7961952000,-33.8873785000,"1200","68462","10",KEMPS CREEK,"338"
"10028112",150.7969976000,-33.8874753000,"288","25926","10",KEMPS CREEK,"288"
"10028113",150.7924158000,-33.8855564000,"745","61952","10",KEMPS CREEK,"440"
"10028114",150.7926479000,-33.8842182000,"1418","70422","10",KEMPS CREEK,"536"
"10028115",150.7934487000,-33.8843147000,"880","54994","10",KEMPS CREEK,"388"
"10028116",150.7972296000,-33.8861371000,"372","33940","10",KEMPS CREEK,"304"
"10028117",150.7932181000,-33.8856532000,"1029","64235","10",KEMPS CREEK,"400"
"10028118",150.7940204000,-33.8857500000,"1433","76083","10",KEMPS CREEK,"396"
"10028119",150.7099487000,-33.9356977000,"645","2015","12",BRINGELLY,"645"
"10028120",150.7101823000,-33.9343597000,"665","1957","12",BRINGELLY,"665"
"10028121",150.7093796000,-33.9342623000,"760","1974","12",BRINGELLY,"760"
"10028122",150.6985592000,-33.9370294000,"312","1224","12",BRINGELLY,"312"
"10028123",150.7091461000,-33.9356003000,"660","1932","12",BRINGELLY,"660"
"10028124",150.7040966000,-33.9363541000,"506","1850","12",BRINGELLY,"506"
"10028125",150.7043303000,-33.9350161000,"605","1911","12",BRINGELLY,"605"
"10028126",150.7022577000,-33.9374973000,"434","1699","12",BRINGELLY,"434"
"10028127",150.6972081000,-33.9382509000,"342","1217","12",BRINGELLY,"342"
"10028128",150.6974419000,-33.9369129000,"320","1134","12",BRINGELLY,"320"
"10028129",150.7032940000,-33.9362567000,"476","1798","12",BRINGELLY,"476"
"10028130",150.7096122000,-33.9377047000,"505","2017","12",BRINGELLY,"505"
"10028131",150.7107513000,-33.9357950000,"645","1904","12",BRINGELLY,"645"
"10028132",150.6931949000,-33.9377636000,"302","924","12",BRINGELLY,"302"
"10028133",150.6934288000,-33.9364257000,"295","889","12",BRINGELLY,"295"
"10028134",150.7217835000,-33.9289345000,"495","1562","12",BRINGELLY,"495"
"10028135",150.7117875000,-33.9345543000,"703","1893","12",BRINGELLY,"703"
"10028136",150.7109849000,-33.9344570000,"770","1974","12",BRINGELLY,"770"
"10028137",150.7226886000,-33.9331432000,"476","1443","12",BRINGELLY,"476"
"10028138",150.6926261000,-33.9363282000,"292","858","12",BRINGELLY,"292"
"10028139",150.6922790000,-33.9383352000,"272","1025","12",BRINGELLY,"272"
"10028140",150.7155672000,-33.9363790000,"492","1662","12",BRINGELLY,"492"
"10028141",150.7158007000,-33.9350409000,"652","1697","12",BRINGELLY,"652"
"10028142",150.7168368000,-33.9338002000,"736","1732","12",BRINGELLY,"736"
"10028143",150.7166033000,-33.9351383000,"597","1669","12",BRINGELLY,"597"
"10028144",150.7160342000,-33.9337029000,"702","1743","12",BRINGELLY,"702"
"10028145",150.7075408000,-33.9354056000,"645","2053","12",BRINGELLY,"645"
"10028146",150.7071625000,-33.9380815000,"466","1876","12",BRINGELLY,"466"
"10028147",150.7067382000,-33.9353083000,"650","2010","12",BRINGELLY,"650"
"10028148",150.7133928000,-33.9347490000,"722","1879","12",BRINGELLY,"722"
"10028149",150.7131593000,-33.9360870000,"626","1872","12",BRINGELLY,"626"
"10028150",150.6958366000,-33.9367180000,"336","1053","12",BRINGELLY,"336"
"10028151",150.6956028000,-33.9380560000,"326","1131","12",BRINGELLY,"326"
"10028152",150.7001851000,-33.9372538000,"421","1489","12",BRINGELLY,"421"
"10028153",150.7008861000,-33.9359646000,"466","1658","12",BRINGELLY,"466"
"10028154",150.7125902000,-33.9346517000,"744","1940","12",BRINGELLY,"744"
"10028155",150.7123566000,-33.9359897000,"635","1890","12",BRINGELLY,"635"
"10028156",150.7184421000,-33.9339948000,"674","1651","12",BRINGELLY,"674"
"10028157",150.7182086000,-33.9353329000,"550","1541","12",BRINGELLY,"550"
"10028158",150.7192447000,-33.9340921000,"630","1590","12",BRINGELLY,"630"
"10028159",150.7190113000,-33.9354301000,"628","1650","12",BRINGELLY,"628"
"10028160",150.6950340000,-33.9366206000,"341","1023","12",BRINGELLY,"341"
"10028161",150.6948002000,-33.9379585000,"352","1053","12",BRINGELLY,"352"
"10028162",150.7198139000,-33.9355274000,"551","1594","12",BRINGELLY,"551"
"10028163",150.7208500000,-33.9342867000,"553","1609","12",BRINGELLY,"553"
"10028164",150.7206166000,-33.9356247000,"534","1546","12",BRINGELLY,"534"
"10028165",150.7216526000,-33.9343839000,"526","1560","12",BRINGELLY,"526"
"10028166",150.7200473000,-33.9341894000,"592","1556","12",BRINGELLY,"592"
"10028167",150.7088121000,-33.9376074000,"480","1984","12",BRINGELLY,"480"
"10028168",150.7030603000,-33.9375947000,"461","1750","12",BRINGELLY,"461"
"10028169",150.7149980000,-33.9349436000,"697","1813","12",BRINGELLY,"697"
"10028170",150.7147645000,-33.9362817000,"507","1729","12",BRINGELLY,"507"
"10028171",150.7083434000,-33.9355030000,"640","2020","12",BRINGELLY,"640"
"10028172",150.7080000000,-33.9375100000,"511","2016","12",BRINGELLY,"511"
"10028173",150.7141954000,-33.9348463000,"672","1782","12",BRINGELLY,"672"
"10028174",150.7139619000,-33.9361843000,"592","1761","12",BRINGELLY,"592"
"10028175",150.6966392000,-33.9368154000,"323","1025","12",BRINGELLY,"323"
"10028176",150.6964054000,-33.9381534000,"310","1165","12",BRINGELLY,"310"
"10028177",150.7014550000,-33.9373999000,"386","1590","12",BRINGELLY,"386"
"10028178",150.6935615000,-33.9309763000,"362","735","12",BRINGELLY,"362"
"10028179",150.6937953000,-33.9296383000,"316","754","12",BRINGELLY,"316"
"10028180",150.7004495000,-33.9290798000,"515","1710","12",BRINGELLY,"515"
"10028181",150.7002158000,-33.9304178000,"515","1714","12",BRINGELLY,"515"
"10028182",150.7046960000,-33.9282287000,"755","1767","12",BRINGELLY,"755"
"10028183",150.7038934000,-33.9281314000,"735","1772","12",BRINGELLY,"735"
"10028184",150.7063011000,-33.9284235000,"890","1824","12",BRINGELLY,"890"
"10028185",150.7113500000,-33.9276696000,"940","1830","12",BRINGELLY,"940"
"10028186",150.7111165000,-33.9290076000,"920","1846","12",BRINGELLY,"920"
"10028187",150.7121526000,-33.9277669000,"794","1805","12",BRINGELLY,"794"
"10028188",150.7119191000,-33.9291049000,"884","1838","12",BRINGELLY,"884"
"10028189",150.7010184000,-33.9305152000,"580","1783","12",BRINGELLY,"580"
"10028190",150.7054985000,-33.9283261000,"890","1828","12",BRINGELLY,"890"
"10028191",150.7052649000,-33.9296641000,"800","1879","12",BRINGELLY,"800"
"10028192",150.7176394000,-33.9338975000,"714","1693","12",BRINGELLY,"714"
"10028193",150.7174060000,-33.9352356000,"661","1720","12",BRINGELLY,"661"
"10028194",150.7058187000,-33.9358799000,"521","1922","12",BRINGELLY,"521"
"10028195",150.7065045000,-33.9366463000,"481","1954","12",BRINGELLY,"481"
"10028196",150.7051329000,-33.9351135000,"645","1933","12",BRINGELLY,"645"
"10028197",150.7210834000,-33.9329486000,"570","1640","12",BRINGELLY,"570"
"10028198",150.6942314000,-33.9365231000,"308","921","12",BRINGELLY,"308"
"10028199",150.6939975000,-33.9378611000,"314","1052","12",BRINGELLY,"314"
"10028200",150.7115540000,-33.9358924000,"523","1894","12",BRINGELLY,"523"
"10028201",150.6998132000,-33.9358376000,"397","1492","12",BRINGELLY,"397"
"10028202",150.7163989000,-33.9269155000,"683","1775","12",BRINGELLY,"683"
"10028203",150.7172015000,-33.9270128000,"624","1729","12",BRINGELLY,"624"
"10028204",150.7155963000,-33.9268182000,"704","1785","12",BRINGELLY,"704"
"10028205",150.6945978000,-33.9297358000,"345","761","12",BRINGELLY,"345"
"10028206",150.6954004000,-33.9298332000,"340","784","12",BRINGELLY,"340"
"10028207",150.7153629000,-33.9281562000,"779","1834","12",BRINGELLY,"779"
"10028208",150.7145603000,-33.9280589000,"825","1831","12",BRINGELLY,"825"
"10028209",150.7134221000,-33.9251882000,"709","1754","12",BRINGELLY,"709"
"10028210",150.7126196000,-33.9250909000,"755","1763","12",BRINGELLY,"755"
"10028211",150.7087088000,-33.9287156000,"890","1829","12",BRINGELLY,"890"
"10028212",150.7075708000,-33.9258448000,"895","1735","12",BRINGELLY,"895"
"10028213",150.6948316000,-33.9283978000,"333","766","12",BRINGELLY,"333"
"10028214",150.6956342000,-33.9284953000,"333","783","12",BRINGELLY,"333"
"10028215",150.7081398000,-33.9272802000,"915","1816","12",BRINGELLY,"915"
"10028216",150.7073372000,-33.9271828000,"900","1778","12",BRINGELLY,"900"
"10028217",150.7022883000,-33.9279366000,"655","1764","12",BRINGELLY,"655"
"10028218",150.7025220000,-33.9265986000,"635","1660","12",BRINGELLY,"635"
"10028219",150.7142247000,-33.9252855000,"704","1751","12",BRINGELLY,"704"
"10028220",150.7139912000,-33.9266235000,"714","1770","12",BRINGELLY,"714"
"10028221",150.7161654000,-33.9282535000,"754","1821","12",BRINGELLY,"754"
"10028222",150.6996469000,-33.9289824000,"470","1630","12",BRINGELLY,"470"
"10028223",150.7234877000,-33.9270763000,"1255","6464","12",BRINGELLY,"1255"
"10028224",150.7169680000,-33.9283508000,"716","1776","12",BRINGELLY,"716"
"10028225",150.7180040000,-33.9271100000,"513","1600","12",BRINGELLY,"513"
"10028226",150.7177706000,-33.9284481000,"659","1751","12",BRINGELLY,"659"
"10028227",150.6989069000,-33.9301802000,"440","1575","12",BRINGELLY,"440"
"10028228",150.6984766000,-33.9288746000,"355","1489","12",BRINGELLY,"355"
"10028229",150.7030909000,-33.9280340000,"690","1777","12",BRINGELLY,"690"
"10028230",150.7028572000,-33.9293720000,"705","1866","12",BRINGELLY,"705"
"10028231",150.7097449000,-33.9274749000,"900","1824","12",BRINGELLY,"900"
"10028232",150.7095113000,-33.9288129000,"880","1839","12",BRINGELLY,"880"
"10028233",150.7068700000,-33.9298589000,"815","1880","12",BRINGELLY,"815"
"10028234",150.7103139000,-33.9289103000,"800","1845","12",BRINGELLY,"800"
"10028235",150.7044623000,-33.9295667000,"790","1816","12",BRINGELLY,"790"
"10028236",150.7217323000,-33.9268788000,"429","1519","12",BRINGELLY,"429"
"10028237",150.7105475000,-33.9275722000,"815","1835","12",BRINGELLY,"815"
"10028238",150.6990890000,-33.9383628000,"310","1279","12",BRINGELLY,"310"
"10028239",150.7069149000,-33.9175894000,"127","365","12",BRINGELLY,"127"
"10028240",150.7033549000,-33.9171352000,"186","515","12",BRINGELLY,"186"
"10028241",150.7087872000,-33.9178167000,"335","1215","12",BRINGELLY,"335"
"10028242",150.7097746000,-33.9179141000,"315","1204","12",BRINGELLY,"315"
"10028243",150.7023189000,-33.9183758000,"220","573","12",BRINGELLY,"220"
"10028244",150.7031213000,-33.9184732000,"198","552","12",BRINGELLY,"198"
"10028245",150.7213168000,-33.9316106000,"581","1534","12",BRINGELLY,"581"
"10028246",150.7029587000,-33.9334834000,"651","1928","12",BRINGELLY,"651"
"10028247",150.7021561000,-33.9333860000,"637","1891","12",BRINGELLY,"637"
"10028248",150.7048993000,-33.9364515000,"536","1902","12",BRINGELLY,"536"
"10028249",150.7046656000,-33.9377895000,"451","1837","12",BRINGELLY,"451"
"10028250",150.7038630000,-33.9376921000,"446","1797","12",BRINGELLY,"446"
"10028251",150.6980107000,-33.9383483000,"339","1257","12",BRINGELLY,"339"
"10028252",150.7079390000,-33.9184050000,"442","1517","12",BRINGELLY,"442"
"10028253",150.7077026000,-33.9203954000,"453","1348","12",BRINGELLY,"453"
"10028254",150.7012827000,-33.9196164000,"232","639","12",BRINGELLY,"232"
"10028255",150.7010491000,-33.9209544000,"236","673","12",BRINGELLY,"236"
"10028256",150.7103436000,-33.9193494000,"315","1210","12",BRINGELLY,"315"
